game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
382713,2014-09-10,503449,543054,Wily Peralta,Jarred Cosart,158,146,MIL,MIA,2014,2014,0,0,regular,regular,28,26,28,26,18,16,16,16,11,9,3.84,3.78,0,0,0,0,171.0,157.0,178,151,73,66,22,8,53,59,1.35,1.34,129,98,6.79,5.62,,
382719,2014-09-10,425626,543606,Chris Capuano,Jake Odorizzi,147,139,NYY,TB,2014,2014,0,0,regular,regular,8,28,8,28,4,13,3,12,4,13,4.4,3.84,0,0,0,0,47.0,154.7,52,139,23,66,7,17,9,52,1.3,1.23,43,166,8.23,9.66,,
382718,2014-09-10,430580,407793,Alfredo Simon,John Lackey,113,138,CIN,STL,2014,2014,0,0,regular,regular,28,28,28,28,19,20,16,17,10,10,3.52,3.91,0,0,0,0,171.3,181.7,159,191,67,79,21,23,48,41,1.21,1.28,112,150,5.88,7.43,,
382717,2014-09-10,429717,453178,Dan Haren,Ian Kennedy,119,135,LAD,SD,2014,2014,0,0,regular,regular,28,29,28,29,16,15,13,14,13,15,4.17,3.75,0,0,0,0,162.0,175.3,168,167,75,73,25,13,34,62,1.25,1.31,124,184,6.89,9.44,,
382716,2014-09-10,425532,474699,Jerome Williams,Vance Worley,143,134,PHI,PIT,2014,2014,0,0,regular,regular,7,14,7,14,4,9,5,7,2,6,4.54,2.92,0,0,0,0,41.7,89.3,44,91,21,29,2,8,15,20,1.42,1.24,24,65,5.18,6.55,,
382715,2014-09-10,605135,502188,Chris Bassitt,Jeff Samardzija,145,133,CWS,OAK,2014,2014,0,0,regular,regular,1,29,1,29,0,20,0,10,1,17,7.11,3.21,0,0,0,0,6.3,190.7,7,168,5,68,0,18,4,41,1.74,1.1,4,174,5.68,8.21,,
382712,2014-09-10,519144,448306,Rick Porcello,James Shields,116,118,DET,KC,2014,2014,0,0,regular,regular,27,30,27,30,19,20,16,18,10,12,3.23,3.23,0,0,0,0,181.0,200.3,179,201,65,72,15,21,32,40,1.17,1.2,110,156,5.47,7.01,,
382711,2014-09-10,547874,607374,Hisashi Iwakuma,Nick Tropeano,136,117,SEA,HOU,2014,2014,0,0,regular,regular,24,0,24,0,16,0,15,0,8,0,2.97,0.0,0,0,0,0,160.7,0.0,145,0,53,0,17,0,14,0,0.99,0.0,132,0,7.39,0.0,,
382710,2014-09-10,606160,554431,Rafael Montero,Tyler Matzek,121,115,NYM,COL,2014,2014,0,0,regular,regular,6,16,6,16,3,9,0,5,5,11,5.01,4.26,0,0,0,0,32.3,99.3,33,100,18,47,8,9,15,35,1.48,1.36,27,70,7.52,6.34,,
382709,2014-09-10,571800,543294,Drew Hutchison,Kyle Hendricks,141,112,TOR,CHC,2014,2014,0,0,regular,regular,28,10,28,10,11,7,12,8,12,1,4.47,2.02,0,0,0,0,163.0,62.3,154,54,81,14,18,3,53,12,1.27,1.06,149,34,8.23,4.91,,
382708,2014-09-10,519443,612672,Brandon Workman,Wei-Yin Chen,111,110,BOS,BAL,2014,2014,0,0,regular,regular,13,27,13,27,5,12,2,16,10,9,5.08,3.69,0,0,0,0,72.7,161.0,70,170,41,66,9,22,29,31,1.36,1.25,54,119,6.69,6.65,,
382707,2014-09-10,544931,421685,Stephen Strasburg,Aaron Harang,120,144,WSH,ATL,2014,2014,0,0,regular,regular,30,29,30,29,20,21,15,13,14,15,3.43,3.87,0,0,0,0,189.0,176.7,181,192,72,76,22,12,40,65,1.17,1.45,215,132,10.24,6.72,,
382706,2014-09-10,285064,518567,Ryan Vogelsong,Josh Collmenter,137,109,SF,AZ,2014,2014,0,0,regular,regular,28,24,28,24,14,10,12,15,13,8,4.06,3.93,0,0,0,0,162.0,142.0,160,137,73,62,17,16,46,32,1.27,1.19,133,98,7.39,6.21,,
382705,2014-09-10,519344,533167,Nick Tepesch,Matt Shoemaker,140,108,TEX,LAA,2014,2014,0,0,regular,regular,18,18,18,18,9,9,7,13,10,4,4.34,3.11,0,0,0,0,103.7,107.0,101,97,50,37,13,9,34,21,1.3,1.1,48,103,4.17,8.66,,
