fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
BAL,MIA,-1.5,1.5,0.383,0.642,+161,-179,1,2025-07-13T13:35:00-04:00,BAL -1.5,2025-07-13T16:47:36.878+00:00
NYY,CHC,-1.5,1.5,0.38,0.639,+163,-177,0,2025-07-13T13:35:00-04:00,NYY -1.5,2025-07-13T16:48:10.938+00:00
CIN,COL,-1.5,1.5,0.548,0.481,-121,+108,1,2025-07-13T13:40:00-04:00,CIN -1.5,2025-07-13T16:48:05.176+00:00
BOS,TB,-1.5,1.5,0.362,0.645,+176,-182,1,2025-07-13T13:35:00-04:00,BOS -1.5,2025-07-13T16:46:44.424+00:00
LAA,ARI,-1.5,1.5,0.368,0.649,+172,-185,0,2025-07-13T16:07:00-04:00,LAA -1.5,2025-07-13T16:45:51.635+00:00
MIN,PIT,-1.5,1.5,0.425,0.583,+135,-140,1,2025-07-13T14:10:00-04:00,MIN -1.5,2025-07-13T16:48:34.112+00:00
MIL,WAS,-1.5,1.5,0.554,0.476,-124,+110,1,2025-07-13T14:10:00-04:00,MIL -1.5,2025-07-13T16:48:26.764+00:00
CLE,CWS,-1.5,1.5,0.446,0.587,+124,-142,0,2025-07-13T14:10:00-04:00,CWS +1.5,2025-07-13T16:47:37.924+00:00
STL,ATL,-1.5,1.5,0.437,0.588,+129,-143,0,2025-07-13T14:15:00-04:00,STL -1.5,2025-07-13T16:45:08.579+00:00
PHI,SD,-1.5,1.5,0.423,0.609,+136,-156,0,2025-07-13T16:10:00-04:00,SD +1.5,2025-07-13T16:47:14.675+00:00
NYM,KAN,-1.5,1.5,0.397,0.629,+152,-170,0,2025-07-13T14:10:00-04:00,KAN +1.5,2025-07-13T16:46:50.193+00:00
LAD,SF,-1.5,1.5,0.443,0.585,+126,-141,0,2025-07-13T16:05:00-04:00,SF +1.5,2025-07-13T16:47:33.68+00:00
HOU,TEX,-1.5,1.5,0.369,0.655,+171,-190,1,2025-07-13T14:10:00-04:00,HOU -1.5,2025-07-13T16:45:37.628+00:00
TOR,OAK,-1.5,1.5,0.435,0.594,+130,-146,0,2025-07-13T16:05:00-04:00,OAK +1.5,2025-07-13T16:43:32.331+00:00
SEA,DET,-1.5,1.5,0.382,0.64,+162,-178,0,2025-07-13T13:40:00-04:00,DET +1.5,2025-07-13T16:46:20.646+00:00
