fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
MIN,CLE,-1.5,1.5,0.368,0.664,+172,-198,1,2025-09-20T19:10:00-04:00,MIN -1.5,2025-09-20T16:33:09.006+00:00
DET,ATL,-1.5,1.5,0.353,0.655,+183,-190,1,2025-09-20T13:10:00-04:00,DET -1.5,2025-09-20T16:35:31.025+00:00
TEX,MIA,-1.5,1.5,0.426,0.585,+135,-141,1,2025-09-20T19:05:00-04:00,TEX -1.5,2025-09-20T16:39:24.843+00:00
HOU,SEA,-1.5,1.5,0.341,0.69,+193,-223,1,2025-09-20T19:10:00-04:00,HOU -1.5,2025-09-20T16:12:51.878+00:00
TB,BOS,-1.5,1.5,0.345,0.677,+190,-210,0,2025-09-20T19:05:00-04:00,TB -1.5,2025-09-20T16:38:05.42+00:00
OAK,PIT,-1.5,1.5,0.394,0.63,+154,-170,0,2025-09-20T18:40:00-04:00,PIT +1.5,2025-09-20T16:32:33.492+00:00
SD,CWS,-1.5,1.5,0.488,0.524,+105,-110,0,2025-09-20T19:10:00-04:00,CWS +1.5,2025-09-20T16:35:37.683+00:00
NYY,BAL,-1.5,1.5,0.541,0.465,-118,+115,0,2025-09-20T19:05:00-04:00,BAL +1.5,2025-09-20T16:41:44.759+00:00
NYM,WAS,-1.5,1.5,0.551,0.459,-123,+118,0,2025-09-20T16:10:00-04:00,NYM -1.5,2025-09-20T16:37:04.845+00:00
ARI,PHI,-1.5,1.5,0.36,0.673,+178,-206,1,2025-09-20T20:10:00-04:00,ARI -1.5,2025-09-20T16:20:54.928+00:00
LAD,SF,-1.5,1.5,0.524,0.496,-110,+102,0,2025-09-20T21:10:00-04:00,LAD -1.5,2025-09-20T16:26:15.127+00:00
TOR,KAN,-1.5,1.5,0.43,0.575,+133,-135,0,2025-09-20T19:10:00-04:00,KAN +1.5,2025-09-20T16:14:18.431+00:00
CHC,CIN,-1.5,1.5,0.385,0.634,+160,-173,0,2025-09-20T18:40:00-04:00,CIN +1.5,2025-09-20T16:35:45.846+00:00
MIL,STL,-1.5,1.5,0.447,0.574,+124,-135,0,2025-09-20T19:15:00-04:00,STL +1.5,2025-09-20T16:22:47.536+00:00
LAA,COL,-1.5,1.5,0.436,0.571,+129,-133,0,2025-09-20T20:10:00-04:00,COL +1.5,2025-09-20T16:35:52.635+00:00
