fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
NYM,SF,-1.5,1.5,0.394,0.627,+154,-168,0,2025-08-01T19:10:00-04:00,NYM -1.5,2025-08-01T16:54:45.524+00:00
LAA,CWS,-1.5,1.5,0.391,0.629,+156,-170,0,2025-08-01T21:38:00-04:00,LAA -1.5,2025-08-01T16:40:17.402+00:00
SEA,TEX,-1.5,1.5,0.45,0.576,+122,-136,1,2025-08-01T22:10:00-04:00,SEA -1.5,2025-08-01T16:54:46.525+00:00
OAK,ARI,-1.5,1.5,0.361,0.656,+177,-191,1,2025-08-01T22:05:00-04:00,OAK -1.5,2025-08-01T16:53:33.969+00:00
PIT,COL,-1.5,1.5,0.467,0.555,+114,-125,0,2025-08-01T20:10:00-04:00,COL +1.5,2025-08-01T16:48:27.214+00:00
NYY,MIA,-1.5,1.5,0.493,0.533,+103,-114,0,2025-08-01T19:10:00-04:00,MIA +1.5,2025-08-01T16:47:06.112+00:00
TOR,KAN,-1.5,1.5,0.408,0.616,+145,-160,1,2025-08-01T19:07:00-04:00,TOR -1.5,2025-08-01T16:41:12.721+00:00
HOU,BOS,-1.5,1.5,0.419,0.6,+139,-150,0,2025-08-01T19:10:00-04:00,BOS +1.5,2025-08-01T16:53:51.976+00:00
LAD,TB,-1.5,1.5,0.432,0.59,+131,-144,0,2025-08-01T19:35:00-04:00,TB +1.5,2025-08-01T16:53:46.192+00:00
CLE,MIN,-1.5,1.5,0.353,0.666,+183,-199,1,2025-08-01T19:10:00-04:00,CLE -1.5,2025-08-01T16:19:30.831+00:00
PHI,DET,-1.5,1.5,0.408,0.612,+145,-158,1,2025-08-01T18:45:00-04:00,PHI -1.5,2025-08-01T16:50:27.272+00:00
MIL,WAS,-1.5,1.5,0.467,0.544,+114,-119,0,2025-08-01T18:45:00-04:00,WAS +1.5,2025-08-01T16:52:23.006+00:00
CHC,BAL,-1.5,1.5,0.411,0.623,+143,-165,0,2025-08-01T14:20:00-04:00,CHC -1.5,2025-08-01T16:31:28.035+00:00
SD,STL,-1.5,1.5,0.453,0.571,+121,-133,0,2025-08-01T21:40:00-04:00,SD -1.5,2025-08-01T16:54:27.779+00:00
