fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
CHC,MIL,-1.5,1.5,0.394,0.621,+154,-164,0,2025-08-19T14:20:00-04:00,CHC -1.5,2025-08-19T16:46:14.098+00:00
SD,SF,-1.5,1.5,0.49,0.517,+104,-107,0,2025-08-19T21:40:00-04:00,SD -1.5,2025-08-19T16:49:04.461+00:00
CIN,LAA,-1.5,1.5,0.435,0.582,+130,-139,0,2025-08-19T21:38:00-04:00,LAA +1.5,2025-08-19T16:49:11.188+00:00
LAD,COL,-1.5,1.5,0.648,0.366,-184,+173,0,2025-08-19T20:40:00-04:00,COL +1.5,2025-08-19T16:42:56.675+00:00
ARI,CLE,-1.5,1.5,0.37,0.654,+170,-189,1,2025-08-19T21:40:00-04:00,ARI -1.5,2025-08-19T16:06:29.037+00:00
KAN,TEX,-1.5,1.5,0.345,0.682,+190,-214,1,2025-08-19T19:40:00-04:00,KAN -1.5,2025-08-19T16:26:03.854+00:00
MIN,OAK,-1.5,1.5,0.389,0.628,+157,-169,1,2025-08-19T19:40:00-04:00,MIN -1.5,2025-08-19T16:47:14.781+00:00
NYY,TB,-1.5,1.5,0.413,0.607,+142,-154,0,2025-08-19T19:35:00-04:00,TB +1.5,2025-08-19T15:59:39.195+00:00
ATL,CWS,-1.5,1.5,0.434,0.587,+130,-142,1,2025-08-19T19:15:00-04:00,ATL -1.5,2025-08-19T16:46:18.63+00:00
TOR,PIT,-1.5,1.5,0.457,0.552,+119,-123,0,2025-08-19T18:40:00-04:00,PIT +1.5,2025-08-19T16:40:30.141+00:00
DET,HOU,-1.5,1.5,0.407,0.6,+146,-150,1,2025-08-19T18:40:00-04:00,DET -1.5,2025-08-19T16:46:58.493+00:00
PHI,SEA,-1.5,1.5,0.463,0.55,+116,-122,1,2025-08-19T18:45:00-04:00,PHI -1.5,2025-08-19T16:46:58.493+00:00
MIA,STL,-1.5,1.5,0.394,0.618,+154,-162,1,2025-08-19T18:40:00-04:00,MIA -1.5,2025-08-19T16:34:47.48+00:00
NYM,WAS,-1.5,1.5,0.54,0.474,-117,+111,0,2025-08-19T18:45:00-04:00,WAS +1.5,2025-08-19T16:25:40.624+00:00
BOS,BAL,-1.5,1.5,0.385,0.627,+160,-168,1,2025-08-19T19:10:00-04:00,BOS -1.5,2025-08-19T16:38:24.991+00:00
