fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
BAL,OAK,-1.5,1.5,0.46,0.574,+117,-135,0,2025-06-06T22:05:00-04:00,OAK +1.5,2025-06-06T18:32:30.577+00:00
SEA,LAA,-1.5,1.5,0.441,0.574,+127,-135,0,2025-06-06T21:38:00-04:00,LAA +1.5,2025-06-06T19:04:37.957+00:00
PHI,PIT,-1.5,1.5,0.457,0.573,+119,-134,0,2025-06-06T18:40:00-04:00,PIT +1.5,2025-06-06T19:09:16.212+00:00
HOU,CLE,-1.5,1.5,0.422,0.595,+137,-147,0,2025-06-06T19:10:00-04:00,CLE +1.5,2025-06-06T18:43:49.622+00:00
KAN,CWS,-1.5,1.5,0.461,0.56,+117,-127,0,2025-06-06T19:40:00-04:00,CWS +1.5,2025-06-06T19:03:38.264+00:00
ATL,SF,-1.5,1.5,0.426,0.59,+135,-144,0,2025-06-06T22:15:00-04:00,SF +1.5,2025-06-06T18:51:11.561+00:00
DET,CHC,-1.5,1.5,0.435,0.59,+130,-144,1,2025-06-06T19:10:00-04:00,DET -1.5,2025-06-06T19:10:59.791+00:00
MIL,SD,-1.5,1.5,0.397,0.62,+152,-163,1,2025-06-06T20:10:00-04:00,MIL -1.5,2025-06-06T18:50:40.385+00:00
STL,LAD,-1.5,1.5,0.37,0.664,+170,-198,0,2025-06-06T20:15:00-04:00,STL -1.5,2025-06-06T19:11:14.416+00:00
MIN,TOR,-1.5,1.5,0.402,0.631,+149,-171,1,2025-06-06T20:10:00-04:00,MIN -1.5,2025-06-06T18:51:42.08+00:00
ARI,CIN,-1.5,1.5,0.408,0.597,+145,-148,0,2025-06-06T19:10:00-04:00,CIN +1.5,2025-06-06T19:09:23.214+00:00
NYY,BOS,-1.5,1.5,0.482,0.55,+107,-122,0,2025-06-06T19:05:00-04:00,NYY -1.5,2025-06-06T19:12:29.675+00:00
NYM,COL,-1.5,1.5,0.648,0.373,-184,+168,0,2025-06-06T20:40:00-04:00,COL +1.5,2025-06-06T19:11:28.323+00:00
TEX,WAS,-1.5,1.5,0.417,0.605,+140,-153,0,2025-06-06T18:45:00-04:00,WAS +1.5,2025-06-06T19:03:18.924+00:00
