fav_team,dog_team,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,game_time_est,market,market_timestamp
MIA,SD,-1.5,1.5,0.369,0.644,+171,-181,1,2025-07-22T18:40:00-04:00,MIA -1.5,2025-07-22T16:52:19.285+00:00
TEX,OAK,-1.5,1.5,0.49,0.529,+104,-112,1,2025-07-22T20:05:00-04:00,TEX -1.5,2025-07-22T16:54:00.108+00:00
CHC,KAN,-1.5,1.5,0.511,0.51,-104,-104,0,2025-07-22T20:05:00-04:00,CHC -1.5,2025-07-22T16:54:12.863+00:00
TB,CWS,-1.5,1.5,0.512,0.515,-105,-106,0,2025-07-22T19:35:00-04:00,TB -1.5,2025-07-22T16:53:43.311+00:00
LAD,MIN,-1.5,1.5,0.51,0.512,-104,-105,0,2025-07-22T22:10:00-04:00,LAD -1.5,2025-07-22T16:50:43.146+00:00
CIN,WAS,-1.5,1.5,0.448,0.574,+123,-135,0,2025-07-22T18:45:00-04:00,WAS +1.5,2025-07-22T16:33:09.292+00:00
STL,COL,-1.5,1.5,0.5,0.511,+100,-104,0,2025-07-22T20:40:00-04:00,COL +1.5,2025-07-22T16:53:37.328+00:00
NYM,LAA,-1.5,1.5,0.455,0.569,+120,-132,0,2025-07-22T19:10:00-04:00,NYM -1.5,2025-07-22T16:50:41.589+00:00
CLE,BAL,-1.5,1.5,0.42,0.617,+138,-161,1,2025-07-22T18:40:00-04:00,CLE -1.5,2025-07-22T16:40:40.992+00:00
SEA,MIL,-1.5,1.5,0.362,0.655,+176,-190,1,2025-07-22T21:40:00-04:00,SEA -1.5,2025-07-22T16:43:02.885+00:00
HOU,ARI,-1.5,1.5,0.415,0.608,+141,-155,0,2025-07-22T21:40:00-04:00,ARI +1.5,2025-07-22T16:52:38.388+00:00
DET,PIT,-1.5,1.5,0.417,0.599,+140,-149,0,2025-07-22T18:40:00-04:00,PIT +1.5,2025-07-22T16:40:39.344+00:00
PHI,BOS,-1.5,1.5,0.476,0.552,+110,-123,1,2025-07-22T18:45:00-04:00,PHI -1.5,2025-07-22T16:53:10.28+00:00
TOR,NYY,-1.5,1.5,0.368,0.636,+172,-175,1,2025-07-22T19:07:00-04:00,TOR -1.5,2025-07-22T16:44:58.416+00:00
ATL,SF,-1.5,1.5,0.365,0.654,+174,-189,1,2025-07-22T19:15:00-04:00,ATL -1.5,2025-07-22T16:50:41.826+00:00
