id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
52149,2012,2012-09-12T00:05:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,8,texas-rangers,cleveland-guardians,TEX,CLE,Texas Rangers,Cleveland Guardians,Rangers,Guardians,Rangers,Guardians,Texas,Cleveland,American,American,West,Central,6,4,,,,,,
52150,2012,2012-09-12T00:05:00.000Z,False,regular,STATUS_FINAL,Minute Maid Park,False,11,5,houston-astros,chicago-cubs,HOU,CHC,Houston Astros,Chicago Cubs,Astros,Cubs,Astros,Cubs,Houston,Chicago,American,National,West,Central,1,0,,,,,,
52151,2012,2012-09-12T00:10:00.000Z,False,regular,STATUS_FINAL,Guaranteed Rate Field,False,6,10,chicago-white-sox,detroit-tigers,CHW,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,White Sox,Tigers,Chicago,Detroit,American,American,Central,Central,3,5,,,,,,
52152,2012,2012-09-12T00:10:00.000Z,False,regular,STATUS_FINAL,Miller Park,False,16,2,milwaukee-brewers,atlanta-braves,MIL,ATL,Milwaukee Brewers,Atlanta Braves,Brewers,Braves,Brewers,Braves,Milwaukee,Atlanta,National,National,Central,East,5,0,,,,,,
52153,2012,2012-09-12T00:10:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,12,minnesota-twins,kansas-city-royals,MIN,KC,Minnesota Twins,Kansas City Royals,Twins,Royals,Twins,Royals,Minnesota,Kansas City,American,American,Central,Central,1,9,,,,,,
52154,2012,2012-09-12T00:40:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,24,colorado-rockies,san-francisco-giants,COL,SF,Colorado Rockies,San Francisco Giants,Rockies,Giants,Rockies,Giants,Colorado,San Francisco,National,National,West,West,8,9,,,,,,
52155,2012,2012-09-12T01:40:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,14,arizona-diamondbacks,los-angeles-dodgers,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,Diamondbacks,Dodgers,Diamondbacks,Dodgers,Arizona,Los Angeles,National,National,West,West,1,0,,,,,,
52156,2012,2012-09-12T02:05:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,20,los-angeles-angels,oakland-athletics,LAA,OAK,Los Angeles Angels,Oakland Athletics,Angels,Athletics,Angels,Athletics,Los Angeles,Oakland,American,American,West,West,5,6,,,,,,
52157,2012,2012-09-12T02:05:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,26,san-diego-padres,st-louis-cardinals,SD,STL,San Diego Padres,St. Louis Cardinals,Padres,Cardinals,Padres,Cardinals,San Diego,St. Louis,National,National,West,Central,6,4,,,,,,
52507,2012,2012-09-12T20:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,15,philadelphia-phillies,miami-marlins,PHI,MIA,Philadelphia Phillies,Miami Marlins,Phillies,Marlins,Phillies,Marlins,Philadelphia,Miami,National,National,East,East,3,1,,,,,,
52508,2012,2012-09-12T22:35:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,26,san-diego-padres,st-louis-cardinals,SD,STL,San Diego Padres,St. Louis Cardinals,Padres,Cardinals,Padres,Cardinals,San Diego,St. Louis,National,National,West,Central,3,2,,,,,,
52509,2012,2012-09-12T23:00:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,27,baltimore-orioles,tampa-bay-rays,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,Orioles,Rays,Baltimore,Tampa Bay,American,American,East,East,3,2,,,,,,
52510,2012,2012-09-12T23:00:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,19,boston-red-sox,new-york-yankees,BOS,NYY,Boston Red Sox,New York Yankees,Red Sox,Yankees,Red Sox,Yankees,Boston,New York,American,American,East,East,4,5,,,,,,
52511,2012,2012-09-12T23:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,25,toronto-blue-jays,seattle-mariners,TOR,SEA,Toronto Blue Jays,Seattle Mariners,Blue Jays,Mariners,Blue Jays,Mariners,Toronto,Seattle,American,American,East,West,2,3,,,,,,
52512,2012,2012-09-12T23:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,22,cincinnati-reds,pittsburgh-pirates,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,Reds,Pirates,Cincinnati,Pittsburgh,National,National,Central,Central,2,1,,,,,,
52513,2012,2012-09-12T23:10:00.000Z,False,regular,STATUS_FINAL,Citi Field,False,18,30,new-york-mets,washington-nationals,NYM,WSH,New York Mets,Washington Nationals,Mets,Nationals,Mets,Nationals,New York,Washington,National,National,East,East,0,2,,,,,,
