game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777026,2025-07-23,3.3333,6,3,1,1,0,8.1,2.1,2.7,1.0,0.0,2.7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
777037,2025-07-23,2.0,3,1,0,0,0,4.5,1.5,0.0,0.0,0.0,0.0,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
777041,2025-07-23,4.0,5,6,1,5,1,13.5,1.5,11.25,5.0,2.25,2.25,4.0,6,3,0,4,0,6.75,1.5,9.0,0.0,0.0,0.0
777029,2025-07-23,2.0,1,0,0,3,0,0.0,0.5,13.5,0.0,0.0,0.0,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0
777034,2025-07-23,4.0,3,2,3,4,0,4.5,1.5,9.0,1.33,0.0,6.75,7.0,9,5,1,7,1,6.43,1.43,9.0,7.0,1.29,1.29
777031,2025-07-23,4.0,2,2,3,3,1,4.5,1.25,6.75,1.0,2.25,6.75,3.0,3,2,1,1,2,6.0,1.33,3.0,1.0,6.0,3.0
777028,2025-07-23,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0,3.0,4,1,1,3,1,3.0,1.67,9.0,3.0,3.0,3.0
777032,2025-07-23,3.6667,6,2,1,2,0,4.91,1.91,4.91,2.0,0.0,2.45,2.0,5,2,1,2,0,9.0,3.0,9.0,2.0,0.0,4.5
777024,2025-07-23,4.0,7,4,2,5,0,9.0,2.25,11.25,2.5,0.0,4.5,2.0,1,0,0,3,0,0.0,0.5,13.5,0.0,0.0,0.0
777022,2025-07-23,2.0,2,2,3,3,0,9.0,2.5,13.5,1.0,0.0,13.5,2.6667,5,3,5,0,0,10.12,3.75,0.0,0.0,0.0,16.87
777036,2025-07-23,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0,3.0,2,1,1,1,0,3.0,1.0,3.0,1.0,0.0,3.0
777027,2025-07-23,1.6667,2,0,0,0,0,0.0,1.2,0.0,0.0,0.0,0.0,2.6667,4,2,1,1,1,6.75,1.87,3.37,1.0,3.37,3.37
777038,2025-07-23,6.0,5,1,1,9,1,1.5,1.0,13.5,9.0,1.5,1.5,7.0,5,1,0,5,1,1.29,0.71,6.43,0.0,1.29,0.0
777030,2025-07-23,7.3333,7,6,2,6,1,7.36,1.23,7.36,3.0,1.23,2.45,4.6667,8,3,4,4,0,5.79,2.57,7.71,1.0,0.0,7.71
777033,2025-07-23,3.3333,2,0,0,3,0,0.0,0.6,8.1,0.0,0.0,0.0,3.0,1,1,2,4,0,3.0,1.0,12.0,2.0,0.0,6.0
