game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
778297,2025-04-16,4.0,2,1,1,9,1,2.25,0.75,20.25,9.0,2.25,2.25,3.0,1,1,3,2,0,3.0,1.33,6.0,0.67,0.0,9.0
778299,2025-04-16,5.6667,5,3,2,5,0,4.76,1.24,7.94,2.5,0.0,3.18,8.0,9,3,3,11,0,3.38,1.5,12.38,3.67,0.0,3.38
778295,2025-04-16,3.3333,3,0,1,5,0,0.0,1.2,13.5,5.0,0.0,2.7,3.0,0,0,1,3,0,0.0,0.33,9.0,3.0,0.0,3.0
778290,2025-04-16,4.0,2,0,1,3,0,0.0,0.75,6.75,3.0,0.0,2.25,3.0,3,0,1,1,0,0.0,1.33,3.0,1.0,0.0,3.0
778288,2025-04-16,3.0,2,1,0,3,1,3.0,0.67,9.0,0.0,3.0,0.0,2.6667,1,2,5,1,0,6.75,2.25,3.37,0.2,0.0,16.87
778301,2025-04-16,3.6667,4,0,1,5,0,0.0,1.36,12.27,5.0,0.0,2.45,1.3333,3,4,1,1,1,27.0,3.0,6.75,1.0,6.75,6.75
778293,2025-04-16,2.0,1,1,1,1,0,4.5,1.0,4.5,1.0,0.0,4.5,2.0,4,5,1,0,1,22.5,2.5,0.0,0.0,4.5,4.5
778304,2025-04-16,4.3333,3,1,1,4,1,2.08,0.92,8.31,4.0,2.08,2.08,4.0,7,3,0,4,0,6.75,1.75,9.0,0.0,0.0,0.0
778303,2025-04-16,3.0,4,3,2,1,2,9.0,2.0,3.0,0.5,6.0,6.0,3.3333,2,1,1,4,0,2.7,0.9,10.8,4.0,0.0,2.7
778296,2025-04-16,3.6667,4,4,5,2,0,9.82,2.45,4.91,0.4,0.0,12.27,5.0,1,0,1,5,0,0.0,0.4,9.0,5.0,0.0,1.8
778298,2025-04-16,3.0,0,0,0,2,0,0.0,0.0,6.0,0.0,0.0,0.0,4.3333,1,0,0,9,0,0.0,0.23,18.69,0.0,0.0,0.0
778300,2025-04-16,3.3333,1,0,1,4,0,0.0,0.6,10.8,4.0,0.0,2.7,2.6667,1,1,0,3,1,3.37,0.37,10.12,0.0,3.37,0.0
778294,2025-04-16,4.6667,5,3,1,0,0,5.79,1.29,0.0,0.0,0.0,1.93,3.3333,2,0,3,5,0,0.0,1.5,13.5,1.67,0.0,8.1
778289,2025-04-16,3.6667,1,0,0,3,0,0.0,0.27,7.36,0.0,0.0,0.0,2.3333,1,0,0,3,0,0.0,0.43,11.57,0.0,0.0,0.0
778287,2025-04-16,6.0,3,1,0,9,0,1.5,0.5,13.5,0.0,0.0,0.0,7.3333,4,1,3,9,0,1.23,0.95,11.05,3.0,0.0,3.68
