game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777514,2025-06-14,3.6667,5,1,0,4,1,2.45,1.36,9.82,0.0,2.45,0.0,8.0,6,2,5,6,0,2.25,1.38,6.75,1.2,0.0,5.62
777517,2025-06-14,4.3333,7,4,1,2,1,8.31,1.85,4.15,2.0,2.08,2.08,3.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
777513,2025-06-14,3.0,4,0,1,3,0,0.0,1.67,9.0,3.0,0.0,3.0,2.6667,1,1,0,2,1,3.37,0.37,6.75,0.0,3.37,0.0
777519,2025-06-14,4.3333,2,2,3,6,2,4.15,1.15,12.46,2.0,4.15,6.23,3.0,2,0,0,2,0,0.0,0.67,6.0,0.0,0.0,0.0
777509,2025-06-14,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0,4.3333,3,1,2,2,1,2.08,1.15,4.15,1.0,2.08,4.15
777508,2025-06-14,5.0,4,2,2,9,0,3.6,1.2,16.2,4.5,0.0,3.6,6.6667,9,3,4,9,0,4.05,1.95,12.15,2.25,0.0,5.4
777511,2025-06-14,3.0,2,1,0,0,1,3.0,0.67,0.0,0.0,3.0,0.0,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0
777518,2025-06-14,5.3333,5,1,1,6,0,1.69,1.13,10.13,6.0,0.0,1.69,4.0,4,0,0,2,0,0.0,1.0,4.5,0.0,0.0,0.0
777510,2025-06-14,2.0,0,0,1,5,0,0.0,0.5,22.5,5.0,0.0,4.5,1.6667,2,1,2,3,0,5.4,2.4,16.2,1.5,0.0,10.8
777523,2025-06-14,3.0,1,0,0,6,0,0.0,0.33,18.0,0.0,0.0,0.0,2.0,1,0,0,2,0,0.0,0.5,9.0,0.0,0.0,0.0
777512,2025-06-14,4.6667,2,1,2,4,1,1.93,0.86,7.71,2.0,1.93,3.86,4.6667,5,1,3,7,1,1.93,1.71,13.5,2.33,1.93,5.79
777515,2025-06-14,2.6667,5,2,2,2,0,6.75,2.62,6.75,1.0,0.0,6.75,3.3333,6,5,3,4,0,13.5,2.7,10.8,1.33,0.0,8.1
777516,2025-06-14,3.0,4,3,2,3,0,9.0,2.0,9.0,1.5,0.0,6.0,3.0,0,0,1,1,0,0.0,0.33,3.0,1.0,0.0,3.0
777507,2025-06-14,4.0,3,1,0,4,0,2.25,0.75,9.0,0.0,0.0,0.0,3.6667,3,2,3,5,0,4.91,1.64,12.27,1.67,0.0,7.36
777506,2025-06-14,2.0,3,4,3,3,1,18.0,3.0,13.5,1.0,4.5,13.5,6.3333,7,5,5,1,3,7.11,1.89,1.42,0.2,4.26,7.11
