game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777809,2025-05-24,6.0,2,1,4,5,0,1.5,1.0,7.5,1.25,0.0,6.0,4.3333,2,0,1,4,0,0.0,0.69,8.31,4.0,0.0,2.08
777809,2025-05-24,6.0,2,1,4,5,0,1.5,1.0,7.5,1.25,0.0,6.0,4.3333,2,0,1,4,0,0.0,0.69,8.31,4.0,0.0,2.08
777790,2025-05-24,2.0,2,2,4,1,0,9.0,3.0,4.5,0.25,0.0,18.0,2.6667,3,1,1,2,1,3.37,1.5,6.75,2.0,3.37,3.37
777788,2025-05-24,5.0,6,2,3,9,0,3.6,1.8,16.2,3.0,0.0,5.4,3.6667,2,1,2,2,0,2.45,1.09,4.91,1.0,0.0,4.91
777786,2025-05-24,2.0,6,4,1,3,0,18.0,3.5,13.5,3.0,0.0,4.5,2.0,2,2,1,2,0,9.0,1.5,9.0,2.0,0.0,4.5
777793,2025-05-24,1.0,0,0,0,1,0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,3,1,0,4,0,2.25,0.75,9.0,0.0,0.0,0.0
777794,2025-05-24,3.0,4,0,0,2,0,0.0,1.33,6.0,0.0,0.0,0.0,2.0,3,1,0,3,0,4.5,1.5,13.5,0.0,0.0,0.0
777791,2025-05-24,3.3333,5,3,0,3,1,8.1,1.5,8.1,0.0,2.7,0.0,3.0,2,0,2,2,0,0.0,1.33,6.0,1.0,0.0,6.0
777787,2025-05-24,3.0,1,0,1,6,0,0.0,0.67,18.0,6.0,0.0,3.0,2.0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
777803,2025-05-24,2.0,0,0,3,0,0,0.0,1.5,0.0,0.0,0.0,13.5,5.3333,7,4,3,8,1,6.75,1.88,13.5,2.67,1.69,5.06
777792,2025-05-24,5.0,2,1,1,4,1,1.8,0.6,7.2,4.0,1.8,1.8,3.0,7,2,3,3,1,6.0,3.33,9.0,1.0,3.0,9.0
777782,2025-05-24,4.3333,12,2,2,5,0,4.15,3.23,10.38,2.5,0.0,4.15,1.6667,2,0,0,3,0,0.0,1.2,16.2,0.0,0.0,0.0
777795,2025-05-24,3.3333,2,0,2,0,0,0.0,1.2,0.0,0.0,0.0,5.4,2.0,0,0,1,1,0,0.0,0.5,4.5,1.0,0.0,4.5
777796,2025-05-24,5.0,7,4,1,3,0,7.2,1.6,5.4,3.0,0.0,1.8,5.0,1,1,1,7,0,1.8,0.4,12.6,7.0,0.0,1.8
777789,2025-05-24,1.3333,0,0,0,3,0,0.0,0.0,20.25,0.0,0.0,0.0,3.0,4,1,2,0,0,3.0,2.0,0.0,0.0,0.0,6.0
777784,2025-05-24,5.0,6,4,4,6,1,7.2,2.0,10.8,1.5,1.8,7.2,6.3333,7,2,6,5,1,2.84,2.05,7.11,0.83,1.42,8.53
777781,2025-05-24,4.3333,4,3,4,5,1,6.23,1.85,10.38,1.25,2.08,8.31,5.6667,6,1,1,5,0,1.59,1.24,7.94,5.0,0.0,1.59
