game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
778321,2025-04-14,3.0,3,1,0,1,0,3.0,1.0,3.0,0.0,0.0,0.0,3.6667,8,6,2,5,0,14.73,2.73,12.27,2.5,0.0,4.91
778320,2025-04-14,4.0,6,4,1,6,1,9.0,1.75,13.5,6.0,2.25,2.25,4.0,2,0,1,5,0,0.0,0.75,11.25,5.0,0.0,2.25
778328,2025-04-14,3.0,4,0,0,3,0,0.0,1.33,9.0,0.0,0.0,0.0,5.6667,6,4,2,8,2,6.35,1.41,12.71,4.0,3.18,3.18
778327,2025-04-14,4.0,1,0,2,4,0,0.0,0.75,9.0,2.0,0.0,4.5,1.3333,2,0,0,2,0,0.0,1.5,13.5,0.0,0.0,0.0
778322,2025-04-14,4.0,0,0,0,1,0,0.0,0.0,2.25,0.0,0.0,0.0,1.3333,3,1,0,2,0,6.75,2.25,13.5,0.0,0.0,0.0
778324,2025-04-14,4.0,4,3,1,3,1,6.75,1.25,6.75,3.0,2.25,2.25,4.0,1,0,1,5,0,0.0,0.5,11.25,5.0,0.0,2.25
778323,2025-04-14,5.0,3,1,0,7,1,1.8,0.6,12.6,0.0,1.8,0.0,2.0,1,1,1,2,0,4.5,1.0,9.0,2.0,0.0,4.5
778325,2025-04-14,2.0,4,3,1,1,1,13.5,2.5,4.5,1.0,4.5,4.5,4.0,4,1,1,5,1,2.25,1.25,11.25,5.0,2.25,2.25
778315,2025-04-14,3.3333,4,1,2,3,0,2.7,1.8,8.1,1.5,0.0,5.4,2.6667,8,8,6,2,2,27.0,5.25,6.75,0.33,6.75,20.25
778326,2025-04-14,3.0,5,2,2,2,1,6.0,2.33,6.0,1.0,3.0,6.0,3.6667,1,0,4,2,0,0.0,1.36,4.91,0.5,0.0,9.82
