game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776829,2025-08-08,3.3333,2,0,0,6,0,0.0,0.6,16.2,0.0,0.0,0.0,2.0,2,2,1,2,0,9.0,1.5,9.0,2.0,0.0,4.5
776831,2025-08-08,2.0,2,1,0,1,0,4.5,1.0,4.5,0.0,0.0,0.0,3.0,0,0,1,1,0,0.0,0.33,3.0,1.0,0.0,3.0
776835,2025-08-08,5.0,3,2,3,4,1,3.6,1.2,7.2,1.33,1.8,5.4,4.6667,1,0,1,4,0,0.0,0.43,7.71,4.0,0.0,1.93
776832,2025-08-08,4.3333,2,1,0,4,1,2.08,0.46,8.31,0.0,2.08,0.0,3.0,2,3,3,3,1,9.0,1.67,9.0,1.0,3.0,9.0
776834,2025-08-08,3.0,2,0,0,4,0,0.0,0.67,12.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,9.0
776833,2025-08-08,5.6667,2,0,3,3,0,0.0,0.88,4.76,1.0,0.0,4.76,3.6667,4,1,1,4,0,2.45,1.36,9.82,4.0,0.0,2.45
776821,2025-08-08,4.6667,6,5,4,5,1,9.64,2.14,9.64,1.25,1.93,7.71,3.0,2,0,1,4,0,0.0,1.0,12.0,4.0,0.0,3.0
776827,2025-08-08,4.0,5,3,2,3,1,6.75,1.75,6.75,1.5,2.25,4.5,4.0,5,2,1,2,0,4.5,1.5,4.5,2.0,0.0,2.25
776828,2025-08-08,2.0,2,0,1,2,0,0.0,1.5,9.0,2.0,0.0,4.5,3.6667,2,0,2,5,0,0.0,1.09,12.27,2.5,0.0,4.91
776826,2025-08-08,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,3.0,6,2,1,2,1,6.0,2.33,6.0,2.0,3.0,3.0
776825,2025-08-08,3.0,2,0,1,2,0,0.0,1.0,6.0,2.0,0.0,3.0,2.0,1,0,0,3,0,0.0,0.5,13.5,0.0,0.0,0.0
776820,2025-08-08,3.0,5,5,5,1,1,15.0,3.33,3.0,0.2,3.0,15.0,3.0,2,2,5,2,0,6.0,2.33,6.0,0.4,0.0,15.0
776824,2025-08-08,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0,2.0,3,3,0,1,1,13.5,1.5,4.5,0.0,4.5,0.0
776823,2025-08-08,3.0,3,0,0,3,0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,1,3,3,2,0,13.5,2.0,9.0,0.67,0.0,13.5
776822,2025-08-08,8.0,4,0,2,6,0,0.0,0.75,6.75,3.0,0.0,2.25,2.6667,2,1,2,1,0,3.37,1.5,3.37,0.5,0.0,6.75
