game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776637,2025-08-22,4.0,2,0,0,3,0,0.0,0.5,6.75,0.0,0.0,0.0,4.0,6,4,0,2,3,9.0,1.5,4.5,0.0,6.75,0.0
776648,2025-08-22,4.0,5,1,1,4,0,2.25,1.5,9.0,4.0,0.0,2.25,3.0,1,1,0,6,1,3.0,0.33,18.0,0.0,3.0,0.0
776643,2025-08-22,4.3333,6,4,2,4,1,8.31,1.85,8.31,2.0,2.08,4.15,5.0,8,4,1,7,2,7.2,1.8,12.6,7.0,3.6,1.8
776647,2025-08-22,3.0,2,1,1,2,0,3.0,1.0,6.0,2.0,0.0,3.0,2.0,0,0,0,4,0,0.0,0.0,18.0,0.0,0.0,0.0
776649,2025-08-22,3.3333,2,2,3,2,1,5.4,1.5,5.4,0.67,2.7,8.1,2.3333,9,5,1,2,1,19.29,4.29,7.71,2.0,3.86,3.86
776646,2025-08-22,3.0,1,0,3,2,0,0.0,1.33,6.0,0.67,0.0,9.0,3.0,2,1,2,2,1,3.0,1.33,6.0,1.0,3.0,6.0
776645,2025-08-22,5.6667,12,6,2,2,1,9.53,2.47,3.18,1.0,1.59,3.18,2.0,6,5,1,1,0,22.5,3.5,4.5,1.0,0.0,4.5
776633,2025-08-22,2.6667,3,2,0,4,1,6.75,1.12,13.5,0.0,3.37,0.0,5.3333,6,5,2,5,2,8.44,1.5,8.44,2.5,3.38,3.38
776639,2025-08-22,4.0,7,3,3,5,0,6.75,2.5,11.25,1.67,0.0,6.75,4.3333,4,3,5,2,0,6.23,2.08,4.15,0.4,0.0,10.38
776641,2025-08-22,2.0,3,2,0,4,0,9.0,1.5,18.0,0.0,0.0,0.0,2.0,3,2,0,2,0,9.0,1.5,9.0,0.0,0.0,0.0
776634,2025-08-22,3.6667,3,2,2,5,1,4.91,1.36,12.27,2.5,2.45,4.91,4.6667,3,3,3,7,1,5.79,1.29,13.5,2.33,1.93,5.79
776640,2025-08-22,4.0,2,1,2,5,1,2.25,1.0,11.25,2.5,2.25,4.5,3.0,1,1,0,5,1,3.0,0.33,15.0,0.0,3.0,0.0
776635,2025-08-22,5.0,2,1,0,1,0,1.8,0.4,1.8,0.0,0.0,0.0,7.0,4,0,1,7,0,0.0,0.71,9.0,7.0,0.0,1.29
776636,2025-08-22,3.0,2,0,2,3,0,0.0,1.33,9.0,1.5,0.0,6.0,1.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
776638,2025-08-22,2.0,4,1,1,4,0,4.5,2.5,18.0,4.0,0.0,4.5,2.0,3,2,0,2,2,9.0,1.5,9.0,0.0,9.0,0.0
