game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776200,2025-09-24,2.0,3,1,0,2,1,4.5,1.5,9.0,0.0,4.5,0.0,4.6667,4,3,4,6,3,5.79,1.71,11.57,1.5,5.79,7.71
776198,2025-09-24,4.0,4,2,1,1,1,4.5,1.25,2.25,1.0,2.25,2.25,6.0,4,1,1,7,1,1.5,0.83,10.5,7.0,1.5,1.5
776203,2025-09-24,5.0,4,1,0,4,1,1.8,0.8,7.2,0.0,1.8,0.0,5.0,3,2,2,4,0,3.6,1.0,7.2,2.0,0.0,3.6
776204,2025-09-24,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0,3.6667,3,0,2,3,0,0.0,1.36,7.36,1.5,0.0,4.91
776202,2025-09-24,5.0,3,0,2,5,0,0.0,1.0,9.0,2.5,0.0,3.6,5.0,6,2,3,7,2,3.6,1.8,12.6,2.33,3.6,5.4
776201,2025-09-24,2.0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.3333,6,5,1,3,5,13.5,2.1,8.1,3.0,13.5,2.7
776199,2025-09-24,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0,7.3333,10,8,2,8,3,9.82,1.64,9.82,4.0,3.68,2.45
776206,2025-09-24,4.0,2,3,3,3,1,6.75,1.25,6.75,1.0,2.25,6.75,1.0,1,1,1,1,1,9.0,2.0,9.0,1.0,9.0,9.0
776205,2025-09-24,3.6667,2,1,0,4,1,2.45,0.55,9.82,0.0,2.45,0.0,6.0,4,3,1,5,2,4.5,0.83,7.5,5.0,3.0,1.5
776192,2025-09-24,4.0,3,1,0,3,0,2.25,0.75,6.75,0.0,0.0,0.0,2.0,3,3,2,2,0,13.5,2.5,9.0,1.0,0.0,9.0
776197,2025-09-24,4.0,1,1,1,3,0,2.25,0.5,6.75,3.0,0.0,2.25,2.0,1,0,1,4,0,0.0,1.0,18.0,4.0,0.0,4.5
776193,2025-09-24,5.0,4,1,1,4,0,1.8,1.0,7.2,4.0,0.0,1.8,5.0,4,3,3,4,0,5.4,1.4,7.2,1.33,0.0,5.4
776194,2025-09-24,1.6667,1,1,1,1,0,5.4,1.2,5.4,1.0,0.0,5.4,4.6667,6,2,1,5,2,3.86,1.5,9.64,5.0,3.86,1.93
776196,2025-09-24,5.0,3,1,2,6,0,1.8,1.0,10.8,3.0,0.0,3.6,2.0,4,1,1,2,0,4.5,2.5,9.0,2.0,0.0,4.5
776195,2025-09-24,2.6667,2,0,0,4,0,0.0,0.75,13.5,0.0,0.0,0.0,3.0,2,2,1,2,2,6.0,1.0,6.0,2.0,6.0,3.0
