game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776907,2025-08-02,8.0,10,4,1,9,2,4.5,1.38,10.12,9.0,2.25,1.12,8.6667,7,1,4,6,0,1.04,1.27,6.23,1.5,0.0,4.15
776901,2025-08-02,3.6667,2,0,0,5,0,0.0,0.55,12.27,0.0,0.0,0.0,3.0,3,1,0,5,1,3.0,1.0,15.0,0.0,3.0,0.0
776902,2025-08-02,2.0,3,4,2,1,1,18.0,2.5,4.5,0.5,4.5,9.0,4.0,3,0,3,6,0,0.0,1.5,13.5,2.0,0.0,6.75
776900,2025-08-02,3.0,1,1,0,2,0,3.0,0.33,6.0,0.0,0.0,0.0,1.6667,2,0,1,1,0,0.0,1.8,5.4,1.0,0.0,5.4
776904,2025-08-02,4.0,2,1,3,3,1,2.25,1.25,6.75,1.0,2.25,6.75,3.0,7,4,0,2,1,12.0,2.33,6.0,0.0,3.0,0.0
776912,2025-08-02,3.0,3,3,2,2,1,9.0,1.67,6.0,1.0,3.0,6.0,2.0,3,2,0,3,1,9.0,1.5,13.5,0.0,4.5,0.0
776903,2025-08-02,5.0,7,3,1,3,0,5.4,1.6,5.4,3.0,0.0,1.8,3.0,1,0,1,0,0,0.0,0.67,0.0,0.0,0.0,3.0
776909,2025-08-02,4.6667,5,0,3,6,0,0.0,1.71,11.57,2.0,0.0,5.79,4.0,3,1,1,6,0,2.25,1.0,13.5,6.0,0.0,2.25
776911,2025-08-02,5.0,5,2,0,4,1,3.6,1.0,7.2,0.0,1.8,0.0,4.6667,9,7,2,2,0,13.5,2.36,3.86,1.0,0.0,3.86
776897,2025-08-02,6.6667,7,2,2,4,0,2.7,1.35,5.4,2.0,0.0,2.7,5.3333,3,1,3,7,1,1.69,1.13,11.81,2.33,1.69,5.06
776905,2025-08-02,4.3333,1,0,0,10,0,0.0,0.23,20.77,0.0,0.0,0.0,3.0,4,1,1,2,0,3.0,1.67,6.0,2.0,0.0,3.0
776910,2025-08-02,3.0,0,0,0,2,0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0,0,1,3,0,0.0,0.33,9.0,3.0,0.0,3.0
776907,2025-08-02,8.0,10,4,1,9,2,4.5,1.38,10.12,9.0,2.25,1.12,8.6667,7,1,4,6,0,1.04,1.27,6.23,1.5,0.0,4.15
776899,2025-08-02,4.6667,3,2,3,5,2,3.86,1.29,9.64,1.67,3.86,5.79,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
776898,2025-08-02,4.0,2,0,1,5,0,0.0,0.75,11.25,5.0,0.0,2.25,2.6667,0,0,0,1,0,0.0,0.0,3.37,0.0,0.0,0.0
776896,2025-08-02,5.0,4,3,2,7,0,5.4,1.2,12.6,3.5,0.0,3.6,3.0,2,1,1,1,0,3.0,1.0,3.0,1.0,0.0,3.0
