game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776570,2025-08-27,2.0,2,1,0,0,1,4.5,1.0,0.0,0.0,4.5,0.0,5.6667,5,3,3,8,2,4.76,1.41,12.71,2.67,3.18,4.76
776580,2025-08-27,4.0,1,0,2,6,0,0.0,0.75,13.5,3.0,0.0,4.5,3.6667,4,1,2,6,1,2.45,1.64,14.73,3.0,2.45,4.91
776565,2025-08-27,5.3333,4,3,5,6,2,5.06,1.69,10.13,1.2,3.38,8.44,2.3333,1,0,0,1,0,0.0,0.43,3.86,0.0,0.0,0.0
776561,2025-08-27,3.3333,2,1,0,3,0,2.7,0.6,8.1,0.0,0.0,0.0,4.0,4,0,2,2,0,0.0,1.5,4.5,1.0,0.0,4.5
776579,2025-08-27,6.3333,5,2,1,4,1,2.84,0.95,5.68,4.0,1.42,1.42,2.3333,0,0,0,4,0,0.0,0.0,15.43,0.0,0.0,0.0
776567,2025-08-27,4.3333,2,0,2,6,0,0.0,0.92,12.46,3.0,0.0,4.15,4.3333,7,4,2,7,1,8.31,2.08,14.54,3.5,2.08,4.15
776566,2025-08-27,1.0,1,0,0,1,0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,2,2,1,4,1,6.0,1.0,12.0,4.0,3.0,3.0
776569,2025-08-27,4.3333,11,7,3,1,1,14.54,3.23,2.08,0.33,2.08,6.23,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0
776572,2025-08-27,7.0,9,3,1,3,2,3.86,1.43,3.86,3.0,2.57,1.29,3.0,4,1,2,3,1,3.0,2.0,9.0,1.5,3.0,6.0
776568,2025-08-27,2.0,0,0,2,2,0,0.0,1.0,9.0,1.0,0.0,9.0,6.0,1,0,2,5,0,0.0,0.5,7.5,2.5,0.0,3.0
776563,2025-08-27,4.6667,3,1,2,5,0,1.93,1.07,9.64,2.5,0.0,3.86,4.6667,13,9,1,5,1,17.36,3.0,9.64,5.0,1.93,1.93
776571,2025-08-27,2.0,1,0,0,4,0,0.0,0.5,18.0,0.0,0.0,0.0,2.0,4,3,0,3,2,13.5,2.0,13.5,0.0,9.0,0.0
776562,2025-08-27,4.0,4,0,4,10,0,0.0,2.0,22.5,2.5,0.0,9.0,3.3333,2,1,4,3,1,2.7,1.8,8.1,0.75,2.7,10.8
776557,2025-08-27,4.0,0,0,1,5,0,0.0,0.25,11.25,5.0,0.0,2.25,3.3333,5,5,1,2,3,13.5,1.8,5.4,2.0,8.1,2.7
776559,2025-08-27,2.0,0,0,1,3,0,0.0,0.5,13.5,3.0,0.0,4.5,4.6667,4,2,2,5,0,3.86,1.29,9.64,2.5,0.0,3.86
