game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
778389,2025-04-09,5.9,6.1,3,5,0,0,2,5,4,8,0,0,0.0,0.0,0.85,1.64,6.1,11.8,2.0,1.6,0.0,0.0,3.05,7.38
778390,2025-04-09,5.0,2.9,4,0,3,0,2,0,5,1,1,0,5.4,0.0,1.2,0.0,9.0,3.1,2.5,0.0,1.8,0.0,3.6,0.0
778387,2025-04-09,3.9,2.0,4,3,3,3,2,2,4,3,1,0,6.92,13.5,1.54,2.5,9.23,13.5,2.0,1.5,2.31,0.0,4.62,9.0
778385,2025-04-09,4.0,2.0,4,2,1,1,0,0,3,1,1,0,2.25,4.5,1.0,1.0,6.75,4.5,0.0,0.0,2.25,0.0,0.0,0.0
778381,2025-04-09,4.0,4.0,3,1,0,0,2,2,4,3,0,0,0.0,0.0,1.25,0.75,9.0,6.75,2.0,1.5,0.0,0.0,4.5,4.5
778380,2025-04-09,3.0,3.8,0,6,0,3,0,2,0,4,0,1,0.0,7.11,0.0,2.11,0.0,9.47,0.0,2.0,0.0,2.37,0.0,4.74
778376,2025-04-09,4.8,3.9,1,5,0,3,1,0,7,0,0,2,0.0,6.92,0.42,1.28,13.12,0.0,7.0,0.0,0.0,4.62,1.88,0.0
778392,2025-04-09,3.0,6.9,4,1,2,0,1,3,3,7,1,0,6.0,0.0,1.67,0.58,9.0,9.13,3.0,2.33,3.0,0.0,3.0,3.91
778383,2025-04-09,5.0,2.2,4,5,2,7,2,6,2,3,0,1,3.6,28.64,1.2,5.0,3.6,12.27,1.0,0.5,0.0,4.09,3.6,24.55
778391,2025-04-09,4.8,5.0,4,0,1,0,4,3,8,4,0,0,1.88,0.0,1.67,0.6,15.0,7.2,2.0,1.33,0.0,0.0,7.5,5.4
778386,2025-04-09,4.8,3.0,1,0,0,0,0,1,2,4,0,0,0.0,0.0,0.21,0.33,3.75,12.0,0.0,4.0,0.0,0.0,0.0,3.0
778399,2025-04-09,4.0,2.0,1,1,1,1,2,0,3,2,1,1,2.25,4.5,0.75,0.5,6.75,9.0,1.5,0.0,2.25,4.5,4.5,0.0
778393,2025-04-09,5.0,4.8,6,5,4,3,1,2,8,2,2,1,7.2,5.62,1.4,1.46,14.4,3.75,8.0,1.0,3.6,1.88,1.8,3.75
778388,2025-04-09,3.8,2.0,2,1,2,0,0,1,4,0,2,0,4.74,0.0,0.53,1.0,9.47,0.0,0.0,0.0,4.74,0.0,0.0,4.5
778379,2025-04-09,4.9,5.8,5,2,3,0,4,3,3,6,1,0,5.51,0.0,1.84,0.86,5.51,9.31,0.75,2.0,1.84,0.0,7.35,4.66
