game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776844,2025-08-06,4.3333,5,3,2,3,0,6.23,1.62,6.23,1.5,0.0,4.15,3.0,2,0,0,3,0,0.0,0.67,9.0,0.0,0.0,0.0
776851,2025-08-06,2.6667,1,0,0,1,0,0.0,0.37,3.37,0.0,0.0,0.0,3.0,1,0,1,5,0,0.0,0.67,15.0,5.0,0.0,3.0
776846,2025-08-06,3.0,2,0,0,2,0,0.0,0.67,6.0,0.0,0.0,0.0,0.3333,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
776859,2025-08-06,4.3333,3,3,3,1,2,6.23,1.38,2.08,0.33,4.15,6.23,6.3333,4,0,1,4,0,0.0,0.79,5.68,4.0,0.0,1.42
776847,2025-08-06,3.3333,2,1,0,6,0,2.7,0.6,16.2,0.0,0.0,0.0,1.3333,4,2,1,1,1,13.5,3.75,6.75,1.0,6.75,6.75
776845,2025-08-06,5.6667,3,1,4,2,1,1.59,1.24,3.18,0.5,1.59,6.35,4.0,2,0,3,6,0,0.0,1.25,13.5,2.0,0.0,6.75
776836,2025-08-06,4.3333,17,14,2,2,4,29.08,4.38,4.15,1.0,8.31,4.15,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0
776843,2025-08-06,5.0,3,1,1,6,1,1.8,0.8,10.8,6.0,1.8,1.8,5.0,1,0,2,7,0,0.0,0.6,12.6,3.5,0.0,3.6
776839,2025-08-06,5.0,10,3,3,6,0,5.4,2.6,10.8,2.0,0.0,5.4,5.0,2,0,1,5,0,0.0,0.6,9.0,5.0,0.0,1.8
776849,2025-08-06,4.0,7,1,1,7,0,2.25,2.0,15.75,7.0,0.0,2.25,4.3333,3,1,4,2,1,2.08,1.62,4.15,0.5,2.08,8.31
776850,2025-08-06,4.6667,1,1,3,6,1,1.93,0.86,11.57,2.0,1.93,5.79,2.3333,3,1,0,3,0,3.86,1.29,11.57,0.0,0.0,0.0
776856,2025-08-06,5.3333,6,4,1,6,1,6.75,1.31,10.13,6.0,1.69,1.69,3.0,2,1,1,4,0,3.0,1.0,12.0,4.0,0.0,3.0
776853,2025-08-06,4.3333,3,0,1,2,0,0.0,0.92,4.15,2.0,0.0,2.08,3.0,1,1,0,4,1,3.0,0.33,12.0,0.0,3.0,0.0
776838,2025-08-06,4.6667,6,3,2,2,2,5.79,1.71,3.86,1.0,3.86,3.86,4.3333,1,0,1,7,0,0.0,0.46,14.54,7.0,0.0,2.08
776841,2025-08-06,3.0,4,4,2,5,3,12.0,2.0,15.0,2.5,9.0,6.0,6.3333,3,1,3,8,0,1.42,0.95,11.37,2.67,0.0,4.26
