game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776518,2025-08-31,3.0,2,1,0,7,1,3.0,0.67,21.0,0.0,3.0,0.0,3.0,4,2,1,5,1,6.0,1.67,15.0,5.0,3.0,3.0
776513,2025-08-31,2.0,3,2,1,1,0,9.0,2.0,4.5,1.0,0.0,4.5,6.0,7,7,4,8,1,10.5,1.83,12.0,2.0,1.5,6.0
776517,2025-08-31,3.0,3,1,1,6,1,3.0,1.33,18.0,6.0,3.0,3.0,3.0,4,1,2,2,0,3.0,2.0,6.0,1.0,0.0,6.0
776520,2025-08-31,6.0,1,0,0,8,0,0.0,0.17,12.0,0.0,0.0,0.0,4.0,3,0,1,8,0,0.0,1.0,18.0,8.0,0.0,2.25
776515,2025-08-31,5.0,4,0,0,6,0,0.0,0.8,10.8,0.0,0.0,0.0,3.6667,3,0,1,1,0,0.0,1.09,2.45,1.0,0.0,2.45
776521,2025-08-31,2.6667,3,0,1,1,0,0.0,1.5,3.37,1.0,0.0,3.37,3.0,0,0,0,5,0,0.0,0.0,15.0,0.0,0.0,0.0
776519,2025-08-31,4.3333,3,0,2,4,0,0.0,1.15,8.31,2.0,0.0,4.15,2.0,1,0,1,3,0,0.0,1.0,13.5,3.0,0.0,4.5
776510,2025-08-31,3.0,3,2,2,4,0,6.0,1.67,12.0,2.0,0.0,6.0,2.0,1,0,0,2,0,0.0,0.5,9.0,0.0,0.0,0.0
776512,2025-08-31,4.3333,4,0,2,5,0,0.0,1.38,10.38,2.5,0.0,4.15,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0
776514,2025-08-31,3.0,1,0,4,3,0,0.0,1.67,9.0,0.75,0.0,12.0,2.6667,1,1,0,2,1,3.37,0.37,6.75,0.0,3.37,0.0
776511,2025-08-31,3.0,2,3,1,3,1,9.0,1.0,9.0,3.0,3.0,3.0,2.0,5,2,2,2,0,9.0,3.5,9.0,1.0,0.0,9.0
776507,2025-08-31,4.0,6,1,2,0,0,2.25,2.0,0.0,0.0,0.0,4.5,4.6667,6,3,6,2,0,5.79,2.57,3.86,0.33,0.0,11.57
776508,2025-08-31,3.0,4,3,5,4,0,9.0,3.0,12.0,0.8,0.0,15.0,4.0,7,6,1,5,0,13.5,2.0,11.25,5.0,0.0,2.25
776509,2025-08-31,2.0,3,3,1,1,1,13.5,2.0,4.5,1.0,4.5,4.5,3.6667,2,1,1,5,1,2.45,0.82,12.27,5.0,2.45,2.45
776522,2025-08-31,2.3333,4,3,3,3,1,11.57,3.0,11.57,1.0,3.86,11.57,3.3333,1,0,0,4,0,0.0,0.3,10.8,0.0,0.0,0.0
