game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777271,2025-07-02,3.0,6,3,0,8,1,9.0,2.0,24.0,0.0,3.0,0.0,3.0,3,2,0,2,0,6.0,1.0,6.0,0.0,0.0,0.0
777272,2025-07-02,2.0,1,0,2,1,0,0.0,1.5,4.5,0.5,0.0,9.0,1.6667,3,1,1,3,0,5.4,2.4,16.2,3.0,0.0,5.4
777284,2025-07-02,6.0,6,4,2,7,2,6.0,1.33,10.5,3.5,3.0,3.0,7.0,8,2,6,5,0,2.57,2.0,6.43,0.83,0.0,7.71
777265,2025-07-02,3.6667,5,2,0,4,0,4.91,1.36,9.82,0.0,0.0,0.0,3.0,6,6,1,3,0,18.0,2.33,9.0,3.0,0.0,3.0
777273,2025-07-02,7.3333,3,1,4,4,0,1.23,0.95,4.91,1.0,0.0,4.91,3.0,5,3,1,3,0,9.0,2.0,9.0,3.0,0.0,3.0
777290,2025-07-02,2.0,1,0,2,4,0,0.0,1.5,18.0,2.0,0.0,9.0,2.0,2,1,4,2,0,4.5,3.0,9.0,0.5,0.0,18.0
777289,2025-07-02,3.6667,7,5,3,2,2,12.27,2.73,4.91,0.67,4.91,7.36,3.0,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0
777276,2025-07-02,8.0,7,3,3,10,2,3.38,1.25,11.25,3.33,2.25,3.38,4.3333,4,2,3,3,0,4.15,1.62,6.23,1.0,0.0,6.23
777275,2025-07-02,3.0,2,0,1,2,0,0.0,1.0,6.0,2.0,0.0,3.0,4.0,6,0,1,2,0,0.0,1.75,4.5,2.0,0.0,2.25
777274,2025-07-02,4.6667,6,3,5,4,1,5.79,2.36,7.71,0.8,1.93,9.64,4.0,3,3,3,4,1,6.75,1.5,9.0,1.33,2.25,6.75
777277,2025-07-02,7.3333,11,4,2,4,1,4.91,1.77,4.91,2.0,1.23,2.45,2.3333,2,0,0,4,0,0.0,0.86,15.43,0.0,0.0,0.0
777279,2025-07-02,5.3333,3,1,0,6,1,1.69,0.56,10.13,0.0,1.69,0.0,2.3333,6,6,2,3,3,23.14,3.43,11.57,1.5,11.57,7.71
777266,2025-07-02,3.6667,3,0,2,0,0,0.0,1.36,0.0,0.0,0.0,4.91,4.0,3,0,4,2,0,0.0,1.75,4.5,0.5,0.0,9.0
777268,2025-07-02,4.0,3,0,1,2,0,0.0,1.0,4.5,2.0,0.0,2.25,3.3333,1,0,1,3,0,0.0,0.6,8.1,3.0,0.0,2.7
777269,2025-07-02,4.0,8,3,1,2,0,6.75,2.25,4.5,2.0,0.0,2.25,3.0,4,1,0,3,0,3.0,1.33,9.0,0.0,0.0,0.0
777262,2025-07-02,4.3333,3,1,1,7,0,2.08,0.92,14.54,7.0,0.0,2.08,3.3333,4,3,0,2,1,8.1,1.2,5.4,0.0,2.7,0.0
777270,2025-07-02,4.0,5,2,2,2,0,4.5,1.75,4.5,1.0,0.0,4.5,6.0,6,2,1,9,1,3.0,1.17,13.5,9.0,1.5,1.5
777267,2025-07-02,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0,7.6667,8,4,4,7,1,4.7,1.57,8.22,1.75,1.17,4.7
777290,2025-07-02,2.0,1,0,2,4,0,0.0,1.5,18.0,2.0,0.0,9.0,2.0,2,1,4,2,0,4.5,3.0,9.0,0.5,0.0,18.0
777284,2025-07-02,6.0,6,4,2,7,2,6.0,1.33,10.5,3.5,3.0,3.0,7.0,8,2,6,5,0,2.57,2.0,6.43,0.83,0.0,7.71
777289,2025-07-02,3.6667,7,5,3,2,2,12.27,2.73,4.91,0.67,4.91,7.36,3.0,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0
