game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776591,2025-08-26,3.0,5,3,1,1,0,9.0,2.0,3.0,1.0,0.0,3.0,1.0,2,0,0,2,0,0.0,2.0,18.0,0.0,0.0,0.0
776584,2025-08-26,2.0,1,0,0,2,0,0.0,0.5,9.0,0.0,0.0,0.0,2.0,0,0,1,2,0,0.0,0.5,9.0,2.0,0.0,4.5
776581,2025-08-26,2.0,8,9,3,1,1,40.5,5.5,4.5,0.33,4.5,13.5,3.6667,4,1,1,3,0,2.45,1.36,7.36,3.0,0.0,2.45
776588,2025-08-26,4.0,3,0,0,7,0,0.0,0.75,15.75,0.0,0.0,0.0,3.0,3,2,5,3,1,6.0,2.67,9.0,0.6,3.0,15.0
776582,2025-08-26,3.3333,5,5,3,3,2,13.5,2.4,8.1,1.0,5.4,8.1,4.0,4,1,1,4,0,2.25,1.25,9.0,4.0,0.0,2.25
776585,2025-08-26,4.3333,5,3,3,7,1,6.23,1.85,14.54,2.33,2.08,6.23,4.0,7,2,1,5,0,4.5,2.0,11.25,5.0,0.0,2.25
776583,2025-08-26,2.0,8,5,1,3,0,22.5,4.5,13.5,3.0,0.0,4.5,4.0,2,0,0,5,0,0.0,0.5,11.25,0.0,0.0,0.0
776586,2025-08-26,4.0,10,5,1,5,0,11.25,2.75,11.25,5.0,0.0,2.25,6.0,4,3,3,4,1,4.5,1.17,6.0,1.33,1.5,4.5
776578,2025-08-26,4.0,3,0,1,8,0,0.0,1.0,18.0,8.0,0.0,2.25,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0
776575,2025-08-26,1.0,3,3,0,1,2,27.0,3.0,9.0,0.0,18.0,0.0,4.0,3,1,1,4,1,2.25,1.0,9.0,4.0,2.25,2.25
776587,2025-08-26,2.3333,0,0,1,4,0,0.0,0.43,15.43,4.0,0.0,3.86,3.0,0,0,3,2,0,0.0,1.0,6.0,0.67,0.0,9.0
776577,2025-08-26,4.0,7,2,0,0,0,4.5,1.75,0.0,0.0,0.0,0.0,4.6667,4,2,1,6,1,3.86,1.07,11.57,6.0,1.93,1.93
776576,2025-08-26,3.0,1,0,0,5,0,0.0,0.33,15.0,0.0,0.0,0.0,2.6667,1,0,0,2,0,0.0,0.37,6.75,0.0,0.0,0.0
776573,2025-08-26,7.0,6,1,3,8,1,1.29,1.29,10.29,2.67,1.29,3.86,4.3333,3,1,3,4,0,2.08,1.38,8.31,1.33,0.0,6.23
776574,2025-08-26,4.0,5,2,1,5,1,4.5,1.5,11.25,5.0,2.25,2.25,2.6667,3,2,2,3,0,6.75,1.87,10.12,1.5,0.0,6.75
