game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776352,2025-09-12,4.0,0,0,0,5,0,0.0,0.0,11.25,0.0,0.0,0.0,5.6667,6,1,2,7,1,1.59,1.41,11.12,3.5,1.59,3.18
776351,2025-09-12,3.0,3,2,1,5,0,6.0,1.33,15.0,5.0,0.0,3.0,2.6667,4,4,2,3,1,13.5,2.25,10.12,1.5,3.37,6.75
776354,2025-09-12,4.0,2,1,1,3,0,2.25,0.75,6.75,3.0,0.0,2.25,5.0,4,2,2,4,1,3.6,1.2,7.2,2.0,1.8,3.6
776353,2025-09-12,4.0,1,0,3,4,0,0.0,1.0,9.0,1.33,0.0,6.75,3.0,7,4,2,1,0,12.0,3.0,3.0,0.5,0.0,6.0
776359,2025-09-12,8.3333,7,2,2,2,1,2.16,1.08,2.16,1.0,1.08,2.16,2.0,1,0,0,3,0,0.0,0.5,13.5,0.0,0.0,0.0
776361,2025-09-12,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,2,1,0,0,1,6.75,1.5,0.0,0.0,6.75,0.0
776366,2025-09-12,2.0,0,0,2,2,0,0.0,1.0,9.0,1.0,0.0,9.0,4.6667,4,4,1,3,1,7.71,1.07,5.79,3.0,1.93,1.93
776363,2025-09-12,3.3333,4,2,3,2,0,5.4,2.1,5.4,0.67,0.0,8.1,3.0,2,1,1,6,1,3.0,1.0,18.0,6.0,3.0,3.0
776360,2025-09-12,4.3333,5,2,1,5,1,4.15,1.38,10.38,5.0,2.08,2.08,6.0,4,3,2,4,2,4.5,1.0,6.0,2.0,3.0,3.0
776355,2025-09-12,4.0,6,6,1,0,2,13.5,1.75,0.0,0.0,4.5,2.25,3.6666,3,4,3,3,1,9.82,1.64,7.36,1.0,2.45,7.36
776356,2025-09-12,3.6667,4,0,2,4,0,0.0,1.64,9.82,2.0,0.0,4.91,3.0,7,2,1,2,1,6.0,2.67,6.0,2.0,3.0,3.0
776357,2025-09-12,4.6667,4,0,0,3,0,0.0,0.86,5.79,0.0,0.0,0.0,3.0,3,1,2,3,0,3.0,1.67,9.0,1.5,0.0,6.0
776358,2025-09-12,4.6667,4,0,1,8,0,0.0,1.07,15.43,8.0,0.0,1.93,2.0,3,1,0,1,1,4.5,1.5,4.5,0.0,4.5,0.0
776345,2025-09-12,3.0,1,0,0,6,0,0.0,0.33,18.0,0.0,0.0,0.0,2.0,2,1,1,4,1,4.5,1.5,18.0,4.0,4.5,4.5
776350,2025-09-12,3.0,0,0,1,1,0,0.0,0.33,3.0,1.0,0.0,3.0,2.3333,2,3,3,3,1,11.57,2.14,11.57,1.0,3.86,11.57
