game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776921,2025-08-01,3.0,3,2,2,4,0,6.0,1.67,12.0,2.0,0.0,6.0,1.3333,1,1,0,3,1,6.75,0.75,20.25,0.0,6.75,0.0
776915,2025-08-01,4.0,1,0,1,5,0,0.0,0.5,11.25,5.0,0.0,2.25,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
776913,2025-08-01,2.0,1,1,0,0,1,4.5,0.5,0.0,0.0,4.5,0.0,2.0,6,3,1,4,0,13.5,3.5,18.0,4.0,0.0,4.5
776917,2025-08-01,5.0,13,6,2,4,2,10.8,3.0,7.2,2.0,3.6,3.6,4.0,9,7,2,2,0,15.75,2.75,4.5,1.0,0.0,4.5
776920,2025-08-01,3.0,5,4,3,2,2,12.0,2.67,6.0,0.67,6.0,9.0,1.0,2,2,0,1,1,18.0,2.0,9.0,0.0,9.0,0.0
776922,2025-08-01,3.0,0,0,0,2,0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2,0,1,1,0,0.0,1.5,4.5,1.0,0.0,4.5
776926,2025-08-01,4.0,6,1,2,7,0,2.25,2.0,15.75,3.5,0.0,4.5,3.0,2,2,3,1,0,6.0,1.67,3.0,0.33,0.0,9.0
776924,2025-08-01,4.0,2,0,0,6,0,0.0,0.5,13.5,0.0,0.0,0.0,3.3333,3,0,1,2,0,0.0,1.2,5.4,2.0,0.0,2.7
776925,2025-08-01,4.0,9,6,1,5,2,13.5,2.5,11.25,5.0,4.5,2.25,3.6666,10,7,3,3,2,17.18,3.55,7.36,1.0,4.91,7.36
776918,2025-08-01,4.0,1,0,0,7,0,0.0,0.25,15.75,0.0,0.0,0.0,3.0,1,0,0,5,0,0.0,0.33,15.0,0.0,0.0,0.0
776919,2025-08-01,8.3333,11,8,7,9,1,8.64,2.16,9.72,1.29,1.08,7.56,5.0,15,13,4,6,3,23.4,3.8,10.8,1.5,5.4,7.2
776916,2025-08-01,3.0,6,2,0,2,1,6.0,2.0,6.0,0.0,3.0,0.0,4.6667,2,1,1,7,0,1.93,0.64,13.5,7.0,0.0,1.93
776906,2025-08-01,2.0,3,0,0,1,0,0.0,1.5,4.5,0.0,0.0,0.0,3.6667,3,0,0,3,0,0.0,0.82,7.36,0.0,0.0,0.0
776914,2025-08-01,4.0,3,1,2,1,0,2.25,1.25,2.25,0.5,0.0,4.5,5.6667,6,1,2,3,0,1.59,1.41,4.76,1.5,0.0,3.18
776908,2025-08-01,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,3.6667,4,2,2,3,1,4.91,1.64,7.36,1.5,2.45,4.91
