game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777526,2025-06-13,4.3333,3,1,2,3,0,2.08,1.15,6.23,1.5,0.0,4.15,5.0,4,1,1,2,0,1.8,1.0,3.6,2.0,0.0,1.8
777531,2025-06-13,2.0,1,0,2,1,0,0.0,1.5,4.5,0.5,0.0,9.0,3.0,6,4,1,3,0,12.0,2.33,9.0,3.0,0.0,3.0
777530,2025-06-13,5.6667,9,5,2,3,0,7.94,1.94,4.76,1.5,0.0,3.18,6.0,14,7,0,6,0,10.5,2.33,9.0,0.0,0.0,0.0
777539,2025-06-13,4.0,3,0,0,5,0,0.0,0.75,11.25,0.0,0.0,0.0,3.6667,2,0,3,4,0,0.0,1.36,9.82,1.33,0.0,7.36
777538,2025-06-13,8.3333,11,5,2,9,2,5.4,1.56,9.72,4.5,2.16,2.16,3.0,8,7,3,0,1,21.0,3.67,0.0,0.0,3.0,9.0
777528,2025-06-13,4.0,10,6,1,1,1,13.5,2.75,2.25,1.0,2.25,2.25,5.0,3,0,3,8,0,0.0,1.2,14.4,2.67,0.0,5.4
777537,2025-06-13,1.6667,0,0,0,1,0,0.0,0.0,5.4,0.0,0.0,0.0,5.0,2,0,3,6,0,0.0,1.0,10.8,2.0,0.0,5.4
777535,2025-06-13,5.6667,7,0,1,6,0,0.0,1.41,9.53,6.0,0.0,1.59,3.0,9,10,2,3,2,30.0,3.67,9.0,1.5,6.0,6.0
777524,2025-06-13,6.0,6,1,2,4,0,1.5,1.33,6.0,2.0,0.0,3.0,3.0,1,0,0,1,0,0.0,0.33,3.0,0.0,0.0,0.0
777529,2025-06-13,3.6667,2,1,1,3,0,2.45,0.82,7.36,3.0,0.0,2.45,1.3333,1,3,2,1,0,20.25,2.25,6.75,0.5,0.0,13.5
777527,2025-06-13,3.0,2,1,0,3,1,3.0,0.67,9.0,0.0,3.0,0.0,4.0,2,1,2,8,0,2.25,1.0,18.0,4.0,0.0,4.5
777525,2025-06-13,3.0,3,1,1,5,0,3.0,1.33,15.0,5.0,0.0,3.0,2.6667,1,0,0,3,0,0.0,0.37,10.12,0.0,0.0,0.0
777521,2025-06-13,4.0,0,0,1,2,0,0.0,0.25,4.5,2.0,0.0,2.25,3.6667,0,0,1,4,0,0.0,0.27,9.82,4.0,0.0,2.45
777520,2025-06-13,3.0,1,0,0,1,0,0.0,0.33,3.0,0.0,0.0,0.0,4.0,10,5,1,2,1,11.25,2.75,4.5,2.0,2.25,2.25
777522,2025-06-13,4.3333,4,1,0,5,1,2.08,0.92,10.38,0.0,2.08,0.0,2.0,0,0,1,1,0,0.0,0.5,4.5,1.0,0.0,4.5
