game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
778403,2025-04-08,3.0,2,0,1,3,0,0.0,1.0,9.0,3.0,0.0,3.0,3.6667,3,1,0,6,1,2.45,0.82,14.73,0.0,2.45,0.0
778402,2025-04-08,4.0,0,0,2,5,0,0.0,0.5,11.25,2.5,0.0,4.5,2.0,1,1,4,3,0,4.5,2.5,13.5,0.75,0.0,18.0
778407,2025-04-08,3.6667,2,1,0,4,1,2.45,0.55,9.82,0.0,2.45,0.0,4.0,10,5,3,2,0,11.25,3.25,4.5,0.67,0.0,6.75
778408,2025-04-08,3.0,1,0,1,3,0,0.0,0.67,9.0,3.0,0.0,3.0,4.0,3,2,0,5,0,4.5,0.75,11.25,0.0,0.0,0.0
778409,2025-04-08,6.0,6,2,3,11,2,3.0,1.5,16.5,3.67,3.0,4.5,3.0,3,0,0,2,0,0.0,1.0,6.0,0.0,0.0,0.0
778404,2025-04-08,3.3333,4,2,1,3,0,5.4,1.5,8.1,3.0,0.0,2.7,3.6667,5,1,0,4,0,2.45,1.36,9.82,0.0,0.0,0.0
778417,2025-04-08,2.0,3,2,2,1,0,9.0,2.5,4.5,0.5,0.0,9.0,4.0,7,3,2,7,1,6.75,2.25,15.75,3.5,2.25,4.5
778406,2025-04-08,4.3333,0,0,3,4,0,0.0,0.69,8.31,1.33,0.0,6.23,2.6667,3,2,3,1,0,6.75,2.25,3.37,0.33,0.0,10.12
778401,2025-04-08,3.0,7,3,0,4,0,9.0,2.33,12.0,0.0,0.0,0.0,4.0,7,3,4,5,0,6.75,2.75,11.25,1.25,0.0,9.0
778400,2025-04-08,3.0,3,0,0,1,0,0.0,1.0,3.0,0.0,0.0,0.0,3.3333,0,0,2,2,0,0.0,0.6,5.4,1.0,0.0,5.4
778394,2025-04-08,2.6667,3,2,0,2,2,6.75,1.12,6.75,0.0,6.75,0.0,4.0,2,0,1,8,0,0.0,0.75,18.0,8.0,0.0,2.25
778396,2025-04-08,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0,3.0,1,0,2,1,0,0.0,1.0,3.0,0.5,0.0,6.0
778398,2025-04-08,7.0,3,0,3,6,0,0.0,0.86,7.71,2.0,0.0,3.86,6.0,3,1,2,11,0,1.5,0.83,16.5,5.5,0.0,3.0
778397,2025-04-08,3.0,1,0,1,2,0,0.0,0.67,6.0,2.0,0.0,3.0,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
778395,2025-04-08,3.0,4,0,0,5,0,0.0,1.33,15.0,0.0,0.0,0.0,4.0,4,1,0,3,1,2.25,1.0,6.75,0.0,2.25,0.0
