game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776498,2025-09-01,4.0,1,0,1,6,0,0.0,0.5,13.5,6.0,0.0,2.25,6.0,1,0,1,5,0,0.0,0.33,7.5,5.0,0.0,1.5
776501,2025-09-01,5.3333,3,3,3,6,0,5.06,1.13,10.13,2.0,0.0,5.06,5.3333,6,3,1,4,0,5.06,1.31,6.75,4.0,0.0,1.69
776503,2025-09-01,2.6667,3,3,1,0,2,10.12,1.5,0.0,0.0,6.75,3.37,2.3333,6,3,0,2,0,11.57,2.57,7.71,0.0,0.0,0.0
776505,2025-09-01,4.0,2,1,0,2,1,2.25,0.5,4.5,0.0,2.25,0.0,4.3333,5,3,3,4,1,6.23,1.85,8.31,1.33,2.08,6.23
776499,2025-09-01,3.0,4,0,0,4,0,0.0,1.33,12.0,0.0,0.0,0.0,2.3333,4,3,3,3,1,11.57,3.0,11.57,1.0,3.86,11.57
776502,2025-09-01,4.0,6,2,1,2,0,4.5,1.75,4.5,2.0,0.0,2.25,7.3333,8,3,2,7,1,3.68,1.36,8.59,3.5,1.23,2.45
776497,2025-09-01,3.0,6,4,0,1,0,12.0,2.0,3.0,0.0,0.0,0.0,3.3333,3,1,0,4,0,2.7,0.9,10.8,0.0,0.0,0.0
776506,2025-09-01,6.0,5,3,2,10,0,4.5,1.17,15.0,5.0,0.0,3.0,4.6667,6,3,0,5,1,5.79,1.29,9.64,0.0,1.93,0.0
776492,2025-09-01,4.0,6,2,1,4,1,4.5,1.75,9.0,4.0,2.25,2.25,3.6667,4,0,0,2,0,0.0,1.09,4.91,0.0,0.0,0.0
776500,2025-09-01,4.6667,8,7,3,4,0,13.5,2.36,7.71,1.33,0.0,5.79,5.0,3,2,5,5,0,3.6,1.6,9.0,1.0,0.0,9.0
776494,2025-09-01,5.0,6,2,0,6,1,3.6,1.2,10.8,0.0,1.8,0.0,5.0,3,0,1,4,0,0.0,0.8,7.2,4.0,0.0,1.8
776504,2025-09-01,3.0,5,2,0,4,1,6.0,1.67,12.0,0.0,3.0,0.0,4.0,7,3,0,3,1,6.75,1.75,6.75,0.0,2.25,0.0
776495,2025-09-01,4.0,4,3,2,3,0,6.75,1.5,6.75,1.5,0.0,4.5,4.3333,2,0,0,5,0,0.0,0.46,10.38,0.0,0.0,0.0
