game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
777130,2025-07-13,2.9,2.0,2,1,0,0,0,0,5,1,0,0,0.0,0.0,0.69,0.5,15.52,4.5,0.0,0.0,0.0,0.0,0.0,0.0
777129,2025-07-13,4.9,2.0,9,2,4,1,2,0,2,6,0,1,7.35,4.5,2.24,1.0,3.67,27.0,1.0,0.0,0.0,4.5,3.67,0.0
777122,2025-07-13,3.9,2.0,4,0,2,0,0,0,7,2,1,0,4.62,0.0,1.03,0.0,16.15,9.0,0.0,0.0,2.31,0.0,0.0,0.0
777128,2025-07-13,3.9,3.9,2,5,0,1,2,0,4,3,0,0,0.0,2.31,1.03,1.28,9.23,6.92,2.0,0.0,0.0,0.0,4.62,0.0
777121,2025-07-13,4.0,3.9,6,2,5,2,5,0,3,4,3,1,11.25,4.62,2.75,0.51,6.75,9.23,0.6,0.0,6.75,2.31,11.25,0.0
777124,2025-07-13,2.8,3.1,2,5,2,1,1,0,1,7,0,0,6.43,2.9,1.07,1.61,3.21,20.32,1.0,0.0,0.0,0.0,3.21,0.0
777125,2025-07-13,4.0,1.8,3,1,1,0,1,0,2,1,1,0,2.25,0.0,1.0,0.56,4.5,5.0,2.0,0.0,2.25,0.0,2.25,0.0
777113,2025-07-13,4.8,3.0,4,3,1,0,1,0,5,3,0,0,1.88,0.0,1.04,1.0,9.38,9.0,5.0,0.0,0.0,0.0,1.88,0.0
777120,2025-07-13,4.8,4.9,2,2,1,1,1,1,6,4,0,0,1.88,1.84,0.62,0.61,11.25,7.35,6.0,4.0,0.0,0.0,1.88,1.84
777123,2025-07-13,2.8,3.0,1,5,0,5,0,3,2,5,0,2,0.0,15.0,0.36,2.67,6.43,15.0,0.0,1.67,0.0,6.0,0.0,9.0
777118,2025-07-13,6.0,4.0,6,6,2,4,2,1,8,4,0,1,3.0,9.0,1.33,1.75,12.0,9.0,4.0,4.0,0.0,2.25,3.0,2.25
777119,2025-07-13,5.0,4.0,3,2,2,2,2,2,6,4,0,1,3.6,4.5,1.0,1.0,10.8,9.0,3.0,2.0,0.0,2.25,3.6,4.5
777116,2025-07-13,2.8,5.0,1,3,0,1,0,3,4,6,0,1,0.0,1.8,0.36,1.2,12.86,10.8,0.0,2.0,0.0,1.8,0.0,5.4
777115,2025-07-13,4.0,4.0,2,2,0,0,1,2,4,3,0,0,0.0,0.0,0.75,1.0,9.0,6.75,4.0,1.5,0.0,0.0,2.25,4.5
777117,2025-07-13,2.8,1.9,3,1,1,0,0,3,3,0,0,0,3.21,0.0,1.07,2.11,9.64,0.0,0.0,0.0,0.0,0.0,0.0,14.21
