game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776287,2025-09-17,4.0,5,1,4,3,0,2.25,2.25,6.75,0.75,0.0,9.0,6.0,2,0,1,6,0,0.0,0.5,9.0,6.0,0.0,1.5
776283,2025-09-17,4.0,5,2,0,6,0,4.5,1.25,13.5,0.0,0.0,0.0,3.3333,2,0,2,5,0,0.0,1.2,13.5,2.5,0.0,5.4
776285,2025-09-17,5.3333,2,0,3,10,0,0.0,0.94,16.88,3.33,0.0,5.06,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
776279,2025-09-17,2.0,4,4,1,4,0,18.0,2.5,18.0,4.0,0.0,4.5,4.0,1,0,2,2,0,0.0,0.75,4.5,1.0,0.0,4.5
776286,2025-09-17,3.6667,10,7,2,4,1,17.18,3.27,9.82,2.0,2.45,4.91,4.0,5,1,0,4,0,2.25,1.25,9.0,0.0,0.0,0.0
776296,2025-09-17,4.0,4,3,4,5,0,6.75,2.0,11.25,1.25,0.0,9.0,4.0,1,0,2,4,0,0.0,0.75,9.0,2.0,0.0,4.5
776299,2025-09-17,5.6667,5,0,1,7,0,0.0,1.06,11.12,7.0,0.0,1.59,5.3333,5,1,3,6,0,1.69,1.5,10.13,2.0,0.0,5.06
776290,2025-09-17,2.0,0,0,0,3,0,0.0,0.0,13.5,0.0,0.0,0.0,2.0,2,1,1,0,0,4.5,1.5,0.0,0.0,0.0,4.5
776288,2025-09-17,4.0,6,1,2,3,1,2.25,2.0,6.75,1.5,2.25,4.5,4.3333,2,1,2,4,1,2.08,0.92,8.31,2.0,2.08,4.15
776289,2025-09-17,5.3333,9,3,0,3,1,5.06,1.69,5.06,0.0,1.69,0.0,3.0,5,4,2,1,1,12.0,2.33,3.0,0.5,3.0,6.0
776284,2025-09-17,5.0,4,3,0,4,1,5.4,0.8,7.2,0.0,1.8,0.0,4.3333,2,0,0,6,0,0.0,0.46,12.46,0.0,0.0,0.0
776291,2025-09-17,4.0,2,1,0,5,1,2.25,0.5,11.25,0.0,2.25,0.0,6.6667,4,5,4,8,1,6.75,1.2,10.8,2.0,1.35,5.4
776292,2025-09-17,3.0,1,0,2,1,0,0.0,1.0,3.0,0.5,0.0,6.0,3.0,0,0,0,3,0,0.0,0.0,9.0,0.0,0.0,0.0
776277,2025-09-17,5.0,8,5,4,2,1,9.0,2.4,3.6,0.5,1.8,7.2,5.0,3,1,1,3,1,1.8,0.8,5.4,3.0,1.8,1.8
776280,2025-09-17,2.0,1,0,1,1,0,0.0,1.0,4.5,1.0,0.0,4.5,1.0,1,1,1,1,0,9.0,2.0,9.0,1.0,0.0,9.0
