game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777712,2025-05-30,3.3333,0,0,2,4,0,0.0,0.6,10.8,2.0,0.0,5.4,2.0,5,2,1,1,0,9.0,3.0,4.5,1.0,0.0,4.5
777720,2025-05-30,2.0,2,1,1,3,0,4.5,1.5,13.5,3.0,0.0,4.5,7.0,6,2,1,8,0,2.57,1.0,10.29,8.0,0.0,1.29
777715,2025-05-30,5.0,5,2,3,7,2,3.6,1.6,12.6,2.33,3.6,5.4,6.0,4,2,0,0,1,3.0,0.67,0.0,0.0,1.5,0.0
777716,2025-05-30,4.0,3,2,2,2,0,4.5,1.25,4.5,1.0,0.0,4.5,6.0,9,5,5,2,1,7.5,2.33,3.0,0.4,1.5,7.5
777721,2025-05-30,3.0,6,3,2,5,1,9.0,2.67,15.0,2.5,3.0,6.0,3.0,2,1,3,3,0,3.0,1.67,9.0,1.0,0.0,9.0
777718,2025-05-30,3.3333,1,1,0,6,1,2.7,0.3,16.2,0.0,2.7,0.0,2.0,2,1,0,1,1,4.5,1.0,4.5,0.0,4.5,0.0
777717,2025-05-30,4.0,3,0,0,5,0,0.0,0.75,11.25,0.0,0.0,0.0,4.0,2,0,4,6,0,0.0,1.5,13.5,1.5,0.0,9.0
777719,2025-05-30,3.3333,5,2,1,5,0,5.4,1.8,13.5,5.0,0.0,2.7,4.3333,1,0,1,5,0,0.0,0.46,10.38,5.0,0.0,2.08
777709,2025-05-30,3.3333,2,1,0,4,0,2.7,0.6,10.8,0.0,0.0,0.0,3.0,8,6,2,2,1,18.0,3.33,6.0,1.0,3.0,6.0
777711,2025-05-30,5.6667,6,3,1,9,1,4.76,1.24,14.29,9.0,1.59,1.59,5.6667,4,2,3,6,0,3.18,1.24,9.53,2.0,0.0,4.76
777714,2025-05-30,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,2,0,4,1,9.0,2.5,18.0,0.0,4.5,0.0
777710,2025-05-30,4.0,5,3,4,2,0,6.75,2.25,4.5,0.5,0.0,9.0,4.0,2,1,2,5,0,2.25,1.0,11.25,2.5,0.0,4.5
777707,2025-05-30,3.0,1,0,2,6,0,0.0,1.0,18.0,3.0,0.0,6.0,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0
777713,2025-05-30,3.3333,8,8,3,4,2,21.6,3.3,10.8,1.33,5.4,8.1,3.0,3,2,0,1,1,6.0,1.0,3.0,0.0,3.0,0.0
777708,2025-05-30,3.0,3,0,1,2,0,0.0,1.33,6.0,2.0,0.0,3.0,3.0,4,2,2,1,0,6.0,2.0,3.0,0.5,0.0,6.0
