game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
776759,2025-08-13,5.0,4,1,2,4,0,1.8,1.2,7.2,2.0,0.0,3.6,5.0,5,1,2,3,0,1.8,1.4,5.4,1.5,0.0,3.6
776754,2025-08-13,4.0,3,1,2,4,0,2.25,1.25,9.0,2.0,0.0,4.5,4.0,1,0,1,3,0,0.0,0.5,6.75,3.0,0.0,2.25
776755,2025-08-13,5.0,8,5,2,3,2,9.0,2.0,5.4,1.5,3.6,3.6,4.0,4,6,5,5,0,13.5,2.25,11.25,1.0,0.0,11.25
776758,2025-08-13,3.0,5,3,1,4,1,9.0,2.0,12.0,4.0,3.0,3.0,4.0,0,0,0,4,0,0.0,0.0,9.0,0.0,0.0,0.0
776746,2025-08-13,3.0,2,4,2,4,2,12.0,1.33,12.0,2.0,6.0,6.0,4.0,2,1,2,1,0,2.25,1.0,2.25,0.5,0.0,4.5
776749,2025-08-13,7.3333,10,4,3,4,1,4.91,1.77,4.91,1.33,1.23,3.68,2.3333,1,0,0,2,0,0.0,0.43,7.71,0.0,0.0,0.0
776765,2025-08-13,3.0,0,0,1,4,0,0.0,0.33,12.0,4.0,0.0,3.0,2.0,3,4,1,4,1,18.0,2.0,18.0,4.0,4.5,4.5
776761,2025-08-13,2.0,2,2,1,2,0,9.0,1.5,9.0,2.0,0.0,4.5,2.3334,5,2,0,3,0,7.71,2.14,11.57,0.0,0.0,0.0
776766,2025-08-13,6.0,12,9,2,5,2,13.5,2.33,7.5,2.5,3.0,3.0,4.0,2,0,0,3,0,0.0,0.5,6.75,0.0,0.0,0.0
776760,2025-08-13,4.0,6,3,2,4,0,6.75,2.0,9.0,2.0,0.0,4.5,2.3333,1,0,0,2,0,0.0,0.43,7.71,0.0,0.0,0.0
776757,2025-08-13,2.0,3,2,1,3,0,9.0,2.0,13.5,3.0,0.0,4.5,3.3333,1,0,0,2,0,0.0,0.3,5.4,0.0,0.0,0.0
776753,2025-08-13,2.3333,2,0,0,5,0,0.0,0.86,19.29,0.0,0.0,0.0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
776756,2025-08-13,5.6667,3,5,2,5,2,7.94,0.88,7.94,2.5,3.18,3.18,7.0,6,0,3,7,0,0.0,1.29,9.0,2.33,0.0,3.86
776752,2025-08-13,5.6667,1,0,3,7,0,0.0,0.71,11.12,2.33,0.0,4.76,3.6667,3,2,4,3,0,4.91,1.91,7.36,0.75,0.0,9.82
776751,2025-08-13,7.0,6,2,1,8,1,2.57,1.0,10.29,8.0,1.29,1.29,3.0,1,0,0,8,0,0.0,0.33,24.0,0.0,0.0,0.0
