game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
777459,2025-08-18,6.3333,5,5,6,8,1,7.11,1.74,11.37,1.33,1.42,8.53,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
776692,2025-08-18,2.0,2,0,1,2,0,0.0,1.5,9.0,2.0,0.0,4.5,3.0,6,5,3,3,2,15.0,3.0,9.0,1.0,6.0,9.0
776694,2025-08-18,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,3.0,1,1,4,4,0,3.0,1.67,12.0,1.0,0.0,12.0
776688,2025-08-18,4.6667,8,4,1,3,1,7.71,1.93,5.79,3.0,1.93,1.93,4.0,1,0,1,3,0,0.0,0.5,6.75,3.0,0.0,2.25
776689,2025-08-18,2.3333,5,5,1,4,1,19.29,2.57,15.43,4.0,3.86,3.86,6.0,13,6,2,3,2,9.0,2.5,4.5,1.5,3.0,3.0
776695,2025-08-18,3.0,4,4,2,5,0,12.0,2.0,15.0,2.5,0.0,6.0,2.0,2,2,1,1,0,9.0,1.5,4.5,1.0,0.0,4.5
776696,2025-08-18,6.0,9,5,4,6,2,7.5,2.17,9.0,1.5,3.0,6.0,4.0,8,4,2,6,2,9.0,2.5,13.5,3.0,4.5,4.5
776690,2025-08-18,3.3333,2,1,0,2,0,2.7,0.6,5.4,0.0,0.0,0.0,4.3333,2,1,2,5,1,2.08,0.92,10.38,2.5,2.08,4.15
776693,2025-08-18,5.0,2,1,1,7,0,1.8,0.6,12.6,7.0,0.0,1.8,1.3333,2,1,0,0,0,6.75,1.5,0.0,0.0,0.0,0.0
776681,2025-08-18,4.0,2,1,0,5,0,2.25,0.5,11.25,0.0,0.0,0.0,3.0,2,0,3,6,0,0.0,1.67,18.0,2.0,0.0,9.0
776682,2025-08-18,3.0,0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,3.6667,2,1,3,4,0,2.45,1.36,9.82,1.33,0.0,7.36
776683,2025-08-18,3.3333,1,0,2,5,0,0.0,0.9,13.5,2.5,0.0,5.4,2.3333,3,0,0,1,0,0.0,1.29,3.86,0.0,0.0,0.0
777459,2025-08-18,6.3333,5,5,6,8,1,7.11,1.74,11.37,1.33,1.42,8.53,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
