Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-17,NYY,MIN,NYY,MIN,0,-1.5,107,-116,10.0,5.0,5.0,1,1,107,-116,10.0,5.0,-5.0
2025-09-17,NYM,SD,NYM,SD,0,-1.5,183,-207,4.0,7.0,-3.0,0,0,183,-207,4.0,7.0,3.0
2025-09-17,MIA,COL,MIA,COL,0,-1.5,-102,-107,8.0,4.0,4.0,1,1,-102,-107,8.0,4.0,-4.0
2025-09-17,ARI,SF,SF,ARI,1,-1.5,188,-202,1.0,5.0,-4.0,0,0,-202,188,5.0,1.0,-4.0
2025-09-17,CIN,STL,CIN,STL,0,-1.5,147,-155,6.0,2.0,4.0,1,1,147,-155,6.0,2.0,-4.0
2025-09-17,BAL,CWS,BAL,CWS,0,-1.5,148,-151,3.0,1.0,2.0,1,1,148,-151,3.0,1.0,-2.0
2025-09-17,TOR,TB,TOR,TB,0,-1.5,138,-142,1.0,2.0,-1.0,1,0,138,-142,1.0,2.0,1.0
2025-09-17,MIL,LAA,LAA,MIL,1,-1.5,-111,103,9.0,2.0,7.0,1,1,103,-111,2.0,9.0,7.0
2025-09-17,TEX,HOU,TEX,HOU,0,-1.5,133,-149,2.0,5.0,-3.0,0,0,133,-149,2.0,5.0,3.0
2025-09-17,ATL,WAS,ATL,WAS,0,-1.5,120,-125,9.0,4.0,5.0,1,1,120,-125,9.0,4.0,-5.0
2025-09-17,DET,CLE,CLE,DET,1,-1.5,151,-169,0.0,4.0,-4.0,0,0,-169,151,4.0,0.0,-4.0
2025-09-17,BOS,OAK,OAK,BOS,1,-1.5,131,-136,5.0,4.0,1.0,1,1,-136,131,4.0,5.0,1.0
2025-09-17,LAD,PHI,LAD,PHI,0,-1.5,149,-162,5.0,0.0,5.0,1,1,149,-162,5.0,0.0,-5.0
2025-09-17,KAN,SEA,SEA,KAN,1,-1.5,171,-187,7.0,5.0,2.0,1,1,-187,171,5.0,7.0,2.0
