Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-08-12,KAN,WAS,WAS,KAN,1,-1.5,115,-119,8.0,5.0,3.0,1,1,-119,115,5.0,8.0,3.0
2025-08-12,KAN,WAS,WAS,KAN,1,-0.5,-145,113,8.0,5.0,3.0,1,1,113,-145,5.0,8.0,3.0
2025-08-12,CLE,MIA,MIA,CLE,1,-1.5,162,-166,4.0,3.0,1.0,1,1,-166,162,3.0,4.0,1.0
2025-08-12,CLE,MIA,MIA,CLE,1,-0.5,106,-127,4.0,3.0,1.0,1,1,-127,106,3.0,4.0,1.0
2025-08-12,OAK,TB,TB,OAK,1,-1.5,172,-185,6.0,0.0,6.0,1,1,-185,172,0.0,6.0,6.0
2025-08-12,OAK,TB,TB,OAK,1,-0.5,110,-141,6.0,0.0,6.0,1,1,-141,110,0.0,6.0,6.0
2025-08-12,NYM,ATL,NYM,ATL,0,-1.5,159,-167,13.0,5.0,8.0,1,1,159,-167,13.0,5.0,-8.0
2025-08-12,NYM,ATL,NYM,ATL,0,-0.5,114,-146,13.0,5.0,8.0,1,1,114,-146,13.0,5.0,-8.0
2025-08-12,TEX,ARI,ARI,TEX,1,-1.5,152,-161,2.0,3.0,-1.0,1,0,-161,152,3.0,2.0,-1.0
2025-08-12,TEX,ARI,ARI,TEX,1,-0.5,101,-128,2.0,3.0,-1.0,0,0,-128,101,3.0,2.0,-1.0
2025-08-12,LAD,LAA,LAD,LAA,0,-1.5,-120,114,6.0,7.0,-1.0,1,0,-120,114,6.0,7.0,1.0
2025-08-12,LAD,LAA,LAD,LAA,0,-0.5,-130,102,6.0,7.0,-1.0,0,0,-130,102,6.0,7.0,1.0
2025-08-12,SF,SD,SF,SD,0,-1.5,188,-210,1.0,5.0,-4.0,0,0,188,-210,1.0,5.0,4.0
2025-08-12,SF,SD,SF,SD,0,-0.5,-103,-120,1.0,5.0,-4.0,0,0,-103,-120,1.0,5.0,4.0
2025-08-12,STL,COL,STL,COL,0,-1.5,116,-128,0.0,3.0,-3.0,0,0,116,-128,0.0,3.0,3.0
2025-08-12,STL,COL,STL,COL,0,-0.5,-135,108,0.0,3.0,-3.0,0,0,-135,108,0.0,3.0,3.0
2025-08-12,TOR,CHC,CHC,TOR,1,-1.5,171,-185,5.0,1.0,4.0,1,1,-185,171,1.0,5.0,4.0
2025-08-12,TOR,CHC,CHC,TOR,1,-0.5,116,-135,5.0,1.0,4.0,1,1,-135,116,1.0,5.0,4.0
2025-08-12,MIL,PIT,PIT,MIL,1,-1.5,175,-198,14.0,0.0,14.0,1,1,-198,175,0.0,14.0,14.0
2025-08-12,PIT,MIL,PIT,MIL,0,-0.5,122,-157,0.0,14.0,-14.0,0,0,122,-157,0.0,14.0,14.0
2025-08-12,HOU,BOS,BOS,HOU,1,-1.5,181,-200,1.0,14.0,-13.0,0,0,-200,181,14.0,1.0,-13.0
2025-08-12,HOU,BOS,BOS,HOU,1,-0.5,117,-151,1.0,14.0,-13.0,0,0,-151,117,14.0,1.0,-13.0
2025-08-12,DET,CWS,DET,CWS,0,-0.5,-124,-103,6.0,9.0,-3.0,0,0,-124,-103,6.0,9.0,3.0
2025-08-12,DET,CWS,DET,CWS,0,-1.5,-106,-106,6.0,9.0,-3.0,0,0,-106,-106,6.0,9.0,3.0
2025-08-12,SEA,BAL,SEA,BAL,0,-1.5,102,-107,1.0,0.0,1.0,1,1,102,-107,1.0,0.0,-1.0
2025-08-12,SEA,BAL,SEA,BAL,0,-0.5,-125,-102,1.0,0.0,1.0,1,1,-125,-102,1.0,0.0,-1.0
2025-08-12,PHI,CIN,PHI,CIN,0,-1.5,110,-114,1.0,6.0,-5.0,0,0,110,-114,1.0,6.0,5.0
2025-08-12,PHI,CIN,PHI,CIN,0,-0.5,-114,-112,1.0,6.0,-5.0,0,0,-114,-112,1.0,6.0,5.0
2025-08-12,NYY,MIN,NYY,MIN,0,-1.5,-109,107,9.0,1.0,8.0,1,1,-109,107,9.0,1.0,-8.0
