Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-07-30,DET,ARI,ARI,DET,1,-1.5,164,-180,7.0,2.0,5.0,1,1,-180,164,2.0,7.0,5.0
2025-07-30,MIN,BOS,BOS,MIN,1,-1.5,181,-189,1.0,13.0,-12.0,0,0,-189,181,13.0,1.0,-12.0
2025-07-30,PHI,CWS,PHI,CWS,0,-1.5,123,-131,3.0,9.0,-6.0,0,0,123,-131,3.0,9.0,6.0
2025-07-30,KAN,ATL,ATL,KAN,1,-1.5,175,-180,1.0,0.0,1.0,1,1,-180,175,0.0,1.0,1.0
2025-07-30,HOU,WAS,WAS,HOU,1,-1.5,186,-202,9.0,1.0,8.0,1,1,-202,186,1.0,9.0,8.0
2025-07-30,MIL,CHC,CHC,MIL,1,-1.5,183,-199,3.0,10.0,-7.0,0,0,-199,183,10.0,3.0,-7.0
2025-07-30,SF,PIT,SF,PIT,0,-1.5,108,-123,1.0,2.0,-1.0,1,0,108,-123,1.0,2.0,1.0
2025-07-30,SEA,OAK,SEA,OAK,0,-1.5,120,-130,4.0,5.0,-1.0,1,0,120,-130,4.0,5.0,1.0
2025-07-30,STL,MIA,STL,MIA,0,-1.5,150,-163,0.0,2.0,-2.0,0,0,150,-163,0.0,2.0,2.0
2025-07-30,NYY,TB,NYY,TB,0,-1.5,160,-172,5.0,4.0,1.0,1,1,160,-172,5.0,4.0,-1.0
2025-07-30,NYM,SD,NYM,SD,0,-1.5,162,-176,0.0,5.0,-5.0,0,0,162,-176,0.0,5.0,5.0
2025-07-30,TEX,LAA,TEX,LAA,0,-1.5,144,-161,6.0,3.0,3.0,1,1,144,-161,6.0,3.0,-3.0
2025-07-30,LAD,CIN,LAD,CIN,0,-1.5,101,-108,2.0,5.0,-3.0,0,0,101,-108,2.0,5.0,3.0
2025-07-30,CLE,COL,COL,CLE,1,-1.5,124,-131,5.0,0.0,5.0,1,1,-131,124,0.0,5.0,5.0
