Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-21,TEX,MIA,MIA,TEX,1,-1.5,179,-207,2.0,4.0,-2.0,0,0,-207,179,4.0,2.0,-2.0
2025-09-21,PIT,OAK,OAK,PIT,1,-1.5,178,-200,11.0,0.0,11.0,1,1,-200,178,0.0,11.0,11.0
2025-09-21,CIN,CHC,CHC,CIN,1,-1.5,176,-192,1.0,0.0,1.0,1,1,-192,176,0.0,1.0,1.0
2025-09-21,MIL,STL,MIL,STL,0,-1.5,133,-143,1.0,5.0,-4.0,0,0,133,-143,1.0,5.0,4.0
2025-09-21,LAA,COL,LAA,COL,0,-1.5,149,-158,1.0,3.0,-2.0,0,0,149,-158,1.0,3.0,2.0
2025-09-21,PHI,ARI,PHI,ARI,0,-1.5,125,-144,2.0,9.0,-7.0,0,0,125,-144,2.0,9.0,7.0
2025-09-21,CLE,MIN,CLE,MIN,0,-1.5,128,-133,2.0,6.0,-4.0,0,0,128,-133,2.0,6.0,4.0
2025-09-21,SEA,HOU,SEA,HOU,0,-1.5,125,-142,7.0,3.0,4.0,1,1,125,-142,7.0,3.0,-4.0
2025-09-21,SD,CWS,SD,CWS,0,-1.5,105,-112,3.0,2.0,1.0,1,1,105,-112,3.0,2.0,-1.0
2025-09-21,TOR,KAN,TOR,KAN,0,-1.5,136,-151,8.0,5.0,3.0,1,1,136,-151,8.0,5.0,-3.0
2025-09-21,NYY,BAL,NYY,BAL,0,-1.5,137,-140,7.0,1.0,6.0,1,1,137,-140,7.0,1.0,-6.0
2025-09-21,DET,ATL,ATL,DET,1,-1.5,178,-193,2.0,6.0,-4.0,0,0,-193,178,6.0,2.0,-4.0
2025-09-21,NYM,WAS,NYM,WAS,0,-1.5,-128,121,2.0,3.0,-1.0,1,0,-128,121,2.0,3.0,1.0
2025-09-21,BOS,TB,BOS,TB,0,-1.5,135,-155,3.0,7.0,-4.0,0,0,135,-155,3.0,7.0,4.0
2025-09-21,LAD,SF,LAD,SF,0,-1.5,-103,-106,1.0,3.0,-2.0,0,0,-103,-106,1.0,3.0,2.0
