Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-01,CIN,TOR,TOR,CIN,1,-1.5,173,-187,5.0,4.0,1.0,1,1,-187,173,4.0,5.0,1.0
2025-09-01,SD,BAL,SD,BAL,0,-1.5,146,-158,3.0,4.0,-1.0,1,0,146,-158,3.0,4.0,1.0
2025-09-01,WAS,MIA,MIA,WAS,1,-1.5,184,-190,2.0,0.0,2.0,1,1,-190,184,0.0,2.0,2.0
2025-09-01,SF,COL,SF,COL,0,-1.5,110,-120,8.0,2.0,6.0,1,1,110,-120,8.0,2.0,-6.0
2025-09-01,HOU,LAA,LAA,HOU,1,-1.5,142,-145,8.0,3.0,5.0,1,1,-145,142,3.0,8.0,5.0
2025-09-01,NYM,DET,NYM,DET,0,-1.5,154,-165,10.0,8.0,2.0,1,1,154,-165,10.0,8.0,-2.0
2025-09-01,STL,OAK,STL,OAK,0,-1.5,153,-164,3.0,11.0,-8.0,0,0,153,-164,3.0,11.0,8.0
2025-09-01,SEA,TB,SEA,TB,0,-1.5,164,-176,2.0,10.0,-8.0,0,0,164,-176,2.0,10.0,8.0
2025-09-01,BOS,CLE,CLE,BOS,1,-1.5,150,-161,6.0,4.0,2.0,1,1,-161,150,4.0,6.0,2.0
2025-09-01,MIN,CWS,CWS,MIN,1,-1.5,116,-125,5.0,6.0,-1.0,1,0,-125,116,6.0,5.0,-1.0
2025-09-01,MIL,PHI,PHI,MIL,1,-1.5,141,-153,8.0,10.0,-2.0,0,0,-153,141,10.0,8.0,-2.0
2025-09-01,ARI,TEX,TEX,ARI,1,-1.5,137,-148,5.0,7.0,-2.0,0,0,-148,137,7.0,5.0,-2.0
2025-09-01,CHC,ATL,CHC,ATL,0,-1.5,179,-197,7.0,6.0,1.0,1,1,179,-197,7.0,6.0,-1.0
