Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-08-03,CHC,BAL,CHC,BAL,0,-1.5,120,-132,5.0,3.0,2.0,1,1,120,-132,5.0,3.0,-2.0
2025-08-03,PIT,COL,PIT,COL,0,-1.5,106,-112,9.0,5.0,4.0,1,1,106,-112,9.0,5.0,-4.0
2025-08-03,NYM,SF,NYM,SF,0,-1.5,132,-145,4.0,12.0,-8.0,0,0,132,-145,4.0,12.0,8.0
2025-08-03,LAA,CWS,LAA,CWS,0,-1.5,165,-178,8.0,5.0,3.0,1,1,165,-178,8.0,5.0,-3.0
2025-08-03,OAK,ARI,ARI,OAK,1,-1.5,159,-183,4.0,6.0,-2.0,0,0,-183,159,6.0,4.0,-2.0
2025-08-03,PHI,DET,DET,PHI,1,-1.5,115,-123,2.0,0.0,2.0,1,1,-123,115,0.0,2.0,2.0
2025-08-03,TEX,SEA,TEX,SEA,0,-1.5,126,-143,4.0,5.0,-1.0,1,0,126,-143,4.0,5.0,1.0
2025-08-03,TOR,KAN,KAN,TOR,1,-1.5,154,-170,4.0,7.0,-3.0,0,0,-170,154,7.0,4.0,-3.0
2025-08-03,SD,STL,SD,STL,0,-1.5,120,-133,7.0,3.0,4.0,1,1,120,-133,7.0,3.0,-4.0
2025-08-03,MIL,WAS,MIL,WAS,0,-1.5,117,-127,14.0,3.0,11.0,1,1,117,-127,14.0,3.0,-11.0
2025-08-03,NYY,MIA,NYY,MIA,0,-1.5,158,-167,3.0,7.0,-4.0,0,0,158,-167,3.0,7.0,4.0
2025-08-03,CLE,MIN,MIN,CLE,1,-1.5,135,-145,4.0,5.0,-1.0,1,0,-145,135,5.0,4.0,-1.0
