Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-09-16,NYY,MIN,NYY,MIN,0,-1.5,111,-123,10.0,9.0,1.0,1,1,111,-123,10.0,9.0,-1.0
2025-09-16,PIT,CHC,CHC,PIT,1,-1.5,172,-187,1.0,4.0,-3.0,0,0,-187,172,4.0,1.0,-3.0
2025-09-16,DET,CLE,CLE,DET,1,-1.5,151,-166,5.0,7.0,-2.0,0,0,-166,151,7.0,5.0,-2.0
2025-09-16,NYM,SD,NYM,SD,0,-1.5,180,-195,8.0,3.0,5.0,1,1,180,-195,8.0,3.0,-5.0
2025-09-16,MIL,LAA,LAA,MIL,1,-1.5,-124,111,9.0,2.0,7.0,1,1,111,-124,2.0,9.0,7.0
2025-09-16,MIA,COL,MIA,COL,0,-1.5,109,-123,6.0,5.0,1.0,1,1,109,-123,6.0,5.0,-1.0
2025-09-16,CIN,STL,CIN,STL,0,-1.5,152,-161,0.0,3.0,-3.0,0,0,152,-161,0.0,3.0,3.0
2025-09-16,SEA,KAN,SEA,KAN,0,-1.5,123,-135,12.0,5.0,7.0,1,1,123,-135,12.0,5.0,-7.0
2025-09-16,TB,TOR,TB,TOR,0,-1.5,189,-213,5.0,6.0,-1.0,1,0,189,-213,5.0,6.0,1.0
2025-09-16,BOS,OAK,OAK,BOS,1,-1.5,134,-145,1.0,2.0,-1.0,1,0,-145,134,2.0,1.0,-1.0
2025-09-16,CWS,BAL,CWS,BAL,0,-1.5,190,-213,7.0,8.0,-1.0,1,0,190,-213,7.0,8.0,1.0
2025-09-16,TEX,HOU,TEX,HOU,0,-1.5,151,-161,5.0,6.0,-1.0,1,0,151,-161,5.0,6.0,1.0
2025-09-16,ATL,WAS,ATL,WAS,0,-1.5,110,-116,6.0,3.0,3.0,1,1,110,-116,6.0,3.0,-3.0
2025-09-16,ARI,SF,SF,ARI,1,-1.5,157,-177,0.0,5.0,-5.0,0,0,-177,157,5.0,0.0,-5.0
2025-09-16,LAD,PHI,LAD,PHI,0,-1.5,167,-183,5.0,6.0,-1.0,1,0,167,-183,5.0,6.0,1.0
