Date,Fav Team,Dog Team,away_team,home_team,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-
2025-08-31,NYM,MIA,NYM,MIA,0,-1.5,124,-133,1.0,5.0,-4.0,0,0,124,-133,1.0,5.0,4.0
2025-08-31,BOS,PIT,PIT,BOS,1,-1.5,124,-135,5.0,2.0,3.0,1,1,-135,124,2.0,5.0,3.0
2025-08-31,TEX,OAK,TEX,OAK,0,-1.5,112,-126,9.0,6.0,3.0,1,1,112,-126,9.0,6.0,-3.0
2025-08-31,MIN,SD,SD,MIN,1,-1.5,174,-191,7.0,2.0,5.0,1,1,-191,174,2.0,7.0,5.0
2025-08-31,NYY,CWS,NYY,CWS,0,-1.5,-107,-101,2.0,3.0,-1.0,1,0,-107,-101,2.0,3.0,1.0
2025-08-31,HOU,LAA,LAA,HOU,1,-1.5,144,-149,0.0,3.0,-3.0,0,0,-149,144,3.0,0.0,-3.0
2025-08-31,SF,BAL,SF,BAL,0,-1.5,153,-169,13.0,2.0,11.0,1,1,153,-169,13.0,2.0,-11.0
2025-08-31,LAD,ARI,LAD,ARI,0,-1.5,-110,-103,5.0,4.0,1.0,1,1,-110,-103,5.0,4.0,-1.0
2025-08-31,TOR,MIL,MIL,TOR,1,-1.5,199,-213,8.0,4.0,4.0,1,1,-213,199,4.0,8.0,4.0
2025-08-31,CHC,COL,CHC,COL,0,-1.5,-151,140,5.0,6.0,-1.0,1,0,-151,140,5.0,6.0,1.0
2025-08-31,TB,WAS,TB,WAS,0,-1.5,124,-132,7.0,4.0,3.0,1,1,124,-132,7.0,4.0,-3.0
2025-08-31,SEA,CLE,SEA,CLE,0,-1.5,158,-171,4.0,2.0,2.0,1,1,158,-171,4.0,2.0,-2.0
2025-08-31,DET,KAN,DET,KAN,0,-1.5,110,-121,5.0,0.0,5.0,1,1,110,-121,5.0,0.0,-5.0
2025-08-31,PHI,ATL,ATL,PHI,1,-1.5,136,-145,1.0,3.0,-2.0,0,0,-145,136,3.0,1.0,-2.0
