game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
490239,2017-04-13,5.833349999999999,6.166650000000001
490240,2017-04-14,6.5,5.833349999999999
490241,2017-04-14,7.0,5.0
490242,2017-04-14,1.6667,
490243,2017-04-14,6.0,5.333349999999999
490244,2017-04-14,5.6667,6.3333
490245,2017-04-14,6.5,7.0
490246,2017-04-14,6.5,
490247,2017-04-14,5.333349999999999,4.0
490248,2017-04-14,5.5,6.5
490249,2017-04-14,7.0,6.0
490250,2017-04-14,6.0,5.5
490251,2017-04-14,6.5,5.0
490252,2017-04-14,3.8333500000000003,6.0
490253,2017-04-14,6.166650000000001,7.333349999999999
490254,2017-04-14,5.5,5.666650000000001
490255,2017-04-15,5.0,5.0
490256,2017-04-15,5.5,
490257,2017-04-15,6.5,5.8333
490258,2017-04-15,6.666650000000001,5.666650000000001
490259,2017-04-15,6.0,6.666650000000001
490260,2017-04-15,5.666650000000001,6.5
490261,2017-04-15,5.6667,4.666650000000001
490262,2017-04-15,4.5,4.666650000000001
490263,2017-04-15,5.0,6.0
490264,2017-04-15,5.5,5.0
490265,2017-04-15,6.5,1.6667
490266,2017-04-15,5.6667,7.0
490267,2017-04-15,5.5,6.166650000000001
490268,2017-04-15,7.333349999999999,6.0
490269,2017-04-15,6.5,
490270,2017-04-16,5.0,5.5
490271,2017-04-16,5.833349999999999,6.666650000000001
490272,2017-04-16,5.666650000000001,5.3333
490273,2017-04-16,6.0,6.0
490274,2017-04-16,6.333349999999999,4.16665
490276,2017-04-16,5.5,5.166650000000001
490277,2017-04-16,,5.5
490278,2017-04-16,4.16665,6.1667
490279,2017-04-16,6.5,6.833349999999999
490280,2017-04-16,5.5,6.5
490281,2017-04-16,5.0,5.6667
490282,2017-04-16,5.6667,4.5
490283,2017-04-16,6.0,6.5
490284,2017-04-16,6.0,6.5
490285,2017-04-17,6.0,6.1667
490286,2017-04-17,4.6667,6.0
490287,2017-04-17,4.5,5.833349999999999
490288,2017-04-17,5.5,5.0
490289,2017-04-17,5.333349999999999,5.5
490290,2017-04-17,6.0,6.5
490291,2017-04-17,5.166650000000001,6.0
490292,2017-04-17,5.5,5.5
490293,2017-04-17,4.0,5.6667
490294,2017-04-17,5.666650000000001,4.66665
490295,2017-04-18,4.0,5.3333
490296,2017-04-18,5.0,5.333333333333333
490297,2017-04-18,7.666650000000001,
490298,2017-04-18,6.0,5.333349999999999
490299,2017-04-18,5.833349999999999,3.1666999999999996
490300,2017-04-18,4.6667,5.333349999999999
490301,2017-04-18,5.0,6.0
490302,2017-04-18,5.166650000000001,5.5555666666666665
490303,2017-04-18,5.0,4.5
490304,2017-04-18,5.333349999999999,6.5
490305,2017-04-18,4.833349999999999,
490306,2017-04-18,7.5,5.666650000000001
490307,2017-04-18,4.833349999999999,4.666650000000001
490308,2017-04-18,5.833349999999999,6.4444333333333335
490309,2017-04-18,3.6667,6.333349999999999
490310,2017-04-19,5.0,5.5555666666666665
490311,2017-04-19,6.333349999999999,4.3333
490312,2017-04-19,3.5,5.555533333333334
490313,2017-04-19,4.666666666666667,5.3333
490315,2017-04-19,7.1111,4.8889
490316,2017-04-19,6.777799999999999,5.333349999999999
490317,2017-04-19,7.0,5.0
490318,2017-04-19,6.1111,5.222233333333333
490319,2017-04-19,5.5,4.5
490320,2017-04-19,4.833349999999999,4.5
490321,2017-04-19,6.0,5.666666666666667
490322,2017-04-19,6.833349999999999,7.0
490323,2017-04-19,6.0,5.4444333333333335
490324,2017-04-19,6.333333333333333,
490325,2017-04-20,6.666666666666667,5.333333333333333
490326,2017-04-20,5.222233333333333,5.5
490327,2017-04-20,6.0,7.222233333333333
490328,2017-04-20,7.333333333333333,5.333349999999999
490329,2017-04-20,,6.166650000000001
490330,2017-04-20,5.3333,6.666666666666667
490331,2017-04-20,5.777766666666667,4.888866666666667
490332,2017-04-20,6.333333333333333,5.5
490333,2017-04-20,,7.0
490334,2017-04-20,4.777766666666667,5.888866666666668
490335,2017-04-20,5.833349999999999,7.0
490336,2017-04-21,5.666666666666667,5.666666666666667
490337,2017-04-21,6.4444333333333335,5.166650000000001
490338,2017-04-21,,6.0
490339,2017-04-21,5.777766666666667,6.1111
490340,2017-04-21,6.1111,5.777766666666667
490341,2017-04-21,6.0,5.0
490342,2017-04-21,6.0,5.833349999999999
490343,2017-04-21,5.333333333333333,3.6667
490344,2017-04-21,5.6667,5.5
490345,2017-04-21,3.3333500000000003,6.1111
490346,2017-04-21,6.777766666666667,6.333333333333333
490347,2017-04-21,5.4444333333333335,5.0
490348,2017-04-21,5.666666666666667,4.5555666666666665
490349,2017-04-21,,
490350,2017-04-21,6.111133333333332,6.0
490351,2017-04-22,6.5555666666666665,5.777766666666667
490352,2017-04-22,,4.666666666666667
490353,2017-04-22,,6.222233333333333
490354,2017-04-22,,6.444466666666666
490355,2017-04-22,3.3333500000000003,4.7777666666666665
490356,2017-04-22,5.444466666666666,5.333333333333333
490357,2017-04-22,,6.333333333333333
490358,2017-04-22,6.111133333333332,4.666666666666667
490359,2017-04-22,5.666666666666667,4.555533333333333
490360,2017-04-22,6.666666666666667,6.111133333333334
490361,2017-04-22,6.333333333333333,6.333333333333333
490362,2017-04-22,5.555533333333334,5.8889
490363,2017-04-22,6.0,5.777766666666667
490364,2017-04-22,5.777766666666667,
490365,2017-04-22,6.333333333333333,6.777766666666667
490366,2017-04-23,5.0,5.33335
490367,2017-04-23,4.666675,5.166650000000001
490368,2017-04-23,5.0,6.0
490369,2017-04-23,5.5555666666666665,5.8889
490370,2017-04-23,4.777766666666667,6.0
490371,2017-04-23,5.333333333333333,5.1111
490372,2017-04-23,6.166650000000001,5.222233333333333
490373,2017-04-23,5.9999666666666664,5.666666666666667
490374,2017-04-23,5.3333,5.0
490375,2017-04-23,6.666666666666667,5.333349999999999
490376,2017-04-23,4.8889,6.333333333333333
490377,2017-04-23,5.8889,5.333333333333333
490378,2017-04-23,6.1111,7.1111
490379,2017-04-23,,6.666666666666667
490380,2017-04-23,4.8889,6.5555666666666665
490381,2017-04-24,5.777766666666667,4.7778
490382,2017-04-24,,6.5555666666666665
490383,2017-04-24,6.333333333333333,6.8889
490384,2017-04-24,5.4444333333333335,5.111133333333333
490385,2017-04-24,5.0,5.0
490386,2017-04-24,6.166675,5.75
490387,2017-04-24,5.4444333333333335,6.333349999999999
490388,2017-04-24,5.666666666666667,4.1111
490389,2017-04-24,4.916675,
490391,2017-04-25,5.75,5.333333333333333
490392,2017-04-25,4.916650000000001,5.666675
490393,2017-04-25,4.111133333333333,7.0
490394,2017-04-25,5.166650000000001,6.833325
490395,2017-04-25,,7.083325
490397,2017-04-25,5.666650000000001,7.0
490399,2017-04-25,5.166650000000001,6.0
490400,2017-04-25,5.5,6.666675
490401,2017-04-25,5.5555666666666665,6.166650000000001
490402,2017-04-25,6.333333333333333,
490403,2017-04-25,6.222233333333333,6.0
490404,2017-04-25,,7.0
490405,2017-04-26,5.5555666666666665,5.75
490406,2017-04-26,3.7778000000000005,5.916675
490407,2017-04-26,5.25,3.5
490408,2017-04-26,5.666666666666667,6.0
490409,2017-04-26,5.833325,5.444466666666666
490410,2017-04-26,6.0,4.1667
490411,2017-04-26,5.0,5.333333333333333
490412,2017-04-26,6.5,6.166650000000001
490413,2017-04-26,5.916650000000001,6.666666666666667
490414,2017-04-26,5.416650000000001,5.583325
490415,2017-04-26,,6.111133333333332
490416,2017-04-26,5.666666666666667,6.333325
490417,2017-04-26,6.583325,6.0
490419,2017-04-26,6.583325,6.166675
490418,2017-04-27,4.666675,6.3333
490420,2017-04-27,6.333349999999999,6.222233333333333
490421,2017-04-27,6.833325,5.0
490422,2017-04-27,5.75,
490423,2017-04-27,6.0,4.666675
490424,2017-04-27,7.416675,5.25
490425,2017-04-27,5.666675,6.0
490426,2017-04-27,5.416675,5.75
490427,2017-04-27,5.583325,5.083325
490428,2017-04-27,5.666650000000001,5.0
490429,2017-04-27,6.5,6.666650000000001
490430,2017-04-28,6.0,6.0
490431,2017-04-28,5.833325,4.8
490432,2017-04-28,5.2222,6.166675
490433,2017-04-28,4.66665,4.3333
490434,2017-04-28,5.833325,6.0
490435,2017-04-28,5.916675,5.416675
490436,2017-04-28,7.0,6.083325
490437,2017-04-28,6.5,4.25
490438,2017-04-28,6.916675,6.166675
490439,2017-04-28,5.25,5.666650000000001
490440,2017-04-28,4.75,6.166675
490441,2017-04-28,5.666666666666667,6.333325
490442,2017-04-28,6.083325,5.166650000000001
490443,2017-04-28,6.833349999999999,5.166675
490444,2017-04-28,7.25,5.333349999999999
490445,2017-04-29,5.916650000000001,5.833325
490446,2017-04-29,5.83335,4.91665
490447,2017-04-29,4.416675,6.0
490448,2017-04-29,6.25,5.666675
490450,2017-04-29,6.13334,5.06668
490451,2017-04-29,6.533320000000001,5.75
490453,2017-04-29,7.0,5.416675
490454,2017-04-29,5.333325,5.583349999999999
490455,2017-04-29,6.0,6.0
490456,2017-04-29,5.16665,6.75
490457,2017-04-29,5.583325,5.8
490458,2017-04-29,5.666675,5.583325
490459,2017-04-29,4.416650000000001,5.25
490460,2017-04-30,4.0,5.8889
490461,2017-04-30,5.5555666666666665,6.5
490462,2017-04-30,5.4444333333333335,5.5
490463,2017-04-30,5.666675,6.75
490464,2017-04-30,6.833325,5.25
490465,2017-04-30,5.8,4.0
490466,2017-04-30,5.2,5.777766666666667
490467,2017-04-30,4.666675,5.25
490468,2017-04-30,5.833349999999999,6.5
490469,2017-04-30,7.4,6.666666666666667
490470,2017-04-30,5.333349999999999,
490471,2017-04-30,5.25,4.75
490472,2017-04-30,5.0,6.06668
490473,2017-04-30,4.583349999999999,
490474,2017-04-30,6.166650000000001,6.40002
490475,2017-05-01,6.066660000000001,6.533320000000001
490476,2017-05-01,6.416675,4.777766666666667
490477,2017-05-01,5.25,5.75
490478,2017-05-01,6.166675,4.93332
490479,2017-05-01,5.86666,5.166675
490480,2017-05-01,5.083349999999999,5.333325
490481,2017-05-01,5.75,6.0
490482,2017-05-01,7.066660000000001,6.0
490483,2017-05-01,5.25,4.333333333333333
490484,2017-05-01,5.8,5.1111
490485,2017-05-01,6.75,6.0
490486,2017-05-02,5.933339999999999,5.933339999999999
490487,2017-05-02,7.53334,6.3333
490488,2017-05-02,6.4,5.86666
490489,2017-05-02,5.86666,6.86666
490490,2017-05-02,6.000025,6.26666
490491,2017-05-02,6.46666,5.3333200000000005
490492,2017-05-02,5.733320000000001,5.2
490493,2017-05-02,5.916675,5.933339999999999
490494,2017-05-02,7.0,
490495,2017-05-02,5.86668,6.0
490496,2017-05-02,5.53334,3.666675
490497,2017-05-02,4.7778,6.0
490498,2017-05-02,4.86668,5.8
490499,2017-05-02,4.833325,
490500,2017-05-02,6.0,5.5
490501,2017-05-03,6.66666,6.06668
490502,2017-05-03,5.416650000000001,4.933339999999999
490503,2017-05-03,5.583349999999999,4.5
490504,2017-05-03,5.133319999999999,7.06668
490505,2017-05-03,5.73334,6.4
490506,2017-05-03,5.2,5.6666799999999995
490507,2017-05-03,5.266679999999999,4.666675
490509,2017-05-03,5.8,6.33334
490510,2017-05-03,5.93332,6.0
490511,2017-05-03,5.8,6.06668
490512,2017-05-03,3.2222333333333335,6.066660000000001
490513,2017-05-03,5.6667,6.26666
490514,2017-05-03,5.6,6.5
490515,2017-05-03,5.8,7.26666
490516,2017-05-04,6.73334,
490517,2017-05-04,,
490518,2017-05-04,6.26666,5.8
490520,2017-05-04,5.4444333333333335,5.53334
490521,2017-05-04,5.2,3.6667
490522,2017-05-04,5.6,5.19998
490523,2017-05-04,5.0,6.0
490525,2017-05-04,4.46666,5.39998
490526,2017-05-04,6.0,6.333333333333333
490527,2017-05-04,5.666650000000001,7.2
490528,2017-05-04,5.533320000000001,5.1110999999999995
490529,2017-05-05,5.0,6.33334
490530,2017-05-05,5.33334,5.583325
490531,2017-05-05,6.2,6.6
490532,2017-05-05,4.33334,5.8
490533,2017-05-05,5.86668,6.2
490534,2017-05-05,5.8,7.53334
490535,2017-05-05,6.13334,5.2
490536,2017-05-05,,5.0
490537,2017-05-05,4.6,5.733320000000001
490538,2017-05-05,5.6,5.73334
490539,2017-05-05,5.0,5.46666
490540,2017-05-05,5.916675,5.86666
490541,2017-05-05,5.66666,6.46666
490542,2017-05-05,6.466679999999999,4.533320000000001
490543,2017-05-05,5.0,7.0
490544,2017-05-06,4.933339999999999,6.26666
490545,2017-05-06,,6.0
490546,2017-05-06,6.533320000000001,5.25
490547,2017-05-06,6.33334,4.6666799999999995
490548,2017-05-06,6.5,5.53334
490549,2017-05-06,5.666650000000001,5.86666
490550,2017-05-06,5.53334,6.86666
490551,2017-05-06,5.13334,
490552,2017-05-06,6.2,5.333349999999999
490553,2017-05-06,4.33334,5.416675
490554,2017-05-06,6.0,6.0
490555,2017-05-06,5.86666,6.66666
490556,2017-05-06,2.6667,5.13334
490557,2017-05-06,4.5,6.2
490558,2017-05-06,5.26666,
490559,2017-05-07,6.13332,5.6666799999999995
490560,2017-05-07,6.8,7.73334
490561,2017-05-07,,6.4
490562,2017-05-07,6.2,
490563,2017-05-07,6.0,5.4
490564,2017-05-07,5.39998,5.066660000000001
490566,2017-05-07,,
490567,2017-05-07,4.13334,5.066660000000001
490568,2017-05-07,5.86668,6.53334
490569,2017-05-07,5.4,6.4
490570,2017-05-07,5.933339999999999,6.13334
490571,2017-05-07,,5.333325
490572,2017-05-07,5.86666,
490573,2017-05-07,5.8,5.933339999999999
490575,2017-05-08,6.6,5.4
490576,2017-05-08,4.933339999999999,5.6666799999999995
490577,2017-05-08,5.46666,5.4
490578,2017-05-08,3.666675,6.733320000000001
490579,2017-05-08,4.83335,
490580,2017-05-08,6.13334,5.6
490581,2017-05-08,6.00002,6.1111
490582,2017-05-08,4.2,6.46666
490623,2017-05-08,4.8,5.73332
490574,2017-05-09,6.6,5.8
490583,2017-05-09,5.6,5.4
490584,2017-05-09,5.26666,5.39998
490585,2017-05-09,5.6,5.8
490586,2017-05-09,,7.13334
490587,2017-05-09,6.13334,6.0
490588,2017-05-09,6.2,
490589,2017-05-09,5.73332,3.8333500000000003
490590,2017-05-09,4.777766666666667,6.13332
490591,2017-05-09,5.777766666666667,5.6
490592,2017-05-09,5.333349999999999,7.2
490593,2017-05-09,5.266679999999999,6.8
490594,2017-05-09,5.866680000000001,5.6
490595,2017-05-09,5.53332,5.0
490596,2017-05-09,5.53334,5.083325
490597,2017-05-09,4.59998,6.8
490598,2017-05-10,5.3333200000000005,5.86666
490599,2017-05-10,6.73334,5.33334
490600,2017-05-10,5.73334,4.0
490601,2017-05-10,5.333333333333333,5.46666
490602,2017-05-10,5.2,5.6
490603,2017-05-10,5.0,6.2
490604,2017-05-10,6.13334,4.53334
490605,2017-05-10,5.8,5.93332
490607,2017-05-10,5.2,4.2
490608,2017-05-10,6.66666,5.583325
490609,2017-05-10,4.666666666666667,5.26666
490610,2017-05-10,6.5,5.86666
490611,2017-05-10,5.0,6.0
490613,2017-05-11,5.13332,5.66666
490614,2017-05-11,5.0,5.26666
490615,2017-05-11,5.733320000000001,6.6
490616,2017-05-11,6.2,7.73334
490617,2017-05-11,5.0,6.33334
490618,2017-05-11,,5.33334
490619,2017-05-11,5.933339999999999,5.466679999999999
490620,2017-05-11,6.4,6.4
490621,2017-05-11,5.266679999999999,5.33334
490622,2017-05-11,6.4,4.33335
490624,2017-05-12,6.0,5.53334
490625,2017-05-12,6.13334,6.46666
490626,2017-05-12,6.46666,
490627,2017-05-12,6.4,6.0
490628,2017-05-12,5.73332,5.466679999999999
490629,2017-05-12,5.6666799999999995,5.86666
490630,2017-05-12,6.46666,7.13332
490631,2017-05-12,5.13334,6.8
490632,2017-05-12,5.8889,5.66666
490633,2017-05-12,5.46666,5.933339999999999
490635,2017-05-12,5.86666,5.066660000000001
490636,2017-05-12,6.73334,5.86666
490637,2017-05-12,4.0,
490638,2017-05-12,6.2,6.0
490639,2017-05-13,4.73334,5.46666
490640,2017-05-13,5.8,5.0
490641,2017-05-13,5.93332,6.06668
490642,2017-05-13,5.066660000000001,
490643,2017-05-13,5.6,5.06668
490645,2017-05-13,5.13334,4.866680000000001
490646,2017-05-13,5.6667,
490647,2017-05-13,5.2,5.13334
490648,2017-05-13,6.083325,5.333349999999999
490649,2017-05-13,6.13334,5.0
490650,2017-05-13,5.800019999999999,3.0
490651,2017-05-13,5.0,5.933339999999999
490652,2017-05-13,6.0,
490653,2017-05-13,7.4,5.0
490634,2017-05-14,7.2,5.86666
490644,2017-05-14,7.13332,5.73334
490654,2017-05-14,,6.0
490655,2017-05-14,3.0,4.4
490656,2017-05-14,5.26666,5.13334
490657,2017-05-14,6.86666,5.583325
490658,2017-05-14,4.333333333333333,5.8
490659,2017-05-14,6.933339999999999,4.86666
490660,2017-05-14,6.4,5.666666666666667
490661,2017-05-14,5.46666,6.2
490662,2017-05-14,4.93332,6.13334
490663,2017-05-14,5.86666,5.66666
490664,2017-05-14,6.26666,5.73334
490665,2017-05-14,5.8,7.26666
490666,2017-05-14,6.13334,4.933339999999999
490667,2017-05-14,4.4444333333333335,5.13332
490668,2017-05-14,4.99998,6.066660000000001
490669,2017-05-15,5.6667,5.73334
490670,2017-05-15,6.2,4.75
490671,2017-05-15,5.93332,5.46666
490672,2017-05-15,5.26666,5.8
490673,2017-05-15,5.66666,5.266679999999999
490674,2017-05-15,6.0,5.6666799999999995
490675,2017-05-15,5.86666,4.86666
490676,2017-05-15,7.13334,6.6
490677,2017-05-16,6.2,5.86666
490678,2017-05-16,6.2,5.13334
490679,2017-05-16,5.8,5.86666
490680,2017-05-16,6.13332,5.73334
490681,2017-05-16,6.0,5.26666
490682,2017-05-16,5.26668,5.86666
490683,2017-05-16,4.86666,7.53334
490684,2017-05-16,5.5,4.0
490685,2017-05-16,5.53334,5.066660000000001
490686,2017-05-16,7.0,4.75
490687,2017-05-16,5.0,5.6
490688,2017-05-16,4.5555666666666665,5.8
490689,2017-05-16,6.46666,5.20002
490690,2017-05-16,4.93334,5.0
490691,2017-05-16,3.93334,6.53334
490692,2017-05-17,6.8,5.26666
490693,2017-05-17,6.26666,6.53334
490694,2017-05-17,5.86666,6.8
490695,2017-05-17,5.733320000000001,6.4
490697,2017-05-17,6.0,6.2
490698,2017-05-17,6.6,6.86666
490699,2017-05-17,6.133319999999999,5.916675
490700,2017-05-17,5.86666,5.533320000000001
490701,2017-05-17,6.2,6.000000000000001
490702,2017-05-17,5.0,6.13334
490703,2017-05-17,5.6,6.4
490704,2017-05-17,6.4,6.26666
490705,2017-05-17,6.0,4.5
490706,2017-05-17,6.6,6.0
490696,2017-05-18,7.6667,5.533320000000001
490707,2017-05-18,5.6,6.46666
490708,2017-05-18,5.5555666666666665,
490709,2017-05-18,,4.8
490710,2017-05-18,5.80002,6.0
490711,2017-05-18,6.4,6.0
490712,2017-05-18,5.2,4.73334
490713,2017-05-18,3.8333500000000003,5.2
490714,2017-05-18,6.13334,5.933339999999999
490715,2017-05-18,5.53334,4.8889
490716,2017-05-18,5.46666,6.26666
490717,2017-05-18,4.533320000000001,5.6666799999999995
490718,2017-05-19,4.933339999999999,6.000019999999999
490719,2017-05-19,5.6,7.4
490720,2017-05-19,4.733320000000001,6.4
490721,2017-05-19,5.86668,5.66666
490722,2017-05-19,8.0,5.46668
490723,2017-05-19,5.33334,5.6
490724,2017-05-19,5.933339999999999,5.8
490725,2017-05-19,5.333340000000001,6.0
490726,2017-05-19,6.0,
490727,2017-05-19,5.0,6.0
490728,2017-05-19,4.0,5.33334
490729,2017-05-19,6.13334,5.39998
490730,2017-05-19,5.000019999999999,6.066660000000001
490731,2017-05-19,4.666650000000001,4.583325
490732,2017-05-19,6.2,6.13334
490733,2017-05-20,5.8,5.4
490734,2017-05-20,4.66666,4.73332
490735,2017-05-20,5.93332,4.73334
490736,2017-05-20,5.2,5.0
490737,2017-05-20,4.66666,6.0
490739,2017-05-20,5.73334,4.833325
490740,2017-05-20,5.25,5.86666
490742,2017-05-20,5.86666,6.2
490743,2017-05-20,6.86666,5.86666
490744,2017-05-20,6.2,6.8
490745,2017-05-20,6.2,6.2
490746,2017-05-20,4.533320000000001,5.1667
490747,2017-05-20,5.33334,7.0
490738,2017-05-21,3.1111333333333335,6.13332
490748,2017-05-21,5.4,6.222233333333333
490749,2017-05-21,5.8,6.0
490750,2017-05-21,,6.0
490751,2017-05-21,5.6,4.73334
490752,2017-05-21,5.26666,6.26666
490753,2017-05-21,5.60002,
490754,2017-05-21,4.933339999999999,6.2
490755,2017-05-21,5.73334,
490756,2017-05-21,5.2,5.33334
490757,2017-05-21,6.6,5.466679999999999
490758,2017-05-21,3.53334,5.333333333333333
490759,2017-05-21,5.733320000000001,5.2
490760,2017-05-21,5.466659999999999,6.8
490761,2017-05-21,4.53334,6.2
490762,2017-05-21,5.93332,6.33334
490763,2017-05-22,6.73334,6.266679999999999
490764,2017-05-22,5.53334,5.666659999999999
490765,2017-05-22,5.20002,5.3333
490766,2017-05-22,,7.0
490767,2017-05-22,5.8,5.6
490768,2017-05-22,5.0,6.46666
490769,2017-05-22,5.4,4.26666
490770,2017-05-22,5.8,6.8
490771,2017-05-22,5.86666,5.8
490772,2017-05-23,5.86666,5.0
490773,2017-05-23,5.46666,6.53334
490774,2017-05-23,6.2,5.8
490775,2017-05-23,6.066660000000001,5.6
490776,2017-05-23,5.73334,6.06668
490777,2017-05-23,6.46666,5.733320000000001
490778,2017-05-23,5.933339999999999,5.8889
490779,2017-05-23,6.26666,6.6
490780,2017-05-23,5.86666,4.59998
490781,2017-05-23,5.399980000000001,5.93332
490782,2017-05-23,5.866680000000001,6.8
490783,2017-05-23,5.222233333333333,6.166650000000001
490784,2017-05-23,6.86666,5.6
490785,2017-05-23,6.33334,5.8
490786,2017-05-23,5.2,4.333333333333333
490787,2017-05-24,,6.8
490788,2017-05-24,5.53334,6.666650000000001
490789,2017-05-24,5.13334,5.3333200000000005
490790,2017-05-24,5.933339999999999,5.20002
490791,2017-05-24,5.4,5.0
490792,2017-05-24,5.166650000000001,5.8
490793,2017-05-24,5.666675,5.0
490794,2017-05-24,5.1111,7.6667
490795,2017-05-24,5.26666,4.5555666666666665
490796,2017-05-24,5.0,4.2222333333333335
490797,2017-05-24,5.93332,5.79998
490798,2017-05-24,5.33334,5.0
490799,2017-05-24,4.333333333333333,6.4
490800,2017-05-24,7.2,6.2
490801,2017-05-24,5.933339999999999,5.6
490802,2017-05-25,5.33334,5.866680000000001
490804,2017-05-25,5.733320000000001,5.66668
490805,2017-05-25,5.4,6.6
490807,2017-05-25,5.86666,5.0
490808,2017-05-25,4.8,6.93332
490809,2017-05-25,3.6667,
490810,2017-05-25,4.5,7.33334
490811,2017-05-25,6.000019999999999,5.533320000000001
490812,2017-05-25,5.86666,6.13334
490813,2017-05-25,4.46666,5.66666
490814,2017-05-26,3.0,6.416675
490815,2017-05-26,5.066660000000001,6.26666
490816,2017-05-26,5.0,4.66666
490817,2017-05-26,5.86666,5.2
490818,2017-05-26,5.75,4.4
490819,2017-05-26,5.06668,5.66666
490820,2017-05-26,5.666666666666667,5.3333200000000005
490821,2017-05-26,5.6,6.13334
490822,2017-05-26,4.2,6.2
490823,2017-05-26,5.4,4.6
490824,2017-05-26,6.4,5.4
490825,2017-05-26,6.4,5.4
490826,2017-05-26,5.6,7.0
490827,2017-05-26,5.06668,6.533320000000001
490828,2017-05-26,5.222233333333333,5.666659999999999
490124,2017-05-27,6.4,
490829,2017-05-27,4.933339999999999,7.266679999999999
