game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
288406,2011-07-23,119,120,Los Angeles Dodgers,Washington Nationals,94,96,260.7,298.7,247,250,0.95,0.84,120,107,0.46,0.36,116,132,0.45,0.44,225,258,0.86,0.86,21,25,0.08,0.08,4.14,3.22,1.39,1.28,7.77,7.77,1.94,1.95,0.73,0.75,4.01,3.98
288405,2011-07-23,140,141,Texas Rangers,Toronto Blue Jays,92,95,258.0,313.7,254,291,0.98,0.93,129,126,0.5,0.4,103,110,0.4,0.35,201,261,0.78,0.83,41,33,0.16,0.11,4.5,3.62,1.38,1.28,7.01,7.49,1.95,2.37,1.43,0.95,3.59,3.16
288404,2011-07-23,118,139,Kansas City Royals,Tampa Bay Rays,97,90,322.7,243.7,276,205,0.86,0.84,125,102,0.39,0.42,146,115,0.45,0.47,275,174,0.85,0.71,35,21,0.11,0.09,3.49,3.77,1.31,1.31,7.67,6.43,1.88,1.51,0.98,0.78,4.07,4.25
288403,2011-07-23,134,138,Pittsburgh Pirates,St. Louis Cardinals,92,94,287.7,276.7,267,264,0.93,0.95,97,123,0.34,0.44,109,108,0.38,0.39,238,242,0.83,0.87,25,31,0.09,0.11,3.03,4.0,1.31,1.34,7.45,7.87,2.18,2.24,0.78,1.01,3.41,3.51
288402,2011-07-23,111,136,Boston Red Sox,Seattle Mariners,96,90,292.7,227.7,253,216,0.86,0.95,117,90,0.4,0.4,96,82,0.33,0.36,260,148,0.89,0.65,24,17,0.08,0.07,3.6,3.56,1.19,1.31,8.0,5.85,2.71,1.8,0.74,0.67,2.95,3.24
288401,2011-07-23,143,135,Philadelphia Phillies,San Diego Padres,87,100,251.3,311.7,218,256,0.87,0.82,96,94,0.38,0.3,114,119,0.45,0.38,209,279,0.83,0.9,22,15,0.09,0.05,3.44,2.71,1.32,1.2,7.48,8.06,1.83,2.34,0.79,0.43,4.08,3.44
288400,2011-07-23,147,133,New York Yankees,Oakland Athletics,93,96,273.0,279.0,241,239,0.88,0.86,92,96,0.34,0.34,112,118,0.41,0.42,246,244,0.9,0.87,15,17,0.05,0.06,3.03,3.1,1.29,1.28,8.11,7.87,2.2,2.07,0.49,0.55,3.69,3.81
288399,2011-07-23,146,121,Florida Marlins,New York Mets,96,96,320.3,281.3,261,271,0.81,0.96,119,124,0.37,0.44,137,116,0.43,0.41,280,246,0.87,0.87,24,29,0.07,0.1,3.34,3.97,1.24,1.38,7.87,7.87,2.04,2.12,0.67,0.93,3.85,3.71
288397,2011-07-23,112,117,Chicago Cubs,Houston Astros,99,98,326.0,280.3,298,292,0.91,1.04,136,137,0.42,0.49,160,114,0.49,0.41,295,233,0.9,0.83,30,32,0.09,0.11,3.75,4.4,1.4,1.45,8.14,7.48,1.84,2.04,0.83,1.03,4.42,3.66
288396,2011-07-23,142,116,Minnesota Twins,Detroit Tigers,93,95,259.3,266.3,266,264,1.03,0.99,138,141,0.53,0.53,108,146,0.42,0.55,181,238,0.7,0.89,32,26,0.12,0.1,4.79,4.76,1.44,1.54,6.28,8.04,1.68,1.63,1.11,0.88,3.75,4.93
288395,2011-07-23,109,115,Arizona Diamondbacks,Colorado Rockies,97,96,275.0,297.3,260,306,0.95,1.03,126,132,0.46,0.44,113,87,0.41,0.29,254,259,0.92,0.87,26,37,0.09,0.12,4.12,4.0,1.36,1.32,8.31,7.84,2.25,2.98,0.85,1.12,3.7,2.63
288393,2011-07-23,113,144,Cincinnati Reds,Atlanta Braves,97,97,308.3,312.0,258,255,0.84,0.82,113,100,0.37,0.32,145,124,0.47,0.4,259,319,0.84,1.02,26,18,0.08,0.06,3.3,2.88,1.31,1.21,7.56,9.2,1.79,2.57,0.76,0.52,4.23,3.58
288392,2011-07-23,110,108,Baltimore Orioles,Los Angeles Angels,93,93,339.3,264.3,347,226,1.02,0.85,169,97,0.5,0.37,135,124,0.4,0.47,287,213,0.85,0.81,53,23,0.16,0.09,4.48,3.3,1.42,1.32,7.61,7.25,2.13,1.72,1.41,0.78,3.58,4.22
288398,2011-07-23,137,158,San Francisco Giants,Milwaukee Brewers,97,100,296.3,291.0,233,288,0.79,0.99,95,130,0.32,0.45,117,95,0.39,0.33,279,251,0.94,0.86,18,29,0.06,0.1,2.89,4.02,1.18,1.32,8.47,7.76,2.38,2.64,0.55,0.9,3.55,2.94
