game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
567511,2019-07-20,547888,622608,Masahiro Tanaka,Antonio Senzatela,New York Yankees,Colorado Rockies,6.0,1.1,7,7,5,6,5,6,1,2,3,1,1,0,0.00,0.00,0.00,0.00,85,60,56,36,0,0,0,0,0,0,26,13,11,2,4,1,1,0,0,1,0,0,0,0,0,0
565176,2019-07-20,500779,664192,Jose Quintana,Joey Lucchesi,Chicago Cubs,San Diego Padres,5.0,4.1,8,10,5,6,5,6,1,3,7,3,3,1,0.00,0.00,0.00,0.00,86,97,56,60,0,0,0,0,0,0,24,24,5,6,3,2,1,0,0,1,0,0,0,0,0,0
566519,2019-07-20,502188,621141,Jeff Samardzija,Walker Lockett,San Francisco Giants,New York Mets,5.0,5.0,6,5,4,1,4,1,0,0,7,3,2,0,0.00,0.00,0.00,0.00,79,58,56,43,1,1,1,1,0,0,21,20,0,7,7,4,0,1,1,0,0,0,0,0,0,0
565557,2019-07-20,596057,663423,Daniel Norris,Trent Thornton,Detroit Tigers,Toronto Blue Jays,4.0,3.0,5,3,1,4,1,4,1,1,3,3,0,1,0.00,0.00,0.00,0.00,58,51,40,35,0,0,0,0,0,0,18,14,7,3,2,4,0,0,0,0,0,0,0,0,0,0
566713,2019-07-20,642232,608337,Ryan Yarbrough,Lucas Giolito,Tampa Bay Rays,Chicago White Sox,6.0,6.2,2,7,0,1,0,1,0,1,5,9,0,1,0.00,0.00,0.00,0.00,75,101,53,72,0,0,0,0,1,0,20,27,8,4,5,6,0,0,0,0,0,0,0,0,0,0
564979,2019-07-20,664045,519144,Thomas Eshelman,Rick Porcello,Baltimore Orioles,Boston Red Sox,3.2,5.0,6,11,9,6,5,6,3,1,3,4,3,2,0.00,0.00,0.00,0.00,90,99,57,67,0,0,0,0,0,0,21,27,3,5,6,6,0,1,1,0,0,0,0,0,0,0
566224,2019-07-20,605397,621107,Joe Musgrove,Zach Eflin,Pittsburgh Pirates,Philadelphia Phillies,6.0,4.0,2,5,1,3,0,3,2,0,8,3,0,0,0.00,0.00,0.00,0.00,98,57,64,40,1,1,0,0,0,0,23,18,6,7,4,2,1,0,0,1,0,0,0,0,0,0
565367,2019-07-20,592644,596001,Adam Plutko,Jakob Junis,Cleveland Indians,Kansas City Royals,7.0,6.0,2,2,1,0,1,0,1,3,4,7,1,0,0.00,0.00,0.00,0.00,103,94,68,57,0,0,0,0,0,0,25,23,8,4,10,7,0,1,1,0,0,0,0,0,0,0
565267,2019-07-20,622491,571945,Luis Castillo,Miles Mikolas,Cincinnati Reds,St. Louis Cardinals,6.0,6.0,5,6,1,3,1,3,1,2,4,4,1,1,0.00,0.00,0.00,0.00,88,91,59,54,0,1,0,0,0,0,22,24,10,9,2,2,0,0,0,1,0,0,0,0,0,0
565654,2019-07-20,664353,642558,José Urquidy,Ariel Jurado,Houston Astros,Texas Rangers,7.0,5.0,2,8,1,5,1,5,0,1,9,4,1,1,0.00,0.00,0.00,0.00,98,93,63,60,0,0,0,0,0,0,23,24,5,4,7,7,1,0,0,1,0,0,0,0,0,0
567009,2019-07-20,621244,474463,José Berríos,Brett Anderson,Minnesota Twins,Oakland Athletics,5.2,6.0,5,4,0,3,0,3,3,1,4,2,0,3,0.00,0.00,0.00,0.00,113,81,74,51,2,0,0,0,0,0,26,22,7,12,5,3,0,0,0,0,0,0,0,0,0,0
567216,2019-07-20,647336,434671,Michael Soroka,Aníbal Sánchez,Atlanta Braves,Washington Nationals,6.0,5.0,9,6,4,3,4,3,2,3,4,4,1,1,0.00,0.00,0.00,0.00,84,97,57,57,0,1,0,0,0,0,27,25,8,1,4,10,0,1,1,0,0,0,0,0,0,0
564877,2019-07-20,425844,461829,Zack Greinke,Gio Gonzalez,Arizona Diamondbacks,Milwaukee Brewers,7.0,4.0,6,5,2,3,2,3,1,2,9,1,1,0,0.00,0.00,0.00,0.00,101,73,67,45,0,0,0,1,0,0,28,18,6,6,6,4,0,0,0,0,0,0,0,0,0,0
566421,2019-07-20,605538,656288,Matt Wisler,Griffin Canning,Seattle Mariners,Los Angeles Angels,1.0,5.0,1,4,0,2,0,2,0,1,2,6,0,0,0.00,0.00,0.00,0.00,19,86,13,52,0,1,0,0,0,0,4,21,0,5,1,4,0,0,0,0,0,0,0,0,0,0
565849,2019-07-20,477132,645261,Clayton Kershaw,Sandy Alcantara,Los Angeles Dodgers,Miami Marlins,6.0,5.0,2,7,0,6,0,6,1,3,10,4,0,2,0.00,0.00,0.00,0.00,97,96,64,59,0,0,0,0,0,0,21,24,2,3,6,7,0,0,0,0,0,0,0,0,0,0
