game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
567273,2019-07-03,656302,596057,Dylan Cease,Daniel Norris,Chicago White Sox,Detroit Tigers,5.0,5.0,4,8,3,6,3,6,4,3,6,2,1,0,0.00,0.00,0.00,0.00,101,98,61,61,1,1,0,1,0,0,24,24,1,6,8,4,1,0,0,1,0,0,0,0,0,0
567305,2019-07-03,446321,641302,Ross Detwiler,Tyler Alexander,Chicago White Sox,Detroit Tigers,6.0,5.0,8,5,4,2,2,2,1,0,2,4,1,2,0.00,0.00,0.00,0.00,91,84,65,57,0,0,1,0,0,0,26,20,9,6,6,5,0,0,0,0,0,0,0,0,0,0
565937,2019-07-03,544931,645261,Stephen Strasburg,Sandy Alcantara,Washington Nationals,Miami Marlins,7.1,5.2,2,4,0,2,0,2,2,4,14,5,0,1,0.00,0.00,0.00,0.00,110,108,80,71,1,0,0,0,0,0,27,25,8,7,0,5,1,0,0,1,0,0,0,0,0,0
566218,2019-07-03,502042,506433,Chris Archer,Yu Darvish,Pittsburgh Pirates,Chicago Cubs,5.0,6.2,5,7,3,4,3,4,3,0,8,6,2,2,0.00,0.00,0.00,0.00,95,86,61,62,1,1,0,0,0,0,24,28,4,9,3,5,0,0,0,0,0,0,0,0,0,0
566907,2019-07-03,475479,519242,David Phelps,Chris Sale,Toronto Blue Jays,Boston Red Sox,1.0,5.2,0,9,0,5,0,5,1,2,1,5,0,3,0.00,0.00,0.00,0.00,13,104,8,69,0,1,0,0,0,0,3,27,1,7,0,3,0,0,0,1,0,0,0,0,0,0
566707,2019-07-03,592773,607644,Ryne Stanek,John Means,Tampa Bay Rays,Baltimore Orioles,1.0,7.0,0,6,0,3,0,2,0,0,2,5,0,1,0.00,0.00,0.00,0.00,11,98,8,71,0,0,0,0,0,0,3,27,1,8,0,8,0,0,0,0,0,0,0,0,0,0
566029,2019-07-03,450306,593334,Jason Vargas,Domingo Germán,New York Mets,New York Yankees,5.1,6.0,7,5,3,1,3,1,2,0,6,6,1,1,0.00,0.00,0.00,0.00,100,80,58,56,0,0,0,0,0,0,24,23,6,7,3,5,0,1,1,0,0,0,0,0,0,0
565261,2019-07-03,543243,468504,Sonny Gray,Jhoulys Chacín,Cincinnati Reds,Milwaukee Brewers,8.0,6.0,4,7,0,2,0,2,1,0,12,8,0,1,0.00,0.00,0.00,0.00,111,104,76,69,0,0,0,0,0,0,28,25,7,6,4,4,1,0,0,1,0,0,0,0,0,0
567209,2019-07-03,669060,601713,Bryse Wilson,Nick Pivetta,Atlanta Braves,Philadelphia Phillies,6.0,5.2,5,5,2,6,2,5,2,1,5,4,1,2,0.00,0.00,0.00,0.00,86,86,60,56,0,0,0,0,0,0,23,24,4,6,7,8,1,0,0,1,0,0,0,0,0,0
566808,2019-07-03,642558,642545,Ariel Jurado,Jaime Barria,Texas Rangers,Los Angeles Angels,6.0,5.0,7,4,6,2,6,2,1,2,7,8,2,1,0.00,0.00,0.00,0.00,98,87,62,55,0,0,0,0,0,0,25,21,7,2,3,5,0,1,1,0,0,0,0,0,0,0
565457,2019-07-03,663567,489119,Peter Lambert,Wade Miley,Colorado Rockies,Houston Astros,5.0,6.0,5,5,4,1,4,1,3,2,2,6,2,0,0.00,0.00,0.00,0.00,81,108,50,64,0,0,0,0,0,0,22,25,8,3,4,9,0,1,1,0,0,0,0,0,0,0
565744,2019-07-03,518633,605182,Danny Duffy,Mike Clevinger,Kansas City Royals,Cleveland Indians,6.2,6.0,5,4,2,0,2,0,5,0,3,9,1,0,0.00,0.00,0.00,0.00,108,79,62,53,1,0,1,0,0,0,29,21,8,5,7,3,0,1,1,0,0,0,0,0,0,0
566128,2019-07-03,571666,502043,Mike Fiers,Kyle Gibson,Oakland Athletics,Minnesota Twins,6.0,6.0,5,5,2,3,1,2,0,4,4,5,0,1,0.00,0.00,0.00,0.00,88,102,60,57,0,0,1,0,0,0,23,26,5,9,9,3,0,0,0,0,0,0,0,0,0,0
566321,2019-07-03,615698,641312,Cal Quantrill,Shaun Anderson,San Diego Padres,San Francisco Giants,4.1,4.0,5,8,3,4,3,4,1,1,4,3,2,1,0.00,0.00,0.00,0.00,72,65,46,44,0,0,0,0,0,0,19,20,4,5,5,3,0,0,0,0,0,0,0,0,0,0
