game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
567263,2019-04-05,625643,579328,Reynaldo López,Yusei Kikuchi,Chicago White Sox,Seattle Mariners,5.0,5.0,6,7,6,6,6,4,4,1,5,4,3,0,0.00,0.00,0.00,0.00,93,93,51,59,0,0,0,0,0,0,25,24,3,9,7,3,0,0,0,0,0,0,0,0,0,0
565413,2019-04-05,542881,628317,Tyler Anderson,Kenta Maeda,Colorado Rockies,Los Angeles Dodgers,4.0,5.0,9,4,6,1,6,1,3,4,2,4,2,0,0.00,0.00,0.00,0.00,82,91,49,55,0,0,0,0,0,0,23,22,3,4,6,6,0,1,1,0,0,0,0,0,0,0
566567,2019-04-05,656427,676606,Jack Flaherty,Nick Margevicius,St. Louis Cardinals,San Diego Padres,5.0,5.0,6,1,0,1,0,1,2,1,6,1,0,1,0.00,0.00,0.00,0.00,98,54,57,33,0,0,1,0,0,0,23,17,4,7,5,7,0,0,0,0,0,0,0,0,0,0
566471,2019-04-05,605446,607192,Dereck Rodríguez,Tyler Glasnow,San Francisco Giants,Tampa Bay Rays,5.1,6.0,7,3,4,0,4,0,0,1,5,6,2,0,0.00,0.00,0.00,0.00,87,82,60,59,0,0,0,0,0,0,23,23,6,5,5,8,0,1,1,0,0,0,0,0,0,0
566183,2019-04-05,605397,543243,Joe Musgrove,Sonny Gray,Pittsburgh Pirates,Cincinnati Reds,7.0,6.2,3,3,0,1,0,1,1,0,8,7,0,0,0.00,0.00,0.00,0.00,88,83,63,50,1,0,0,1,0,0,24,23,5,7,6,6,1,0,0,1,0,0,0,0,0,0
567062,2019-04-05,601713,543606,Nick Pivetta,Jake Odorizzi,Philadelphia Phillies,Minnesota Twins,5.0,0.2,9,2,4,5,3,4,1,3,4,1,2,0,0.00,0.00,0.00,0.00,83,36,56,18,0,0,0,0,0,0,25,7,5,0,6,1,1,0,0,1,0,0,0,0,0,0
564833,2019-04-05,643327,519144,Zack Godley,Rick Porcello,Arizona Diamondbacks,Boston Red Sox,5.2,4.2,3,10,1,7,1,7,3,3,5,5,0,2,0.00,0.00,0.00,0.00,103,98,61,61,0,0,2,1,0,0,23,26,9,6,3,1,1,0,0,1,0,0,0,0,0,0
565319,2019-04-05,669456,663423,Shane Bieber,Trent Thornton,Cleveland Indians,Toronto Blue Jays,6.0,5.2,2,3,2,2,2,2,2,2,9,7,1,1,0.00,0.00,0.00,0.00,91,92,58,52,0,0,0,0,0,0,22,21,3,4,6,5,0,0,0,0,0,0,0,0,0,0
567160,2019-04-05,592332,641154,Kevin Gausman,Pablo López,Atlanta Braves,Miami Marlins,7.0,5.0,2,7,0,4,0,4,2,1,7,5,0,2,0.00,0.00,0.00,0.00,88,89,54,52,0,0,0,0,0,0,22,23,4,6,7,4,1,0,0,1,0,0,0,0,0,0
565606,2019-04-05,543521,593423,Collin McHugh,Frankie Montas,Houston Astros,Oakland Athletics,6.0,5.0,3,7,1,2,1,2,3,3,4,5,0,1,0.00,0.00,0.00,0.00,94,92,56,59,0,0,0,0,0,0,24,24,6,7,8,2,1,0,0,1,0,0,0,0,0,0
567556,2019-04-05,605540,500779,Brandon Woodruff,Jose Quintana,Milwaukee Brewers,Chicago Cubs,4.0,3.0,6,8,4,8,4,8,2,3,8,3,1,3,0.00,0.00,0.00,0.00,88,76,57,47,1,0,0,1,0,0,21,19,2,3,2,1,0,0,0,1,0,0,0,0,0,0
564735,2019-04-05,570240,458681,Félix Peña,Lance Lynn,Los Angeles Angels,Texas Rangers,4.2,7.0,4,5,1,2,1,2,2,1,7,5,1,1,0.00,0.00,0.00,0.00,90,105,58,65,0,0,0,0,0,0,19,26,2,6,4,9,0,0,0,1,0,0,0,0,0,0
