game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
565202,2019-09-20,621219,608379,Alec Mills,Michael Wacha,Chicago Cubs,St. Louis Cardinals,4.2,4.0,2,5,0,1,0,1,2,2,6,1,0,0,0.00,0.00,0.00,0.00,81,75,52,51,1,0,0,0,0,0,19,17,5,7,3,2,0,0,0,0,0,0,0,0,0,0
565008,2019-09-20,542947,433587,Richard Bleier,Félix Hernández,Baltimore Orioles,Seattle Mariners,2.0,5.0,3,8,2,5,2,5,0,2,1,3,1,2,0.00,0.00,0.00,0.00,30,91,20,58,0,0,0,2,0,0,9,24,4,8,1,3,0,0,0,1,0,0,0,0,0,0
567534,2019-09-20,457918,621097,J.A. Happ,Jacob Waguespack,New York Yankees,Toronto Blue Jays,5.1,5.0,4,4,2,3,2,3,0,1,4,6,1,2,0.00,0.00,0.00,0.00,82,88,53,52,0,0,0,0,0,0,20,20,2,2,10,7,0,0,0,0,0,0,0,0,0,0
565295,2019-09-20,622491,594798,Luis Castillo,Jacob deGrom,Cincinnati Reds,New York Mets,7.0,7.0,3,4,3,0,3,0,3,0,7,9,2,0,0.00,0.00,0.00,0.00,103,96,72,70,0,0,0,0,0,0,27,25,10,7,4,5,0,1,1,0,0,0,0,0,0,0
566739,2019-09-20,450203,519144,Charlie Morton,Rick Porcello,Tampa Bay Rays,Boston Red Sox,6.1,6.0,5,3,2,0,2,0,1,0,8,6,1,0,0.00,0.00,0.00,0.00,103,87,73,59,0,0,0,0,0,0,25,21,8,5,3,7,0,0,0,0,0,0,0,0,0,0
565394,2019-09-20,669456,592767,Shane Bieber,Drew Smyly,Cleveland Indians,Philadelphia Phillies,7.1,2.0,7,5,2,4,2,4,0,3,7,0,0,0,0.00,0.00,0.00,0.00,101,52,67,25,0,0,0,0,0,0,28,13,8,4,6,1,1,0,0,1,0,0,0,0,0,0
565585,2019-09-20,519455,656302,Jordan Zimmermann,Dylan Cease,Detroit Tigers,Chicago White Sox,3.2,6.0,11,5,9,1,9,1,1,2,6,8,2,0,0.00,0.00,0.00,0.00,72,104,53,68,0,0,0,0,0,0,23,24,2,6,3,3,0,1,1,0,0,0,0,0,0,0
567437,2019-09-20,667498,434671,Robert Dugger,Aníbal Sánchez,Miami Marlins,Washington Nationals,5.0,5.0,3,6,4,4,4,3,2,1,4,1,2,1,0.00,0.00,0.00,0.00,82,84,52,50,0,1,0,0,0,1,20,22,3,7,8,6,0,1,1,0,0,0,0,0,0,0
567245,2019-09-20,592314,595881,Mike Foltynewicz,Tyler Beede,Atlanta Braves,San Francisco Giants,8.0,6.0,3,7,0,6,0,6,1,2,7,5,0,2,0.00,0.00,0.00,0.00,95,89,65,55,0,0,0,0,0,0,29,27,9,7,9,6,1,0,0,1,0,0,0,0,0,0
565684,2019-09-20,425844,642545,Zack Greinke,Jaime Barria,Houston Astros,Los Angeles Angels,5.0,2.2,7,8,4,6,4,6,0,0,4,1,1,4,0.00,0.00,0.00,0.00,86,65,58,41,0,1,0,0,0,0,21,17,4,2,6,5,1,0,0,1,0,0,0,0,0,0
567040,2019-09-20,677976,607215,Randy Dobnak,Eric Skoglund,Minnesota Twins,Kansas City Royals,5.1,4.0,3,3,1,2,1,2,2,1,5,0,0,0,0.00,0.00,0.00,0.00,74,74,45,46,2,0,0,0,0,0,22,16,6,5,4,7,1,0,0,1,0,0,0,0,0,0
567630,2019-09-20,502624,643230,Chase Anderson,Steven Brault,Milwaukee Brewers,Pittsburgh Pirates,6.0,5.1,3,6,0,6,0,4,1,3,4,6,0,0,0.00,0.00,0.00,0.00,85,87,56,53,0,0,0,0,0,0,22,23,5,7,9,1,1,0,0,1,0,0,0,0,0,0
566162,2019-09-20,571666,501985,Mike Fiers,Mike Minor,Oakland Athletics,Texas Rangers,8.0,5.0,2,7,0,6,0,6,0,4,5,3,0,2,0.00,0.00,0.00,0.00,95,105,65,61,0,0,0,0,0,0,24,25,7,3,10,8,1,0,0,1,0,0,0,0,0,0
565877,2019-09-20,477132,663567,Clayton Kershaw,Peter Lambert,Los Angeles Dodgers,Colorado Rockies,6.0,3.0,8,6,4,5,4,5,1,1,5,3,3,1,0.00,0.00,0.00,0.00,99,82,66,48,0,2,0,0,0,0,26,17,6,2,6,3,1,0,0,1,0,0,0,0,0,0
566350,2019-09-20,641778,518876,Eric Lauer,Merrill Kelly,San Diego Padres,Arizona Diamondbacks,6.0,7.0,2,2,2,0,2,0,4,3,9,9,0,0,0.00,0.00,0.00,0.00,106,100,70,59,0,0,0,0,0,0,25,25,2,6,8,5,0,1,1,0,0,0,0,0,0,0
