game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
661055,2022-07-25,110,139,BAL,TB,Orioles,Rays,Baltimore Orioles,Tampa Bay Rays,0,0,regular,regular,2022,2022,99,96,28,35,5,1,8,8,0,2,0,0,0,1,5,1,8,13,4,3,3,10,0,1,0.235,0.24,0.303,0.307,0.387,0.382,0.69,0.689,1,0,0,1,3.95,3.41,9.0,8.0,8,8,1,4,1,0,3,4,10,3,0.0,0.0,1.29,1.16,0,1,2022-07-25
661065,2022-07-25,112,134,CHC,PIT,Cubs,Pirates,Chicago Cubs,Pittsburgh Pirates,0,0,regular,regular,2022,2022,100,100,29,34,3,2,9,8,4,3,0,0,1,0,3,2,16,11,4,2,4,6,0,0,0.246,0.221,0.321,0.289,0.398,0.366,0.719,0.655,1,0,0,1,4.45,4.62,9.0,8.0,8,9,2,2,0,1,2,4,6,4,0.0,0.0,1.34,1.42,1,1,2022-07-25
661231,2022-07-25,158,115,MIL,COL,Brewers,Rockies,Milwaukee Brewers,Colorado Rockies,0,0,regular,regular,2022,2022,98,101,31,30,0,2,5,5,0,2,0,0,0,1,0,2,5,10,2,1,9,11,0,1,0.237,0.261,0.315,0.324,0.41,0.407,0.725,0.731,0,1,1,0,3.86,4.86,9.0,9.0,5,5,2,0,1,0,1,2,11,9,0.0,0.0,1.24,1.44,0,1,2022-07-25
661555,2022-07-25,143,144,PHI,ATL,Phillies,Braves,Philadelphia Phillies,Atlanta Braves,0,0,regular,regular,2022,2022,98,98,36,35,6,4,12,8,2,2,0,0,1,0,6,1,17,10,0,2,10,9,2,2,0.245,0.248,0.31,0.313,0.415,0.441,0.725,0.754,1,0,0,1,3.79,3.64,9.0,8.0,8,12,1,6,0,1,2,0,9,10,0.0,0.0,1.22,1.23,1,0,2022-07-25
662166,2022-07-25,136,140,SEA,TEX,Mariners,Rangers,Seattle Mariners,Texas Rangers,0,0,regular,regular,2022,2022,99,98,31,33,4,3,8,6,0,1,0,0,1,2,3,2,11,13,3,4,11,7,0,1,0.236,0.24,0.319,0.301,0.388,0.401,0.707,0.702,1,0,0,1,3.58,4.08,9.0,8.0,6,8,3,4,2,1,4,3,7,11,0.0,0.0,1.21,1.32,1,0,2022-07-25
662347,2022-07-25,133,117,OAK,HOU,Athletics,Astros,Oakland Athletics,Houston Astros,0,0,regular,regular,2022,2022,99,98,32,34,7,5,10,7,3,3,0,0,2,2,7,3,19,16,1,3,6,7,1,2,0.214,0.24,0.275,0.318,0.339,0.425,0.614,0.743,1,0,0,1,4.33,3.03,9.0,8.0,7,10,4,7,2,2,3,1,7,6,0.0,0.0,1.31,1.11,1,0,2022-07-25
662576,2022-07-25,119,120,LAD,WSH,Dodgers,Nationals,Los Angeles Dodgers,Washington Nationals,0,0,regular,regular,2022,2022,96,101,36,33,1,4,8,8,1,0,0,1,1,1,1,4,12,13,1,6,8,9,0,2,0.256,0.246,0.334,0.316,0.44,0.372,0.774,0.688,0,1,1,0,2.97,5.12,9.0,9.0,8,8,4,1,1,1,6,1,9,8,0.0,0.0,1.08,1.46,0,2,2022-07-25
662655,2022-07-25,118,108,KC,LAA,Royals,Angels,Kansas City Royals,Los Angeles Angels,0,0,regular,regular,2022,2022,100,97,35,31,7,0,12,5,2,3,0,0,1,0,6,0,17,8,5,2,9,8,3,0,0.249,0.23,0.312,0.299,0.383,0.381,0.695,0.68,1,0,0,1,4.7,4.08,9.0,8.0,5,12,0,7,0,1,2,5,8,9,0.0,0.0,1.46,1.27,2,0,2022-07-25
662809,2022-07-25,116,135,DET,SD,Tigers,Padres,Detroit Tigers,San Diego Padres,0,0,regular,regular,2022,2022,103,99,37,36,12,4,13,10,1,3,0,0,4,1,11,4,26,16,3,2,5,8,0,0,0.229,0.241,0.286,0.316,0.335,0.375,0.621,0.691,1,0,0,1,4.15,3.79,9.0,8.0,10,13,4,7,1,4,2,3,8,5,0.0,0.0,1.27,1.21,0,1,2022-07-25
663046,2022-07-25,113,146,CIN,MIA,Reds,Marlins,Cincinnati Reds,Miami Marlins,0,0,regular,regular,2022,2022,98,97,37,32,11,2,16,7,4,1,0,0,2,0,11,1,26,8,5,3,7,10,0,1,0.241,0.238,0.31,0.302,0.381,0.376,0.691,0.678,1,0,0,1,5.22,3.84,9.0,8.0,7,16,0,11,0,2,3,5,10,7,0.0,0.0,1.43,1.25,2,0,2022-07-25
663219,2022-07-25,111,114,BOS,CLE,Red Sox,Guardians,Boston Red Sox,Cleveland Guardians,0,0,regular,regular,2022,2022,98,106,30,34,3,1,6,8,2,0,0,0,0,0,3,1,8,8,3,3,10,10,0,0,0.255,0.252,0.317,0.315,0.411,0.386,0.728,0.701,1,0,0,1,4.29,3.89,9.0,8.0,8,6,1,3,0,0,3,3,10,10,0.0,0.0,1.3,1.24,0,1,2022-07-25
663315,2022-07-25,109,137,AZ,SF,D-backs,Giants,Arizona Diamondbacks,San Francisco Giants,0,0,regular,regular,2022,2022,97,97,34,27,7,0,11,3,5,1,0,0,0,0,7,0,16,4,6,0,4,8,3,0,0.227,0.234,0.307,0.318,0.387,0.396,0.694,0.714,1,0,0,1,4.22,3.86,9.0,8.0,3,11,0,7,0,0,0,6,8,4,0.0,0.0,1.3,1.29,0,0,2022-07-25
