game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
744835,2024-07-06,5.6667,5,1,2,4,0,1.59,1.24,6.35,2.0,0.0,3.18,5.3333,6,3,2,3,0,5.06,1.5,5.06,1.5,0.0,3.38
744995,2024-07-06,3.6667,4,3,0,2,1,7.36,1.09,4.91,0.0,2.45,0.0,2.0,3,2,1,4,1,9.0,2.0,18.0,4.0,4.5,4.5
745235,2024-07-06,5.0,5,3,4,4,0,5.4,1.8,7.2,1.0,0.0,7.2,3.0,5,4,0,5,2,12.0,1.67,15.0,0.0,6.0,0.0
745395,2024-07-06,4.0,4,3,2,4,0,6.75,1.5,9.0,2.0,0.0,4.5,5.6667,7,3,2,8,0,4.76,1.59,12.71,4.0,0.0,3.18
745476,2024-07-06,7.0,6,2,0,5,0,2.57,0.86,6.43,0.0,0.0,0.0,4.6667,1,0,3,4,0,0.0,0.86,7.71,1.33,0.0,5.79
745642,2024-07-06,4.0,10,7,2,5,2,15.75,3.0,11.25,2.5,4.5,4.5,7.0,13,11,3,5,3,14.14,2.29,6.43,1.67,3.86,3.86
745724,2024-07-06,4.6667,1,0,0,5,0,0.0,0.21,9.64,0.0,0.0,0.0,4.3333,9,11,2,3,2,22.85,2.54,6.23,1.5,4.15,4.15
745885,2024-07-06,3.3333,2,0,0,4,0,0.0,0.6,10.8,0.0,0.0,0.0,2.0,2,2,1,2,1,9.0,1.5,9.0,2.0,4.5,4.5
746044,2024-07-06,4.0,0,0,1,8,0,0.0,0.25,18.0,8.0,0.0,2.25,4.0,4,2,1,4,1,4.5,1.25,9.0,4.0,2.25,2.25
746129,2024-07-06,4.0,1,1,1,4,1,2.25,0.5,9.0,4.0,2.25,2.25,4.0,5,2,1,2,2,4.5,1.5,4.5,2.0,4.5,2.25
746529,2024-07-06,2.0,2,0,1,1,0,0.0,1.5,4.5,1.0,0.0,4.5,2.0,3,0,1,2,0,0.0,2.0,9.0,2.0,0.0,4.5
746615,2024-07-06,4.6667,3,2,3,5,0,3.86,1.29,9.64,1.67,0.0,5.79,4.6667,2,1,1,3,1,1.93,0.64,5.79,3.0,1.93,1.93
746694,2024-07-06,2.0,4,5,3,2,1,22.5,3.5,9.0,0.67,4.5,13.5,7.0,5,3,3,11,1,3.86,1.14,14.14,3.67,1.29,3.86
746856,2024-07-06,7.0,8,3,4,2,1,3.86,1.71,2.57,0.5,1.29,5.14,1.0,1,0,0,2,0,0.0,1.0,18.0,0.0,0.0,0.0
747099,2024-07-06,3.0,0,0,1,5,0,0.0,0.33,15.0,5.0,0.0,3.0,3.0,0,0,1,5,0,0.0,0.33,15.0,5.0,0.0,3.0
