game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
745060,2024-07-30,5.8,3.0,4,8,1,7,0,3,6,4,1,0,1.55,21.0,0.69,3.67,9.31,12.0,0.0,1.33,1.55,0.0,0.0,9.0
745149,2024-07-30,4.0,4.0,1,5,0,5,0,2,3,2,0,1,0.0,11.25,0.25,1.75,6.75,4.5,0.0,1.0,0.0,2.25,0.0,4.5
745309,2024-07-30,4.9,2.0,3,2,1,2,0,2,3,3,1,0,1.84,9.0,0.61,2.0,5.51,13.5,0.0,1.5,1.84,0.0,0.0,9.0
745389,2024-07-30,6.0,2.1,2,3,0,2,4,2,7,3,0,2,0.0,8.57,1.0,2.38,10.5,12.86,1.75,1.5,0.0,8.57,6.0,8.57
745546,2024-07-30,6.8,6.9,4,5,3,1,3,3,6,5,1,0,3.97,1.3,1.03,1.16,7.94,6.52,2.0,1.67,1.32,0.0,3.97,3.91
745787,2024-07-30,2.0,3.0,0,2,0,0,1,0,2,4,0,0,0.0,0.0,0.5,0.67,9.0,12.0,2.0,0.0,0.0,0.0,4.5,0.0
745958,2024-07-30,4.0,2.9,6,1,0,0,2,1,5,2,0,0,0.0,0.0,2.0,0.69,11.25,6.21,2.5,2.0,0.0,0.0,4.5,3.1
746197,2024-07-30,3.0,4.8,1,5,1,3,0,1,1,5,1,1,3.0,5.62,0.33,1.25,3.0,9.38,0.0,5.0,3.0,1.88,0.0,1.88
746365,2024-07-30,3.8,3.9,2,4,0,0,2,1,6,4,0,0,0.0,0.0,1.05,1.28,14.21,9.23,3.0,4.0,0.0,0.0,4.74,2.31
746441,2024-07-30,6.8,4.0,6,2,5,0,0,1,4,2,3,0,6.62,0.0,0.88,0.75,5.29,4.5,0.0,2.0,3.97,0.0,0.0,2.25
746683,2024-07-30,8.0,3.0,7,6,3,1,4,0,7,3,1,0,3.38,3.0,1.38,2.0,7.88,9.0,1.75,0.0,1.12,0.0,4.5,0.0
746763,2024-07-30,2.0,2.0,3,2,3,1,2,0,0,4,0,0,13.5,4.5,2.5,1.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0
746926,2024-07-30,4.9,3.0,4,5,2,3,2,0,1,4,0,0,3.67,9.0,1.22,1.67,1.84,12.0,0.5,0.0,0.0,0.0,3.67,0.0
747005,2024-07-30,2.8,4.0,1,2,0,1,0,4,3,3,0,1,0.0,2.25,0.36,1.5,9.64,6.75,0.0,0.75,0.0,2.25,0.0,9.0
747167,2024-07-30,2.0,5.0,2,9,0,6,0,3,3,0,0,2,0.0,10.8,1.0,2.4,13.5,0.0,0.0,0.0,0.0,3.6,0.0,5.4
