game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
744856,2024-05-22,2.9,4.8,2,4,1,2,0,0,3,5,0,1,3.1,3.75,0.69,0.83,9.31,9.38,0.0,0.0,0.0,1.88,0.0,0.0
744933,2024-05-22,2.0,4.9,1,3,1,0,1,2,2,7,1,0,4.5,0.0,1.0,1.02,9.0,12.86,2.0,3.5,4.5,0.0,4.5,3.67
745089,2024-05-22,5.0,3.0,6,4,4,2,0,2,5,2,1,1,7.2,6.0,1.2,2.0,9.0,6.0,0.0,1.0,1.8,3.0,0.0,6.0
745173,2024-05-22,5.0,5.0,3,7,1,3,2,0,2,2,0,1,1.8,5.4,1.0,1.4,3.6,3.6,1.0,0.0,0.0,1.8,3.6,0.0
745180,2024-05-22,3.0,3.0,1,1,0,2,1,1,3,2,0,1,0.0,6.0,0.67,0.67,9.0,6.0,3.0,2.0,0.0,3.0,3.0,3.0
745502,2024-05-22,4.0,6.9,6,2,4,1,5,2,7,10,0,1,9.0,1.3,2.75,0.58,15.75,13.04,1.4,5.0,0.0,1.3,11.25,2.61
745576,2024-05-22,4.8,4.9,1,4,1,2,1,5,3,6,1,2,1.88,3.67,0.42,1.84,5.62,11.02,3.0,1.2,1.88,3.67,1.88,9.18
745661,2024-05-22,9.0,4.0,7,3,1,1,2,3,7,5,1,0,1.0,2.25,1.0,1.5,7.0,11.25,3.5,1.67,1.0,0.0,2.0,6.75
745743,2024-05-22,4.0,2.0,3,2,3,2,2,3,5,3,1,1,6.75,9.0,1.25,2.5,11.25,13.5,2.5,1.0,2.25,4.5,4.5,13.5
746063,2024-05-22,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746143,2024-05-22,4.0,8.8,5,5,3,0,1,3,2,9,2,0,6.75,0.0,1.5,0.91,4.5,9.2,2.0,3.0,4.5,0.0,2.25,3.07
746304,2024-05-22,3.0,3.0,5,3,3,4,3,2,0,4,0,0,9.0,12.0,2.67,1.67,0.0,12.0,0.0,2.0,0.0,0.0,9.0,6.0
746386,2024-05-22,3.0,1.0,1,0,0,0,1,0,2,2,0,0,0.0,0.0,0.67,0.0,6.0,18.0,2.0,0.0,0.0,0.0,3.0,0.0
746634,2024-05-22,4.0,2.0,3,4,0,3,0,3,6,4,0,0,0.0,13.5,0.75,3.5,13.5,18.0,0.0,1.33,0.0,0.0,0.0,13.5
746712,2024-05-22,4.8,2.8,6,2,1,0,0,0,1,3,0,0,1.88,0.0,1.25,0.71,1.88,9.64,0.0,0.0,0.0,0.0,0.0,0.0
746876,2024-05-22,2.9,0.0,3,0,3,0,1,0,5,0,2,0,9.31,0.0,1.38,0.0,15.52,0.0,5.0,0.0,6.21,0.0,3.1,0.0
