game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
744855,2024-05-26,3.0,3.0,6,3,5,2,1,0,2,5,0,1,15.0,6.0,2.33,1.0,6.0,15.0,2.0,0.0,0.0,3.0,3.0,0.0
745088,2024-05-26,4.0,2.0,6,3,1,2,1,1,2,1,1,0,2.25,9.0,1.75,2.0,4.5,4.5,2.0,1.0,2.25,0.0,2.25,4.5
745172,2024-05-26,4.0,3.0,7,1,3,0,0,1,2,3,2,0,6.75,0.0,1.75,0.67,4.5,9.0,0.0,3.0,4.5,0.0,0.0,3.0
745413,2024-05-26,3.9,3.0,2,6,1,1,2,2,7,1,1,0,2.31,3.0,1.03,2.67,16.15,3.0,3.5,0.5,2.31,0.0,4.62,6.0
745498,2024-05-26,6.0,2.0,10,1,7,0,1,1,5,4,2,0,10.5,0.0,1.83,1.0,7.5,18.0,5.0,4.0,3.0,0.0,1.5,4.5
745653,2024-05-26,4.9,2.0,2,2,0,1,2,1,4,2,0,1,0.0,4.5,0.82,1.5,7.35,9.0,2.0,2.0,0.0,4.5,3.67,4.5
745824,2024-05-26,4.0,1.1,2,5,1,3,1,1,2,1,0,0,2.25,24.55,0.75,5.45,4.5,8.18,2.0,1.0,0.0,0.0,2.25,8.18
745902,2024-05-26,4.8,5.8,2,1,0,1,1,1,4,4,0,0,0.0,1.55,0.62,0.34,7.5,6.21,4.0,4.0,0.0,0.0,1.88,1.55
746230,2024-05-26,4.0,2.0,2,5,2,2,3,0,4,3,0,0,4.5,9.0,1.25,2.5,9.0,13.5,1.33,0.0,0.0,0.0,6.75,0.0
746469,2024-05-26,4.9,5.2,6,9,8,9,5,4,2,3,2,3,14.69,15.58,2.24,2.5,3.67,5.19,0.4,0.75,3.67,5.19,9.18,6.92
746557,2024-05-26,3.0,2.0,2,3,0,0,0,0,2,1,0,0,0.0,0.0,0.67,1.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
746711,2024-05-26,8.8,3.0,4,2,1,0,0,1,8,1,0,0,1.02,0.0,0.45,1.0,8.18,3.0,0.0,1.0,0.0,0.0,0.0,3.0
746789,2024-05-26,3.0,2.0,3,1,1,1,2,0,5,2,1,1,3.0,4.5,1.67,0.5,15.0,9.0,2.5,0.0,3.0,4.5,6.0,0.0
746957,2024-05-26,3.0,3.9,1,3,0,1,0,1,5,5,0,0,0.0,2.31,0.33,1.03,15.0,11.54,0.0,5.0,0.0,0.0,0.0,2.31
747197,2024-05-26,4.8,3.0,5,2,0,1,1,0,6,4,0,0,0.0,3.0,1.25,0.67,11.25,12.0,6.0,0.0,0.0,0.0,1.88,0.0
