game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
745061,2024-07-31,4.0,4.0,4,3,2,0,0,1,5,7,0,0,4.5,0.0,1.0,1.0,11.25,15.75,0.0,7.0,0.0,0.0,0.0,2.25
745148,2024-07-31,2.0,3.9,0,8,0,4,0,0,0,4,0,0,0.0,9.23,0.0,2.05,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0
745306,2024-07-31,0.0,2.8,0,0,0,0,0,1,0,3,0,0,0.0,0.0,0.0,0.36,0.0,9.64,0.0,3.0,0.0,0.0,0.0,3.21
745386,2024-07-31,3.8,4.8,0,6,0,1,0,2,5,5,0,0,0.0,1.88,0.0,1.67,11.84,9.38,0.0,2.5,0.0,0.0,0.0,3.75
745543,2024-07-31,3.8,3.9,1,6,0,2,1,1,2,3,0,0,0.0,4.62,0.53,1.79,4.74,6.92,2.0,3.0,0.0,0.0,2.37,2.31
745789,2024-07-31,6.0,3.0,4,3,2,1,2,1,5,3,0,0,3.0,3.0,1.0,1.33,7.5,9.0,2.5,3.0,0.0,0.0,3.0,3.0
745960,2024-07-31,3.0,3.8,5,2,2,0,2,1,4,6,2,0,6.0,0.0,2.33,0.79,12.0,14.21,2.0,6.0,6.0,0.0,6.0,2.37
746198,2024-07-31,4.0,2.0,3,0,1,0,0,1,6,3,1,0,2.25,0.0,0.75,0.5,13.5,13.5,0.0,3.0,2.25,0.0,0.0,4.5
746363,2024-07-31,3.0,3.0,3,2,0,2,0,1,1,2,0,1,0.0,6.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,3.0,0.0,3.0
746678,2024-07-31,3.8,4.0,6,2,5,1,2,2,3,4,0,0,11.84,2.25,2.11,1.0,7.11,9.0,1.5,2.0,0.0,0.0,4.74,4.5
746764,2024-07-31,4.0,2.0,9,0,4,0,2,0,4,4,1,0,9.0,0.0,2.75,0.0,9.0,18.0,2.0,0.0,2.25,0.0,4.5,0.0
746925,2024-07-31,3.9,3.9,0,3,0,0,3,2,3,5,0,0,0.0,0.0,0.77,1.28,6.92,11.54,1.0,2.5,0.0,0.0,6.92,4.62
747003,2024-07-31,3.0,4.0,1,7,0,6,1,4,3,5,0,1,0.0,13.5,0.67,2.75,9.0,11.25,3.0,1.25,0.0,2.25,3.0,9.0
747170,2024-07-31,3.0,2.9,4,4,3,2,4,0,3,0,0,0,9.0,6.21,2.67,1.38,9.0,0.0,0.75,0.0,0.0,0.0,12.0,0.0
