game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
745064,2024-07-12,2.0,3.0,0,3,0,0,0,3,5,5,0,0,0.0,0.0,0.0,2.0,22.5,15.0,0.0,1.67,0.0,0.0,0.0,9.0
745153,2024-07-12,2.0,2.0,4,1,2,1,0,3,0,3,0,0,9.0,4.5,2.0,2.0,0.0,13.5,0.0,1.0,0.0,0.0,0.0,13.5
745312,2024-07-12,3.9,2.9,5,3,0,2,0,3,2,1,0,0,0.0,6.21,1.28,2.07,4.62,3.1,0.0,0.33,0.0,0.0,0.0,9.31
745390,2024-07-12,2.0,2.0,3,2,2,0,0,0,2,3,1,0,9.0,0.0,1.5,1.0,9.0,13.5,0.0,0.0,4.5,0.0,0.0,0.0
745552,2024-07-12,3.0,6.0,2,3,2,0,1,1,2,6,1,0,6.0,0.0,1.0,0.67,6.0,9.0,2.0,6.0,3.0,0.0,3.0,1.5
745800,2024-07-12,2.0,5.0,3,2,3,1,2,2,2,4,2,1,13.5,1.8,2.5,0.8,9.0,7.2,1.0,2.0,9.0,1.8,9.0,3.6
745965,2024-07-12,4.0,4.8,2,1,1,0,1,2,3,7,0,0,2.25,0.0,0.75,0.62,6.75,13.12,3.0,3.5,0.0,0.0,2.25,3.75
746207,2024-07-12,4.0,5.9,4,2,0,1,1,3,5,9,0,1,0.0,1.53,1.25,0.85,11.25,13.73,5.0,3.0,0.0,1.53,2.25,4.58
746371,2024-07-12,3.0,3.0,2,4,1,3,1,1,5,0,0,1,3.0,9.0,1.0,1.67,15.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0
746450,2024-07-12,3.0,5.8,7,3,2,0,1,3,2,6,0,0,6.0,0.0,2.67,1.03,6.0,9.31,2.0,2.0,0.0,0.0,3.0,4.66
746685,2024-07-12,4.0,2.8,5,3,1,0,1,1,2,2,0,0,2.25,0.0,1.5,1.43,4.5,6.43,2.0,2.0,0.0,0.0,2.25,3.21
746774,2024-07-12,7.0,4.0,8,1,4,0,3,1,6,3,0,0,5.14,0.0,1.57,0.5,7.71,6.75,2.0,3.0,0.0,0.0,3.86,2.25
746936,2024-07-12,3.0,2.0,1,1,1,0,0,1,1,3,1,0,3.0,0.0,0.33,1.0,3.0,13.5,0.0,3.0,3.0,0.0,0.0,4.5
747012,2024-07-12,3.9,3.0,2,1,1,0,3,0,4,1,0,0,2.31,0.0,1.28,0.33,9.23,3.0,1.33,0.0,0.0,0.0,6.92,0.0
747175,2024-07-12,2.0,4.2,3,2,1,3,0,6,1,5,0,0,4.5,6.43,1.5,1.9,4.5,10.71,0.0,0.83,0.0,0.0,0.0,12.86
