game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
745000,2024-06-23,4.0,1,0,1,1,0,0.0,0.5,2.25,1.0,0.0,2.25,2.3333,2,1,0,0,1,3.86,0.86,0.0,0.0,3.86,0.0
745165,2024-06-23,2.0,1,2,3,2,0,9.0,2.0,9.0,0.67,0.0,13.5,2.0,2,1,0,2,0,4.5,1.0,9.0,0.0,0.0,0.0
745396,2024-06-23,3.0,5,1,0,2,0,3.0,1.67,6.0,0.0,0.0,0.0,4.0,3,1,0,3,0,2.25,0.75,6.75,0.0,0.0,0.0
745485,2024-06-23,2.0,3,2,1,2,0,9.0,2.0,9.0,2.0,0.0,4.5,4.0,0,0,3,2,0,0.0,0.75,4.5,0.67,0.0,6.75
745566,2024-06-23,2.0,3,1,0,3,0,4.5,1.5,13.5,0.0,0.0,0.0,5.0,6,3,2,3,0,5.4,1.6,5.4,1.5,0.0,3.6
745648,2024-06-23,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0,1.0,1,0,0,2,0,0.0,1.0,18.0,0.0,0.0,0.0
745727,2024-06-23,2.0,1,0,0,5,0,0.0,0.5,22.5,0.0,0.0,0.0,3.0,1,0,0,5,0,0.0,0.33,15.0,0.0,0.0,0.0
746051,2024-06-23,5.0,4,2,2,6,0,3.6,1.2,10.8,3.0,0.0,3.6,4.0,1,0,2,6,0,0.0,0.75,13.5,3.0,0.0,4.5
746373,2024-06-23,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0,3.0,5,3,0,2,0,9.0,1.67,6.0,0.0,0.0,0.0
746457,2024-06-23,2.6667,2,0,0,4,0,0.0,0.75,13.5,0.0,0.0,0.0,7.0,9,3,3,10,2,3.86,1.71,12.86,3.33,2.57,3.86
746536,2024-06-23,3.0,3,2,0,3,0,6.0,1.0,9.0,0.0,0.0,0.0,3.0,2,0,2,3,0,0.0,1.33,9.0,1.5,0.0,6.0
746621,2024-06-23,6.0,6,2,3,2,1,3.0,1.5,3.0,0.67,1.5,4.5,6.0,5,2,2,3,2,3.0,1.17,4.5,1.5,3.0,3.0
746699,2024-06-23,4.3333,5,3,0,6,1,6.23,1.15,12.46,0.0,2.08,0.0,6.3333,9,4,0,5,0,5.68,1.42,7.11,0.0,0.0,0.0
746862,2024-06-23,4.6667,2,1,3,5,1,1.93,1.07,9.64,1.67,1.93,5.79,3.0,4,2,0,4,1,6.0,1.33,12.0,0.0,3.0,0.0
