game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
716897,2023-08-22,114,119,CLE,LAD,Guardians,Dodgers,Cleveland Guardians,Los Angeles Dodgers,0,0,regular,regular,2023,2023,125,123,4241,4158,500,687,1055,1045,227,230,25,15,89,194,466,665,1599,1887,359,502,869,1039,100,75,0.249,0.251,0.307,0.332,0.377,0.454,0.684,0.786,59,76,66,47,3.76,4.19,0,0,0,0,0,0,0,0,1115.0,1096.7,1025,986,466,510,128,140,392,358,1006,1045,0.242,0.237,1.27,1.23,59,55,0.0,0.0,0,0,0,0,0,0
716901,2023-08-22,134,138,PIT,STL,Pirates,Cardinals,Pittsburgh Pirates,St. Louis Cardinals,0,0,regular,regular,2023,2023,125,126,4142,4310,524,577,975,1109,217,211,22,11,123,173,501,558,1605,1861,444,433,1115,1031,91,73,0.235,0.257,0.309,0.325,0.387,0.432,0.697,0.757,56,55,69,71,4.56,4.64,0,0,0,0,0,0,0,0,1100.7,1111.3,1081,1194,558,573,139,127,456,406,1075,994,0.261,0.277,1.4,1.44,74,52,0.0,0.0,0,0,0,0,0,0
716900,2023-08-22,147,120,NYY,WSH,Yankees,Nationals,New York Yankees,Washington Nationals,0,0,regular,regular,2023,2023,124,125,4054,4272,523,552,933,1112,158,225,13,20,168,113,503,524,1621,1716,414,325,1041,886,77,90,0.23,0.26,0.301,0.313,0.4,0.402,0.701,0.714,60,57,64,68,4.11,4.94,0,0,0,0,0,0,0,0,1100.0,1101.3,971,1146,502,604,156,189,408,452,1091,949,0.24,0.268,1.25,1.45,69,68,0.0,0.0,0,0,0,0,0,0
716899,2023-08-22,143,137,PHI,SF,Phillies,Giants,Philadelphia Phillies,San Francisco Giants,0,0,regular,regular,2023,2023,125,125,4295,4199,592,539,1108,1001,231,196,23,9,152,138,571,522,1841,1629,396,413,1139,1176,95,46,0.258,0.238,0.321,0.307,0.429,0.388,0.749,0.695,68,65,57,60,3.97,3.95,0,0,0,0,0,0,0,0,1110.3,1110.7,1021,1075,490,487,141,133,360,316,1102,1071,0.238,0.256,1.24,1.25,65,84,0.0,0.0,0,0,0,0,0,0
716902,2023-08-22,110,141,BAL,TOR,Orioles,Blue Jays,Baltimore Orioles,Toronto Blue Jays,0,0,regular,regular,2023,2023,124,125,4200,4295,612,560,1064,1109,236,217,23,11,145,145,595,533,1781,1783,393,412,1033,1014,83,81,0.253,0.258,0.317,0.323,0.424,0.415,0.741,0.738,77,69,47,56,4.08,3.65,0,0,0,0,0,0,0,0,1112.0,1115.0,1032,1004,504,452,139,150,386,376,1127,1172,0.246,0.234,1.28,1.24,50,57,0.0,0.0,0,0,0,0,0,0
716898,2023-08-22,139,115,TB,COL,Rays,Rockies,Tampa Bay Rays,Colorado Rockies,0,0,regular,regular,2023,2023,126,124,4259,4202,669,547,1103,1051,215,235,19,18,183,126,641,521,1905,1700,400,343,1097,1167,130,48,0.259,0.25,0.323,0.307,0.447,0.405,0.77,0.711,75,48,51,76,3.88,5.51,0,0,0,0,0,0,0,0,1113.7,1084.3,980,1194,480,664,133,177,355,442,1113,860,0.23,0.284,1.2,1.51,55,67,0.0,0.0,0,0,0,0,0,0
716896,2023-08-22,116,112,DET,CHC,Tigers,Cubs,Detroit Tigers,Chicago Cubs,0,0,regular,regular,2023,2023,125,124,4232,4201,496,624,995,1068,192,197,19,22,127,152,477,598,1606,1765,372,442,1113,1108,55,105,0.235,0.254,0.297,0.325,0.379,0.42,0.676,0.745,57,65,68,59,4.42,4.17,0,0,0,0,0,0,0,0,1111.7,1097.0,1047,1023,546,508,145,138,360,383,1040,1019,0.247,0.244,1.27,1.28,79,65,0.0,0.0,0,0,0,0,0,0
716891,2023-08-22,144,121,ATL,NYM,Braves,Mets,Atlanta Braves,New York Mets,0,0,regular,regular,2023,2023,124,126,4244,4172,719,563,1161,997,216,168,14,16,237,164,694,547,2116,1689,425,425,1010,997,101,88,0.274,0.239,0.34,0.309,0.499,0.405,0.838,0.714,80,59,44,67,3.85,4.48,0,0,0,0,0,0,0,0,1100.0,1100.3,1008,1049,471,548,131,157,397,469,1153,1066,0.238,0.251,1.28,1.38,67,68,0.0,0.0,0,0,0,0,0,0
716894,2023-08-22,158,142,MIL,MIN,Brewers,Twins,Milwaukee Brewers,Minnesota Twins,0,0,regular,regular,2023,2023,125,125,4144,4209,537,551,970,1007,185,210,11,16,130,168,515,527,1567,1753,442,423,1101,1289,98,67,0.234,0.239,0.308,0.309,0.378,0.416,0.686,0.725,68,65,57,60,3.97,3.89,0,0,0,0,0,0,0,0,1109.7,1115.3,972,995,490,482,156,145,383,343,1079,1193,0.235,0.236,1.22,1.2,62,55,0.0,0.0,0,0,0,0,0,0
716893,2023-08-22,145,136,CWS,SEA,White Sox,Mariners,Chicago White Sox,Seattle Mariners,0,0,regular,regular,2023,2023,125,125,4263,4239,516,592,1016,1027,204,228,11,10,135,159,497,570,1647,1752,304,422,1107,1243,76,93,0.238,0.242,0.289,0.311,0.386,0.413,0.675,0.724,49,70,76,55,4.79,3.69,0,0,0,0,0,0,0,0,1107.0,1121.7,1049,1002,589,460,175,134,503,316,1167,1129,0.246,0.236,1.4,1.18,67,61,0.0,0.0,0,0,0,0,0,0
716892,2023-08-22,108,113,LAA,CIN,Angels,Reds,Los Angeles Angels,Cincinnati Reds,0,0,regular,regular,2023,2023,125,125,4243,4234,597,595,1062,1054,195,213,20,26,184,144,575,569,1849,1751,408,426,1158,1155,60,141,0.25,0.249,0.316,0.318,0.436,0.414,0.752,0.731,61,64,64,61,4.63,4.75,0,0,0,0,0,0,0,0,1106.0,1113.3,1068,1109,569,588,159,176,482,456,1140,1057,0.252,0.262,1.4,1.41,76,65,0.0,0.0,0,0,0,0,0,0
716889,2023-08-22,109,140,AZ,TEX,D-backs,Rangers,Arizona Diamondbacks,Texas Rangers,0,0,regular,regular,2023,2023,126,125,4253,4345,591,705,1077,1167,225,271,30,15,140,173,559,675,1782,1987,413,443,979,1091,125,65,0.253,0.269,0.319,0.336,0.419,0.457,0.738,0.794,65,72,61,53,4.58,4.02,0,0,0,0,0,0,0,0,1114.3,1108.0,1075,997,567,495,156,138,413,358,1036,1023,0.253,0.229,1.34,1.22,42,50,0.0,0.0,0,0,0,0,0,0
716888,2023-08-22,133,118,OAK,KC,Athletics,Royals,Oakland Athletics,Kansas City Royals,0,0,regular,regular,2023,2023,125,127,4111,4266,448,509,920,1040,173,209,18,33,126,122,433,490,1507,1681,398,303,1141,1081,115,124,0.224,0.244,0.292,0.294,0.367,0.394,0.659,0.688,35,40,90,87,5.79,5.18,0,0,0,0,0,0,0,0,1096.7,1105.0,1164,1127,706,636,170,160,530,438,1007,991,0.283,0.264,1.54,1.42,74,61,0.0,0.0,0,0,0,0,0,0
716887,2023-08-22,135,146,SD,MIA,Padres,Marlins,San Diego Padres,Miami Marlins,0,0,regular,regular,2023,2023,126,126,4173,4283,572,515,995,1114,215,203,11,20,160,122,549,490,1712,1723,512,326,1030,1004,102,64,0.238,0.26,0.322,0.312,0.41,0.402,0.732,0.715,60,64,66,62,3.81,4.21,0,0,0,0,0,0,0,0,1119.0,1116.3,999,1032,474,522,140,150,422,396,1118,1184,0.239,0.241,1.27,1.28,51,75,0.0,0.0,0,0,0,0,0,0
716895,2023-08-22,117,111,HOU,BOS,Astros,Red Sox,Houston Astros,Boston Red Sox,0,0,regular,regular,2023,2023,126,125,4292,4270,617,611,1086,1120,208,268,11,15,165,144,597,585,1811,1850,423,379,992,1018,90,87,0.253,0.262,0.32,0.322,0.422,0.433,0.742,0.756,71,66,55,59,3.84,4.38,0,0,0,0,0,0,0,0,1123.7,1103.0,1027,1089,480,537,153,166,407,357,1134,1083,0.239,0.255,1.28,1.31,65,87,0.0,0.0,0,0,0,0,0,0
