game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
414163,2015-05-13,109,120,AZ,WSH,D-backs,Nationals,Arizona Diamondbacks,Washington Nationals,0,0,regular,regular,2015,2015,32,34,1126,1155,155,158,300,297,54,62,8,5,31,35,147,153,463,474,95,110,238,275,27,4,0.266,0.257,0.324,0.322,0.411,0.41,0.735,0.732,15,18,17,16,4.15,3.7,0,0,0,0,0,0,0,0,293.0,299.3,301,316,135,123,30,18,90,85,231,259,0.267,0.274,1.33,1.34,12,27,0.0,0.0,0,0,0,0,0,0
414162,2015-05-13,110,141,BAL,TOR,Orioles,Blue Jays,Baltimore Orioles,Toronto Blue Jays,0,0,regular,regular,2015,2015,31,34,1040,1149,145,184,276,302,48,71,6,5,41,40,139,174,459,503,76,111,260,261,10,21,0.265,0.263,0.315,0.328,0.441,0.438,0.757,0.766,14,17,17,17,4.31,4.54,0,0,0,0,0,0,0,0,267.3,297.3,239,291,128,150,36,39,108,122,228,225,0.23,0.253,1.3,1.39,22,20,0.0,0.0,0,0,0,0,0,0
414160,2015-05-13,117,137,HOU,SF,Astros,Giants,Houston Astros,San Francisco Giants,0,0,regular,regular,2015,2015,33,33,1106,1130,141,109,248,293,52,51,3,9,46,20,135,104,444,422,113,102,305,225,36,17,0.224,0.259,0.296,0.321,0.401,0.373,0.698,0.694,20,17,13,16,3.59,3.55,0,0,0,0,0,0,0,0,301.0,299.0,260,278,120,118,28,27,75,91,250,232,0.235,0.246,1.11,1.23,17,18,0.0,0.0,0,0,0,0,0,0
414159,2015-05-13,136,135,SEA,SD,Mariners,Padres,Seattle Mariners,San Diego Padres,0,0,regular,regular,2015,2015,32,34,1084,1188,128,157,263,300,50,64,6,9,42,29,116,153,451,469,85,95,237,261,17,26,0.243,0.253,0.298,0.308,0.416,0.395,0.714,0.703,15,17,17,17,4.05,4.28,0,0,0,0,0,0,0,0,288.7,304.7,275,299,130,145,35,50,105,109,258,282,0.254,0.252,1.32,1.34,23,23,0.0,0.0,0,0,0,0,0,0
414158,2015-05-13,143,134,PHI,PIT,Phillies,Pirates,Philadelphia Phillies,Pittsburgh Pirates,0,0,regular,regular,2015,2015,34,33,1125,1114,96,128,258,264,42,59,10,1,18,26,93,123,374,403,78,78,237,257,15,21,0.229,0.237,0.279,0.287,0.332,0.362,0.612,0.649,11,17,23,16,4.39,3.05,0,0,0,0,0,0,0,0,295.0,300.7,310,277,144,102,30,21,128,95,232,273,0.276,0.249,1.48,1.24,26,20,0.0,0.0,0,0,0,0,0,0
414157,2015-05-13,112,121,CHC,NYM,Cubs,Mets,Chicago Cubs,New York Mets,0,0,regular,regular,2015,2015,32,33,1096,1068,137,124,273,252,55,47,7,4,31,23,130,118,435,376,114,96,321,231,30,12,0.249,0.236,0.32,0.299,0.397,0.352,0.717,0.651,17,20,15,13,4.1,3.01,0,0,0,0,0,0,0,0,287.3,287.0,273,261,131,96,28,29,82,71,270,256,0.249,0.244,1.24,1.16,27,20,0.0,0.0,0,0,0,0,0,0
414156,2015-05-13,139,147,TB,NYY,Rays,Yankees,Tampa Bay Rays,New York Yankees,0,0,regular,regular,2015,2015,34,34,1122,1166,130,162,263,292,56,67,6,5,31,43,125,154,424,498,112,119,278,255,17,23,0.234,0.25,0.304,0.32,0.378,0.427,0.682,0.747,18,21,16,13,3.55,3.32,0,0,0,0,0,0,0,0,304.3,314.0,245,281,120,116,32,29,103,91,291,301,0.218,0.241,1.14,1.18,11,23,0.0,0.0,0,0,0,0,0,0
414161,2015-05-13,114,138,CLE,STL,Indians,Cardinals,Cleveland Indians,St. Louis Cardinals,0,0,regular,regular,2015,2015,31,32,1048,1119,137,150,263,307,58,71,3,4,30,24,134,142,417,458,108,104,202,224,17,17,0.251,0.274,0.321,0.336,0.398,0.409,0.719,0.745,11,23,20,9,4.73,2.76,0,0,0,0,0,0,0,0,272.3,293.7,295,265,143,90,29,18,101,90,291,264,0.281,0.237,1.45,1.21,21,23,0.0,0.0,0,0,0,0,0,0
414154,2015-05-13,119,146,LAD,MIA,Dodgers,Marlins,Los Angeles Dodgers,Miami Marlins,0,0,regular,regular,2015,2015,32,34,1064,1142,170,140,289,303,67,51,5,8,51,21,166,127,519,433,129,92,248,280,8,23,0.272,0.265,0.35,0.32,0.488,0.379,0.838,0.699,22,15,10,19,3.13,4.14,0,0,0,0,0,0,0,0,284.3,296.0,245,284,99,136,31,26,81,101,281,224,0.23,0.249,1.15,1.3,16,11,0.0,0.0,0,0,0,0,0,0
414153,2015-05-13,140,118,TEX,KC,Rangers,Royals,Texas Rangers,Kansas City Royals,0,0,regular,regular,2015,2015,33,33,1131,1156,134,165,260,332,61,69,3,12,29,27,124,156,414,506,114,72,271,189,27,23,0.23,0.287,0.3,0.329,0.366,0.438,0.666,0.767,14,21,19,12,4.08,3.46,0,0,0,0,0,0,0,0,297.7,296.7,296,251,135,114,35,26,104,104,222,222,0.262,0.217,1.34,1.2,27,21,0.0,0.0,0,0,0,0,0,0
