game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
663343,2022-07-04,109,137,Arizona Diamondbacks,San Francisco Giants,79,77,295.3,307.0,299,304,1.01,0.99,145,141,0.49,0.46,115,100,0.39,0.33,242,261,0.82,0.85,35,30,0.12,0.1,4.42,4.13,1.4,1.32,7.37,7.65,2.1,2.61,1.07,0.88,3.5,2.93
663251,2022-07-04,111,139,Boston Red Sox,Tampa Bay Rays,76,79,301.0,340.7,250,286,0.83,0.84,125,127,0.42,0.37,118,116,0.39,0.34,313,307,1.04,0.9,32,47,0.11,0.14,3.74,3.36,1.22,1.18,9.36,8.11,2.65,2.65,0.96,1.24,3.53,3.06
663036,2022-07-04,113,121,Cincinnati Reds,New York Mets,77,79,286.0,279.0,287,235,1.0,0.84,180,112,0.63,0.4,145,110,0.51,0.39,295,318,1.03,1.14,47,35,0.16,0.13,5.66,3.61,1.51,1.24,9.28,10.26,2.03,2.89,1.48,1.13,4.56,3.55
662906,2022-07-04,116,114,Detroit Tigers,Cleveland Guardians,77,76,300.7,253.3,236,201,0.78,0.79,104,100,0.35,0.39,121,106,0.4,0.42,298,265,0.99,1.05,19,32,0.06,0.13,3.11,3.55,1.19,1.21,8.92,9.41,2.46,2.5,0.57,1.14,3.62,3.77
662874,2022-07-04,117,118,Houston Astros,Kansas City Royals,77,77,245.7,293.0,180,280,0.73,0.96,72,150,0.29,0.51,95,150,0.39,0.51,261,270,1.06,0.92,16,28,0.07,0.1,2.64,4.61,1.12,1.47,9.56,8.29,2.75,1.8,0.59,0.86,3.48,4.61
662841,2022-07-04,116,114,Detroit Tigers,Cleveland Guardians,78,77,303.7,255.3,236,205,0.78,0.8,104,102,0.34,0.4,124,108,0.41,0.42,301,269,0.99,1.05,19,32,0.06,0.13,3.08,3.6,1.19,1.23,8.92,9.48,2.43,2.49,0.56,1.13,3.68,3.81
662732,2022-07-04,119,115,Los Angeles Dodgers,Colorado Rockies,77,78,278.3,280.7,231,268,0.83,0.95,103,148,0.37,0.53,84,115,0.3,0.41,303,245,1.09,0.87,26,31,0.09,0.11,3.33,4.75,1.13,1.36,9.8,7.86,3.61,2.13,0.84,0.99,2.72,3.69
662541,2022-07-04,120,146,Washington Nationals,Miami Marlins,80,75,312.0,259.3,304,245,0.97,0.94,154,122,0.49,0.47,128,96,0.41,0.37,287,277,0.92,1.07,44,30,0.14,0.12,4.44,4.23,1.38,1.31,8.28,9.61,2.24,2.89,1.27,1.04,3.69,3.33
662270,2022-07-04,135,136,San Diego Padres,Seattle Mariners,81,81,268.7,263.7,218,213,0.81,0.81,106,110,0.39,0.42,82,81,0.31,0.31,257,286,0.96,1.08,28,39,0.1,0.15,3.55,3.75,1.12,1.12,8.61,9.76,3.13,3.53,0.94,1.33,2.75,2.76
661511,2022-07-04,144,138,Atlanta Braves,St. Louis Cardinals,80,80,280.3,304.3,233,263,0.83,0.86,102,122,0.36,0.4,98,113,0.35,0.37,330,266,1.18,0.87,25,32,0.09,0.11,3.27,3.61,1.18,1.24,10.59,7.87,3.37,2.35,0.8,0.95,3.15,3.34
661452,2022-07-04,145,142,Chicago White Sox,Minnesota Twins,77,82,305.3,326.3,282,276,0.92,0.85,140,138,0.46,0.42,130,130,0.43,0.4,318,335,1.04,1.03,32,44,0.1,0.13,4.13,3.81,1.35,1.24,9.37,9.24,2.45,2.58,0.94,1.21,3.83,3.59
661181,2022-07-04,158,112,Milwaukee Brewers,Chicago Cubs,81,79,285.3,339.7,234,322,0.82,0.95,111,168,0.39,0.49,108,127,0.38,0.37,298,387,1.04,1.14,32,49,0.11,0.14,3.5,4.45,1.2,1.32,9.4,10.25,2.76,3.05,1.01,1.3,3.41,3.37
661073,2022-07-04,110,140,Baltimore Orioles,Texas Rangers,80,76,325.7,302.3,284,236,0.87,0.78,117,111,0.36,0.37,112,116,0.34,0.38,286,284,0.88,0.94,27,31,0.08,0.1,3.23,3.3,1.22,1.16,7.9,8.45,2.55,2.45,0.75,0.92,3.1,3.45
662355,2022-07-04,133,141,Oakland Athletics,Toronto Blue Jays,81,80,283.7,300.3,265,279,0.93,0.93,136,143,0.48,0.48,137,111,0.48,0.37,277,285,0.98,0.95,27,39,0.1,0.13,4.31,4.29,1.42,1.3,8.79,8.54,2.02,2.57,0.86,1.17,4.35,3.33
