game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
663461,2022-08-23,110,145,Baltimore Orioles,Chicago White Sox,121,121,481.3,444.3,416,413,0.86,0.93,169,203,0.35,0.46,156,180,0.32,0.41,455,463,0.95,1.04,49,46,0.1,0.1,3.16,4.11,1.19,1.33,8.51,9.38,2.92,2.57,0.92,0.93,2.92,3.65
663174,2022-08-23,111,141,Boston Red Sox,Toronto Blue Jays,119,120,475.3,445.3,431,384,0.91,0.86,239,183,0.5,0.41,202,155,0.42,0.35,494,425,1.04,0.95,49,59,0.1,0.13,4.53,3.7,1.33,1.21,9.35,8.59,2.45,2.74,0.93,1.19,3.82,3.13
663163,2022-08-23,112,138,Chicago Cubs,St. Louis Cardinals,121,118,500.0,430.3,453,370,0.91,0.86,224,177,0.45,0.41,202,156,0.4,0.36,550,388,1.1,0.9,71,48,0.14,0.11,4.03,3.7,1.31,1.22,9.9,8.11,2.72,2.49,1.28,1.0,3.64,3.26
663113,2022-08-23,112,138,Chicago Cubs,St. Louis Cardinals,122,119,505.0,432.3,454,370,0.9,0.86,224,177,0.44,0.41,202,156,0.4,0.36,552,389,1.09,0.9,71,48,0.14,0.11,3.99,3.68,1.3,1.22,9.84,8.1,2.73,2.49,1.27,1.0,3.6,3.25
662914,2022-08-23,116,137,Detroit Tigers,San Francisco Giants,123,120,465.3,446.3,397,459,0.85,1.03,172,214,0.37,0.48,176,163,0.38,0.37,446,395,0.96,0.88,28,48,0.06,0.11,3.33,4.32,1.23,1.39,8.63,7.96,2.53,2.42,0.54,0.97,3.4,3.29
662876,2022-08-23,115,140,Colorado Rockies,Texas Rangers,122,121,428.7,482.3,420,397,0.98,0.82,227,196,0.53,0.41,190,188,0.44,0.39,377,463,0.88,0.96,45,51,0.1,0.11,4.77,3.66,1.42,1.21,7.92,8.64,1.98,2.46,0.94,0.95,3.99,3.51
662800,2022-08-23,117,142,Houston Astros,Minnesota Twins,121,120,368.3,483.3,289,436,0.78,0.9,123,207,0.33,0.43,148,181,0.4,0.37,407,503,1.1,1.04,25,66,0.07,0.14,3.01,3.85,1.19,1.28,9.94,9.37,2.75,2.78,0.61,1.23,3.62,3.37
662668,2022-08-23,118,109,Kansas City Royals,Arizona Diamondbacks,124,121,451.7,426.3,449,418,0.99,0.98,232,204,0.51,0.48,227,162,0.5,0.38,414,373,0.92,0.87,49,47,0.11,0.11,4.62,4.31,1.5,1.36,8.25,7.87,1.82,2.3,0.98,0.99,4.52,3.42
662142,2022-08-23,136,120,Seattle Mariners,Washington Nationals,122,121,409.7,479.3,311,448,0.76,0.93,153,222,0.37,0.46,134,187,0.33,0.39,442,446,1.08,0.93,52,62,0.13,0.13,3.36,4.17,1.09,1.32,9.71,8.37,3.3,2.39,1.14,1.16,2.94,3.51
662383,2022-08-23,134,144,Pittsburgh Pirates,Atlanta Braves,122,124,486.7,429.3,470,356,0.97,0.83,247,152,0.51,0.35,212,149,0.44,0.35,446,487,0.92,1.13,51,38,0.1,0.09,4.57,3.19,1.4,1.18,8.25,10.21,2.1,3.27,0.94,0.8,3.92,3.12
662339,2022-08-23,133,146,Oakland Athletics,Miami Marlins,123,119,429.0,420.0,391,401,0.91,0.95,195,185,0.45,0.44,190,172,0.44,0.41,416,433,0.97,1.03,46,46,0.11,0.11,4.09,3.96,1.35,1.36,8.73,9.28,2.19,2.52,0.97,0.99,3.99,3.69
662213,2022-08-23,135,114,San Diego Padres,Cleveland Guardians,124,119,404.3,395.7,363,320,0.9,0.81,165,145,0.41,0.37,126,138,0.31,0.35,392,421,0.97,1.06,38,43,0.09,0.11,3.67,3.3,1.21,1.16,8.73,9.58,3.11,3.05,0.85,0.98,2.8,3.14
661858,2022-08-23,139,108,Tampa Bay Rays,Los Angeles Angels,121,120,508.7,457.0,437,392,0.86,0.86,187,199,0.37,0.44,156,162,0.31,0.35,481,422,0.95,0.92,63,59,0.12,0.13,3.31,3.92,1.17,1.21,8.51,8.31,3.08,2.6,1.11,1.16,2.76,3.19
661600,2022-08-23,143,113,Philadelphia Phillies,Cincinnati Reds,120,119,397.7,439.7,351,417,0.88,0.95,175,237,0.44,0.54,184,207,0.46,0.47,425,460,1.07,1.05,38,62,0.1,0.14,3.96,4.85,1.35,1.42,9.62,9.42,2.31,2.22,0.86,1.27,4.16,4.24
661237,2022-08-23,147,121,New York Yankees,New York Mets,123,124,423.7,424.0,319,369,0.75,0.87,141,169,0.33,0.4,169,155,0.4,0.37,426,478,1.01,1.13,28,55,0.07,0.13,3.0,3.59,1.15,1.24,9.05,10.15,2.52,3.08,0.59,1.17,3.59,3.29
662605,2022-08-23,119,158,Los Angeles Dodgers,Milwaukee Brewers,120,121,422.7,429.7,325,365,0.77,0.85,145,182,0.34,0.42,127,159,0.3,0.37,456,466,1.08,1.08,40,57,0.09,0.13,3.09,3.81,1.07,1.22,9.71,9.76,3.59,2.93,0.85,1.19,2.7,3.33
