game_time_est,fav_team,fav_score,dog_team,dog_score,home_team,home_score,away_team,away_score,fav_line,dog_line,fav_price,dog_price,fav_price_american,dog_price_american,home_favorite,market,fav_pitcher,dog_pitcher,fav_pitcher_era,dog_pitcher_era,fav_pitcher_whip,dog_pitcher_whip,fav_pitcher_so,dog_pitcher_so,fav_pitcher_ip,dog_pitcher_ip,fav_pitcher_avg,dog_pitcher_avg,fav_win_pct,dog_win_pct,fav_ba,dog_ba,fav_era_p,dog_era_p,fav_W,dog_W,fav_L,dog_L,fav_Strk,dog_Strk,fav_R,dog_R,fav_RA,dog_RA,fav_SOS,dog_SOS,fav_SRS,dog_SRS,fav_pythWL,dog_pythWL,fav_Luck,dog_Luck,fav_last10,dog_last10,fav_last20,dog_last20,fav_last30,dog_last30,fav_R/G,dog_R/G,fav_PA,dog_PA,fav_AB,dog_AB,fav_R_b,dog_R_b,fav_H_b,dog_H_b,fav_2B,dog_2B,fav_3B,dog_3B,fav_HR,dog_HR,fav_RBI,dog_RBI,fav_SB,dog_SB,fav_BB_b,dog_BB_b,fav_SO_b,dog_SO_b,fav_BA,dog_BA,fav_OBP,dog_OBP,fav_SLG,dog_SLG,fav_OPS,dog_OPS,fav_OPS+,dog_OPS+,fav_RA/G,dog_RA/G,fav_ERA,dog_ERA,fav_SV,dog_SV,fav_H_p,dog_H_p,fav_R_p,dog_R_p,fav_ER,dog_ER,fav_BB_p,dog_BB_p,fav_SO_p,dog_SO_p,fav_ERA+,dog_ERA+,fav_FIP,dog_FIP,fav_WHIP,dog_WHIP,fav_H9,dog_H9,fav_pitcher_so_in,dog_pitcher_so_in,fav_pythWL_pct,dog_pythWL_pct,fav_last10_pct,dog_last10_pct,fav_last20_pct,dog_last20_pct,fav_last30_pct,dog_last30_pct,fav_2B_pct,dog_2B_pct,fav_3B_pct,dog_3B_pct,fav_HR_pct,dog_HR_pct,fav_RBI_pct,dog_RBI_pct
2025-06-07T16:05:00-04:00,TEX,5,WAS,0,WAS,0,TEX,5,-1.5,1.5,0.502,0.505,-101,-102,0,WAS +1.5,Jacob deGrom,Mitchell Parker,2.34,4.71,0.98,1.31,66,42,69.1,65.0,0.203,0.235,0.46,0.468,0.222,0.242,3.19,5.02,29,29,34,33,-3,-1,3.4,4.4,3.4,5.1,0.0,-0.1,0.0,-0.8,31-32,27-35,-2.0,2.0,4-6,5-5,7-13,12-8,13-17,15-15,3.37,4.37,2233,2295,2032,2061,212,271,451,499,73,106,6,10,54,61,207,258,56,57,161,177,520,474,0.222,0.242,0.284,0.31,0.358,0.392,0.642,0.702,85,101,3.41,5.11,3.19,5.02,17,18,451,547,215,317,194,304,179,214,494,492,118,80,3.63,4.13,1.15,1.396,7.4,9.0,0.955137481910275,0.6461538461538462,0.49206349206349204,0.43548387096774194,0.4,0.5,0.35,0.6,0.43333333333333335,0.5,0.0359251968503937,0.051431344007763224,0.002952755905511811,0.0048520135856380394,0.0265748031496063,0.029597282872392043,0.10187007874015748,0.12518195050946143
2025-06-07T13:10:00-04:00,CHC,6,DET,1,DET,1,CHC,6,-1.5,1.5,0.408,0.611,145,-157,0,DET +1.5,Jameson Taillon,Tyler Holton,3.76,4.13,1.01,1.31,53,25,69.1,28.1,0.218,0.271,0.629,0.641,0.262,0.251,3.71,3.19,39,41,23,23,1,-1,5.7,5.0,4.0,3.5,-0.2,-0.1,1.5,1.3,41-21,42-22,-2.0,-1.0,8-2,7-3,15-5,12-8,20-10,20-10,5.74,4.95,2437,2433,2159,2171,356,317,565,544,117,100,15,10,68,58,348,303,82,22,233,213,488,573,0.262,0.251,0.335,0.323,0.445,0.408,0.78,0.731,124,107,4.03,3.53,3.71,3.19,15,20,506,482,250,226,229,202,179,185,484,542,105,125,4.0,3.62,1.233,1.172,8.2,7.6,0.7670043415340088,0.889679715302491,0.6612903225806451,0.65625,0.8,0.7,0.75,0.6,0.6666666666666666,0.6666666666666666,0.05419175544233441,0.046061722708429294,0.006947660954145438,0.004606172270842929,0.031496062992125984,0.026715799170888992,0.16118573413617415,0.13956701980654077
2025-06-07T14:10:00-04:00,MIN,4,TOR,5,MIN,4,TOR,5,-1.5,1.5,0.348,0.67,187,-203,1,MIN -1.5,Chris Paddack,Kevin Gausman,3.58,3.82,1.13,1.02,50,68,65.1,70.2,0.225,0.223,0.548,0.532,0.241,0.254,3.47,3.98,34,33,28,29,-1,2,4.2,4.2,3.6,4.2,-0.1,0.0,0.5,-0.1,35-27,31-31,-1.0,2.0,5-5,8-2,12-8,12-8,21-9,17-13,4.23,4.23,2320,2351,2084,2082,262,262,502,528,98,107,7,3,60,85,250,252,33,37,179,213,511,428,0.241,0.254,0.311,0.326,0.384,0.396,0.695,0.722,95,103,3.63,4.24,3.47,3.98,13,18,486,487,225,263,210,245,158,179,557,563,118,105,3.49,4.16,1.182,1.203,8.0,7.9,0.7680491551459294,0.9686609686609686,0.5645161290322581,0.5,0.5,0.8,0.6,0.6,0.7,0.5666666666666667,0.04702495201535509,0.05139289145052834,0.0033589251439539347,0.001440922190201729,0.028790786948176585,0.040826128722382324,0.1199616122840691,0.12103746397694524
2025-06-07T21:40:00-04:00,NYM,8,COL,1,COL,1,NYM,8,-1.5,1.5,0.639,0.376,-177,166,0,COL +1.5,Clay Holmes,Carson Palmquist,3.07,8.5,1.16,1.83,59,14,67.1,18.0,0.224,0.319,0.619,0.194,0.244,0.216,2.85,5.39,39,12,24,50,-1,3,4.4,3.2,3.3,6.1,-0.1,0.3,1.1,-2.6,40-23,14-48,-1.0,-2.0,7-3,3-7,11-9,5-15,17-13,6-24,4.44,3.16,2389,2250,2090,2047,280,196,511,443,105,94,13,16,44,75,271,194,49,30,230,163,483,599,0.244,0.216,0.328,0.279,0.413,0.356,0.741,0.635,113,70,3.32,6.08,2.85,5.39,19,10,465,625,209,377,178,322,226,210,565,406,134,86,3.42,4.65,1.231,1.554,7.5,10.5,0.8792846497764532,0.7777777777777778,0.6349206349206349,0.22580645161290322,0.7,0.3,0.55,0.25,0.5666666666666667,0.2,0.050239234449760764,0.04592085979482169,0.006220095693779904,0.007816316560820713,0.021052631578947368,0.03663898387884709,0.12966507177033493,0.09477283829995115
2025-06-07T16:10:00-04:00,HOU,5,CLE,3,CLE,3,HOU,5,-1.5,1.5,0.392,0.635,155,-174,0,CLE +1.5,Hunter Brown,Gavin Williams,1.83,3.79,0.91,1.45,84,66,73.2,59.1,0.185,0.235,0.548,0.541,0.252,0.234,3.56,3.99,34,33,28,28,1,-1,4.0,4.0,3.7,4.2,0.1,0.1,0.5,-0.2,33-29,29-32,1.0,4.0,7-3,4-6,12-8,9-11,17-13,15-15,4.03,3.95,2288,2238,2060,1991,250,241,519,465,85,85,6,6,59,67,239,228,33,47,176,193,476,492,0.252,0.234,0.317,0.305,0.391,0.377,0.708,0.683,99,93,3.69,4.23,3.56,3.99,17,18,440,514,229,258,216,238,192,225,592,523,114,102,3.49,4.1,1.159,1.377,7.3,8.6,1.1475409836065573,1.116751269035533,0.532258064516129,0.47540983606557374,0.7,0.4,0.6,0.45,0.5666666666666667,0.5,0.0412621359223301,0.04269211451531894,0.002912621359223301,0.0030135610246107484,0.028640776699029126,0.03365143144148669,0.11601941747572815,0.11451531893520844
2025-06-07T19:35:00-04:00,MIL,4,SD,3,MIL,4,SD,3,-1.5,1.5,0.356,0.659,181,-193,1,MIL -1.5,Jose Quintana,Stephen Kolek,2.77,3.47,1.28,1.24,27,27,39.0,36.1,0.241,0.246,0.54,0.574,0.239,0.249,3.91,3.55,34,35,29,26,1,-2,4.6,4.1,4.2,3.9,0.0,-0.1,0.4,0.1,34-29,32-29,0.0,3.0,9-1,6-4,14-6,9-11,18-12,15-15,4.57,4.15,2386,2266,2114,2030,288,253,505,505,89,88,5,8,66,62,265,233,82,46,216,187,512,427,0.239,0.249,0.315,0.314,0.368,0.38,0.683,0.694,93,95,4.17,3.89,3.91,3.55,15,22,504,455,263,237,242,214,230,196,512,534,105,114,4.13,3.81,1.317,1.201,8.1,7.6,0.6923076923076923,0.7479224376731302,0.5396825396825397,0.5245901639344263,0.9,0.6,0.7,0.45,0.6,0.5,0.042100283822138124,0.04334975369458128,0.0023651844843897824,0.003940886699507389,0.03122043519394513,0.030541871921182268,0.12535477767265846,0.11477832512315271
2025-06-07T21:38:00-04:00,SEA,6,LAA,8,LAA,8,SEA,6,-1.5,1.5,0.485,0.543,106,-119,0,LAA +1.5,Luis Castillo,Jack Kochanowicz,3.03,5.34,1.27,1.56,55,44,68.1,64.0,0.244,0.281,0.525,0.459,0.236,0.226,3.87,4.88,32,28,29,33,-3,-1,4.4,4.2,4.4,5.1,-0.2,0.0,-0.2,-0.9,31-30,25-36,1.0,3.0,3-7,3-7,9-11,11-9,13-17,16-14,4.41,4.18,2345,2235,2070,2030,269,255,488,459,74,86,3,7,66,80,260,246,56,25,222,157,551,591,0.236,0.226,0.318,0.288,0.392,0.405,0.709,0.693,109,95,4.38,5.11,3.87,4.88,18,15,546,559,267,312,239,290,188,256,489,451,96,85,4.0,4.89,1.321,1.522,8.8,9.4,0.8076358296622614,0.6875,0.5081967213114754,0.4098360655737705,0.3,0.3,0.45,0.55,0.43333333333333335,0.5333333333333333,0.035748792270531404,0.042364532019704436,0.0014492753623188406,0.0034482758620689655,0.03188405797101449,0.03940886699507389,0.12560386473429952,0.12118226600985221
2025-06-07T16:05:00-04:00,SF,2,ATL,3,ATL,3,SF,2,-1.5,1.5,0.394,0.623,154,-165,0,SF -1.5,Logan Webb,Bryce Elder,2.55,4.56,1.17,1.3,91,37,81.1,49.1,0.252,0.257,0.556,0.443,0.231,0.245,3.04,3.82,35,27,28,34,2,-4,4.1,4.1,3.4,4.0,-0.1,0.0,0.6,0.1,37-26,31-30,-2.0,-4.0,4-6,2-8,10-10,7-13,15-15,13-17,4.11,4.1,2339,2313,2074,2069,259,250,479,506,94,87,9,6,42,70,248,240,39,36,219,209,532,523,0.231,0.245,0.309,0.318,0.37,0.388,0.679,0.706,96,98,3.44,4.0,3.04,3.82,19,10,479,473,217,244,188,229,187,205,547,533,126,107,3.21,4.07,1.198,1.258,7.8,7.9,1.122071516646116,0.7535641547861507,0.5873015873015873,0.5081967213114754,0.4,0.2,0.5,0.35,0.5,0.43333333333333335,0.04532304725168756,0.04204929917834703,0.004339440694310511,0.0028999516674722086,0.020250723240115717,0.033832769453842435,0.11957569913211186,0.11599806669888835
2025-06-07T16:10:00-04:00,KAN,1,CWS,4,CWS,4,KAN,1,-1.5,1.5,0.433,0.588,131,-143,0,CWS +1.5,Michael Wacha,Adrian Houser,2.88,1.47,1.17,0.98,50,14,68.2,18.1,0.239,0.203,0.524,0.317,0.25,0.223,3.23,4.16,33,20,30,43,1,1,3.4,3.4,3.5,4.3,0.1,0.0,0.1,-0.9,31-32,25-38,2.0,-5.0,5-5,3-7,8-12,6-14,16-14,11-19,3.43,3.44,2327,2301,2120,2052,216,217,531,458,106,94,12,3,60,67,213,210,51,47,149,206,434,525,0.25,0.223,0.303,0.296,0.367,0.342,0.67,0.638,88,82,3.48,4.35,3.23,4.16,21,5,492,512,219,274,202,251,178,233,512,458,128,99,3.69,4.5,1.191,1.373,7.9,8.5,0.7331378299120235,0.7734806629834253,0.49206349206349204,0.3968253968253968,0.5,0.3,0.4,0.3,0.5333333333333333,0.36666666666666664,0.05,0.04580896686159844,0.005660377358490566,0.0014619883040935672,0.02830188679245283,0.032651072124756333,0.10047169811320755,0.1023391812865497
2025-06-07T14:15:00-04:00,LAD,1,STL,2,STL,2,LAD,1,-1.5,1.5,0.522,0.503,-109,-101,0,STL +1.5,Yoshinobu Yamamoto,Erick Fedde,2.39,3.82,1.0,1.29,77,44,67.2,68.1,0.186,0.235,0.603,0.548,0.266,0.257,4.13,3.93,38,34,25,28,1,-1,5.7,4.7,4.5,4.3,0.0,0.1,1.2,0.5,38-25,34-28,0.0,0.0,6-4,5-5,10-10,11-9,15-15,20-10,5.7,4.69,2441,2365,2157,2106,359,291,573,542,108,114,9,4,83,50,345,276,40,36,238,204,522,481,0.266,0.257,0.341,0.329,0.465,0.395,0.806,0.724,129,103,4.49,4.27,4.13,3.93,19,17,510,519,283,265,259,240,225,172,570,441,95,104,4.3,3.7,1.303,1.257,8.1,8.5,1.1458333333333333,0.6461086637298091,0.6031746031746031,0.5483870967741935,0.6,0.5,0.5,0.55,0.5,0.6666666666666666,0.05006954102920723,0.05413105413105413,0.004172461752433936,0.001899335232668566,0.03847936949466852,0.023741690408357077,0.1599443671766342,0.13105413105413105
