Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-09-23,TB,BAL,5,4,-130,120,-121,111,7.0,7.0,7.0,7.0,-120,100,-112,102
2013-09-23,ATL,MIL,0,5,-117,107,-126,116,7.5,7.5,7.0,7.0,110,-130,110,-120
2013-09-23,CIN,NYM,3,2,-240,220,-250,230,7.5,7.5,7.5,7.5,-110,-110,101,-111
2013-09-23,MIA,PHI,4,0,105,-115,-111,101,7.5,7.5,7.0,7.0,110,-130,-112,102
2013-09-23,TEX,HOU,12,0,-285,255,-285,258,9.0,9.0,8.5,8.5,105,-125,-102,-108
2013-09-23,CHC,PIT,1,2,115,-125,118,-128,7.5,7.5,7.5,7.5,100,-120,114,-124
2013-09-23,MIN,DET,4,3,180,-190,185,-200,8.0,8.0,7.5,7.5,-110,-110,-120,110
2013-09-23,CHW,TOR,3,2,-125,115,-145,135,8.5,8.5,7.5,7.5,105,-125,105,-115
2013-09-23,SLC,WAS,4,3,-165,155,-161,151,7.0,7.0,7.0,7.0,-120,100,-110,100
2013-09-23,LAA,OAK,5,10,-150,140,-136,126,8.0,8.0,8.0,8.0,105,-125,-110,100
2013-09-23,SEA,KC,5,6,125,-135,130,-140,8.0,8.0,7.5,7.5,100,-120,-110,100
2013-09-23,SD,ARI,4,1,-115,105,-107,-103,7.0,7.0,7.0,7.0,-110,-110,-105,-105
