Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-04-21,TOR,NYY,8,4,-138,128,-146,136,8.5,8.5,8.5,8.5,-120,100,100,-110
2013-04-21,NYM,WAS,2,0,133,-143,119,-129,7.5,7.5,7.5,7.5,-110,-110,-102,-108
2013-04-21,CIN,MIA,10,6,-225,210,-245,225,8.5,8.5,8.0,8.0,-120,100,-105,-105
2013-04-21,BAL,LAD,4,7,-112,102,-125,115,9.0,9.0,8.5,8.5,-110,-110,-110,100
2013-04-21,PIT,ATL,4,2,175,-185,150,-160,7.5,7.5,7.0,7.0,-110,-110,-120,110
2013-04-21,BOS,KC,2,4,-144,134,-152,142,8.5,8.5,8.0,8.0,-125,105,-105,-105
2013-04-21,TB,OAK,8,1,-112,102,100,-110,8.5,8.5,8.0,8.0,-110,-110,100,-110
2013-04-21,HOU,CLE,4,5,100,-110,-105,-105,8.5,8.5,9.0,9.0,-110,-110,-102,-108
2013-04-21,MIL,CHC,4,2,-145,135,-134,124,8.5,8.5,8.5,8.5,-125,105,-108,-102
2013-04-21,CHW,MIN,3,5,-146,136,-145,135,8.5,8.5,8.0,8.0,-125,105,-110,100
2013-04-21,TEX,SEA,11,3,-168,158,-157,147,10.0,10.0,9.5,9.5,-125,105,100,-110
2013-04-21,LAA,DET,4,3,-123,113,-109,-101,8.5,8.5,8.0,8.0,105,-125,-105,-105
2013-04-21,SF,SD,5,0,-167,157,-130,120,8.0,8.0,7.5,7.5,105,-125,-114,104
2013-04-21,COL,ARI,4,5,-131,121,-117,107,10.0,10.0,10.0,10.0,-125,105,102,-112
2013-04-21,PHI,SLC,7,3,-105,-105,-109,104,8.5,8.5,8.0,8.0,105,-125,-105,-105
2013-04-21,BOS,KC,2,4,-130,120,-156,146,8.5,8.5,8.0,8.0,-120,100,100,-110
