Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-04-10,DET,TOR,6,8,-133,123,-135,125,8.5,8.5,9.0,9.0,-115,-105,-105,-115
2013-04-10,SLC,CIN,10,0,-109,-101,114,-124,8.5,8.5,8.5,8.5,-110,-110,102,-112
2013-04-10,TEX,TB,0,2,-125,115,-123,113,9.5,9.5,8.5,8.5,-120,100,100,-120
2013-04-10,ARI,PIT,10,2,-168,158,-177,167,9.5,9.5,9.0,9.0,-110,-110,105,-115
2013-04-10,SF,COL,10,0,-143,133,-125,115,8.0,8.0,7.5,7.5,-105,-115,-115,105
2013-04-10,PHI,NYM,7,3,-132,122,-135,125,8.5,8.5,9.0,9.0,-115,-105,110,-120
2013-04-10,WAS,CHW,5,2,-166,156,-152,142,7.0,7.0,8.0,8.0,-125,105,-105,-105
2013-04-10,MIA,ATL,0,8,142,-152,145,-155,7.5,7.5,7.5,7.5,-115,-105,-105,-105
2013-04-10,BOS,BAL,5,8,-138,128,-144,134,9.5,9.5,9.0,9.0,-110,-110,100,-110
2013-04-10,KC,MIN,3,0,-140,130,-150,140,8.5,8.5,8.5,8.5,-115,-105,112,-122
2013-04-10,LAA,OAK,5,11,-142,132,-131,121,8.5,8.5,8.5,8.5,100,-120,-110,100
2013-04-10,SEA,HOU,3,8,-161,151,-165,155,7.5,7.5,7.5,7.5,-110,-110,-105,-105
2013-04-10,SD,LAD,3,4,109,-119,112,-122,7.0,7.0,7.0,7.0,105,-125,-122,112
