Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2013-05-17,CHC,NYM,2,3,128,-138,130,-140,7.0,7.0,7.0,7.0,100,-120,-120,110
2013-05-17,PHI,CIN,5,3,-121,111,-114,104,7.5,7.5,7.0,7.0,110,-130,105,-115
2013-05-17,CLE,SEA,6,3,-148,138,-152,142,8.5,8.5,9.0,9.0,-115,-105,100,-110
2013-05-17,BAL,TB,10,12,-117,107,-110,100,8.5,8.5,9.0,9.0,105,-125,-101,-109
2013-05-17,PIT,HOU,5,4,-192,182,-183,173,8.0,8.0,8.5,8.5,-110,-110,-114,104
2013-05-17,NYY,TOR,5,0,-145,135,-132,122,8.5,8.5,8.5,8.5,-105,-115,-120,100
2013-05-17,MIA,ARI,2,9,136,-146,133,-143,7.0,7.0,7.0,7.0,-130,110,-110,100
2013-05-17,ATL,LAD,8,5,-130,120,-128,118,7.0,7.0,7.0,7.0,-130,110,-125,105
2013-05-17,TEX,DET,1,2,-105,-105,-120,110,10.0,10.0,10.0,10.0,-110,-110,-110,100
2013-05-17,MIN,BOS,2,3,138,-148,128,-138,8.5,8.5,8.5,8.5,100,-120,100,-110
2013-05-17,SLC,MIL,7,6,-160,150,-165,155,8.0,8.0,8.5,8.5,-110,-110,102,-112
2013-05-17,COL,SF,10,9,105,-115,102,-112,9.0,9.0,9.5,9.5,-110,-110,-105,-105
2013-05-17,OAK,KC,2,1,-105,-105,-102,-108,7.0,7.0,7.0,7.0,-125,105,-108,-102
2013-05-17,LAA,CHW,0,3,-120,110,-118,108,7.0,7.0,7.0,7.0,-125,105,-105,-105
2013-05-17,SD,WAS,5,6,134,-144,122,-132,7.0,7.0,7.0,7.0,-120,100,-106,-104
